"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","57.796556122448976"
"Bell/Cudahy/Maywood Community of Schools","68.023971647608619"
"Boyle Heights Community of Schools","113.39144980216811"
"Canoga Park/Chatsworth Community of Schools","108.77447425670776"
"Carson Community of Schools","139.47001394700141"
"Cleveland Community of Schools","82.5658939345824"
"Downtown Community of Schools","79.730396186092392"
"Eagle Rock/Highland Park Community of Schools","76.843346795811144"
"East Los Angeles Community of Schools","105.21506790525106"
"Fairfax Community of Schools","83.289164836828959"
"Fremont Community of Schools","102.75380189066995"
"Gardena Community of Schools","125.74277257249683"
"Glassell Park/Los Feliz Community of Schools","108.60312894420147"
"H.E.E.T. (C/D) Community of Schools","45.435613948733483"
"H.E.E.T. (W) Community of Schools","145.79269854404319"
"Hamilton Community of Schools","84.1800742207415"
"Harbor City/Lomita Community of Schools","87.525686886368831"
"Historic Central Avenue Community of Schools","96.038415366146452"
"Hollywood Community of Schools","68.598868118676037"
"Huntington Park/Vernon Community of Schools","88.159127224640471"
"Kennedy/NAHS/VAAS Community of Schools","110.57606563224542"
"Kreatwn/PcoUnion Community of Schools","76.419112233581544"
"LA Mid-City Community of Schools","121.58599329357257"
"Lincoln Heights/El Sereno Community of Schools","67.60061774873455"
"MacArthur Park Community of Schools","72.819952667030762"
"Manual Arts/Vermont Square Community of Schools",70.248014517923
"Monroe Community of Schools","92.530715056803587"
"North Hollywood/Valley Village Community of Schools","129.62128043282237"
"Panorama City Community of Schools","70.479258960934359"
"Reseda Community of Schools","94.619314956159727"
"Rivera Community of Schools","62.499523631679644"
"San Fernando Valley/Sylmar Community of Schools","92.616032452657777"
"San Pedro Community of Schools","123.67829707178566"
"SO Los Angeles Community of Schools","123.84573601303639"
"South Gate Community of Schools","66.587250679617583"
"South Mid-City Community of Schools","87.872196372750977"
"Sun Valley Community of Schools","93.566375987125269"
"Sunland/Tujunga Community of Schools","129.44017125930353"
"Taft Community of Schools","97.7685760294456"
"Van Nuys/Valley Glen Community of Schools","92.146844265926347"
"Venice Community of Schools","103.09067896950148"
"West LA Community of Schools","132.76133672832472"
"Westchester Community of Schools","128.60925482284705"
"Wilmington Community of Schools","98.608151607199517"
"District Wide","94.454178325689412"
