"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","20.315293352836015"
"Bell/Cudahy/Maywood Community of Schools","13.856172925038106"
"Boyle Heights Community of Schools","17.061321983064392"
"Canoga Park/Chatsworth Community of Schools","14.563142143548891"
"Carson Community of Schools","27.198379351740698"
"Cleveland Community of Schools","15.225914506490046"
"Downtown Community of Schools","4.7369567894801667"
"Eagle Rock/Highland Park Community of Schools","10.962180477353131"
"East Los Angeles Community of Schools","17.493021805431962"
"Fairfax Community of Schools","9.397723401505985"
"Fremont Community of Schools","20.645200755461421"
"Gardena Community of Schools","17.390497831984604"
"Glassell Park/Los Feliz Community of Schools","13.307128526389061"
"H.E.E.T. (C/D) Community of Schools","45.822514128608525"
"H.E.E.T. (W) Community of Schools","18.66871331079259"
"Hamilton Community of Schools","10.110201193003741"
"Harbor City/Lomita Community of Schools","24.51314176766989"
"Historic Central Avenue Community of Schools","14.928641095563208"
"Hollywood Community of Schools","14.222896492870774"
"Huntington Park/Vernon Community of Schools","6.4473493335052634"
"Kennedy/NAHS/VAAS Community of Schools","14.046916701783958"
"Kreatwn/PcoUnion Community of Schools","19.864721248299084"
"LA Mid-City Community of Schools","20.834780193068962"
"Lincoln Heights/El Sereno Community of Schools","9.2017483321831151"
"MacArthur Park Community of Schools","27.161870452173666"
"Manual Arts/Vermont Square Community of Schools","8.37871805613741"
"Monroe Community of Schools","11.49150954237273"
"North Hollywood/Valley Village Community of Schools","23.312740412635502"
"Panorama City Community of Schools","2.987393200693075"
"Reseda Community of Schools","21.881421721592208"
"Rivera Community of Schools","11.740396355780971"
"San Fernando Valley/Sylmar Community of Schools","10.284428732122771"
"San Pedro Community of Schools","18.47967697524647"
"South Gate Community of Schools","10.559522709573528"
"South Mid-City Community of Schools","13.553808620222282"
"Sun Valley Community of Schools","7.7053475111727536"
"Sunland/Tujunga Community of Schools",25.315814789499
"Taft Community of Schools","22.275022275022277"
"Van Nuys/Valley Glen Community of Schools","13.482870625727768"
"Venice Community of Schools","10.16616024127687"
"West LA Community of Schools","29.742674584371763"
"Westchester Community of Schools","31.2142336905629"
"Wilmington Community of Schools","10.569831352468642"
"District Wide","15.47091490950892"
