"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","5.9789540816326525"
"Bell/Cudahy/Maywood Community of Schools","9.26483531755223"
"Boyle Heights Community of Schools","2.4165290587619315"
"Canoga Park/Chatsworth Community of Schools","5.5586436909394106"
"Carson Community of Schools","7.1259330518589783"
"Cleveland Community of Schools","15.214706356167326"
"Downtown Community of Schools","4.8618426383599385"
"Eagle Rock/Highland Park Community of Schools","8.9565606806986118"
"East Los Angeles Community of Schools","10.20651175449937"
"Fairfax Community of Schools","4.2678958206630178"
"Fremont Community of Schools","4.3607186464329324"
"Gardena Community of Schools","7.8870573389068541"
"Glassell Park/Los Feliz Community of Schools","8.880468888757326"
"H.E.E.T. (C/D) Community of Schools","1.8362100624311422"
"H.E.E.T. (W) Community of Schools","1.865462821325971"
"Hamilton Community of Schools","4.8999191513340028"
"Harbor City/Lomita Community of Schools","9.9987501562304715"
"Historic Central Avenue Community of Schools","11.244904652579299"
"Hollywood Community of Schools","3.875931434772919"
"Huntington Park/Vernon Community of Schools","10.99928504647198"
"Kennedy/NAHS/VAAS Community of Schools","7.929299482432997"
"Kreatwn/PcoUnion Community of Schools","2.8240078319150537"
"LA Mid-City Community of Schools","16.062470655101688"
"Lincoln Heights/El Sereno Community of Schools","3.840098306516647"
"MacArthur Park Community of Schools","6.5942181894914542"
"Manual Arts/Vermont Square Community of Schools","11.784462186606959"
"Monroe Community of Schools","14.707918050941306"
"North Hollywood/Valley Village Community of Schools","16.204303863106041"
"Panorama City Community of Schools","5.6616325317405281"
"Reseda Community of Schools","15.295197308045275"
"Rivera Community of Schools","5.2336839901606735"
"San Fernando Valley/Sylmar Community of Schools","8.5178875638841571"
"San Pedro Community of Schools","9.5807131534481851"
"SO Los Angeles Community of Schools","12.183505748399529"
"South Gate Community of Schools","4.80333351345834"
"South Mid-City Community of Schools","7.3996240990957665"
"Sun Valley Community of Schools","12.575452716297788"
"Sunland/Tujunga Community of Schools","19.851609221072483"
"Taft Community of Schools","4.4264762298226454"
"Van Nuys/Valley Glen Community of Schools","9.5004542404683718"
"Venice Community of Schools","10.337733762004692"
"West LA Community of Schools","3.8500779640787726"
"Westchester Community of Schools","5.33546752034147"
"Wilmington Community of Schools","3.3799008562415502"
"District Wide","8.0984774862325875"
