"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","10.002600676175806"
"Bell/Cudahy/Maywood Community of Schools","12.039650582585313"
"Boyle Heights Community of Schools","12.166338175535927"
"Canoga Park/Chatsworth Community of Schools","7.1115662513511975"
"Carson Community of Schools","12.517994617262316"
"Cleveland Community of Schools","23.218639209137425"
"Downtown Community of Schools","14.084390353021103"
"Eagle Rock/Highland Park Community of Schools","9.8590160701961942"
"East Los Angeles Community of Schools","13.742870885728028"
"Fairfax Community of Schools","17.223376427656437"
"Fremont Community of Schools","7.2800867786344012"
"Gardena Community of Schools","10.015691249624412"
"Glassell Park/Los Feliz Community of Schools","16.739532868565128"
"H.E.E.T. (C/D) Community of Schools","7.54261577915221"
"H.E.E.T. (W) Community of Schools","7.557579307347857"
"Hamilton Community of Schools","6.0971891957807447"
"Harbor City/Lomita Community of Schools","8.87154009936125"
"Historic Central Avenue Community of Schools","21.879964611535495"
"Hollywood Community of Schools","6.7371825102742031"
"Huntington Park/Vernon Community of Schools","15.637583367866329"
"Kennedy/NAHS/VAAS Community of Schools","16.191114022240704"
"Kreatwn/PcoUnion Community of Schools","6.5265631118652916"
"LA Mid-City Community of Schools","13.356808936919434"
"Lincoln Heights/El Sereno Community of Schools","14.805553727709418"
"MacArthur Park Community of Schools","7.8113811823827319"
"Manual Arts/Vermont Square Community of Schools","20.514223194748357"
"Monroe Community of Schools","15.219155844155845"
"North Hollywood/Valley Village Community of Schools","15.424707133521137"
"Panorama City Community of Schools","13.078163825798857"
"Reseda Community of Schools","22.766804178163902"
"Rivera Community of Schools","16.007683688170321"
"San Fernando Valley/Sylmar Community of Schools","7.9767324849362478"
"San Pedro Community of Schools","17.445004622926227"
"SO Los Angeles Community of Schools","18.74331580282032"
"South Gate Community of Schools","13.396663013031299"
"South Mid-City Community of Schools","4.4251050962460363"
"Sun Valley Community of Schools","14.778579926254887"
"Sunland/Tujunga Community of Schools","19.91040318566451"
"Taft Community of Schools","8.8648552812375332"
"Van Nuys/Valley Glen Community of Schools","16.028019352349293"
"Venice Community of Schools","12.514861397910019"
"West LA Community of Schools","10.762472237713661"
"Westchester Community of Schools","18.341892883345562"
"Wilmington Community of Schools","4.5739900058318375"
"District Wide","13.101875322131793"
