"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools",0
"Bell/Cudahy/Maywood Community of Schools","2.043248765537204"
"Boyle Heights Community of Schools","3.1932303516544924"
"Canoga Park/Chatsworth Community of Schools","4.18485917948861"
"Carson Community of Schools","5.4542975319303668"
"Cleveland Community of Schools","2.7439108046061116"
"Downtown Community of Schools","3.3176298852100059"
"Eagle Rock/Highland Park Community of Schools","6.2266500622665006"
"East Los Angeles Community of Schools",0
"Fairfax Community of Schools","10.822510822510822"
"Fremont Community of Schools","2.9646099685010192"
"Gardena Community of Schools","1.1242397328806395"
"Glassell Park/Los Feliz Community of Schools","6.8898994074686515"
"H.E.E.T. (C/D) Community of Schools","5.7280329934700429"
"H.E.E.T. (W) Community of Schools","1.9957689697840577"
"Hamilton Community of Schools","14.294052482996033"
"Harbor City/Lomita Community of Schools","7.6516948504093651"
"Historic Central Avenue Community of Schools","0.96944315185357532"
"Hollywood Community of Schools","2.858286171611502"
"Huntington Park/Vernon Community of Schools",0
"Kennedy/NAHS/VAAS Community of Schools","2.8645907932051906"
"Kreatwn/PcoUnion Community of Schools","4.6881446198852341"
"LA Mid-City Community of Schools",0
"Lincoln Heights/El Sereno Community of Schools","2.1945947132213357"
"MacArthur Park Community of Schools","2.6221942521501993"
"Manual Arts/Vermont Square Community of Schools","0.98440699322727987"
"Monroe Community of Schools","2.5931592459092911"
"North Hollywood/Valley Village Community of Schools","6.5071863739517326"
"Panorama City Community of Schools",0
"Reseda Community of Schools","7.2640764180839179"
"Rivera Community of Schools","12.27031504033866"
"San Fernando Valley/Sylmar Community of Schools","6.8567439193148241"
"San Pedro Community of Schools","3.49433480968979"
"South Gate Community of Schools","4.3205875999135879"
"South Mid-City Community of Schools","2.9160470066777475"
"Sun Valley Community of Schools","0.754261577915221"
"Sunland/Tujunga Community of Schools",0
"Taft Community of Schools","9.350701662267042"
"Van Nuys/Valley Glen Community of Schools","4.7672679383353893"
"Venice Community of Schools","7.18494036499497"
"West LA Community of Schools","28.896262417919669"
"Westchester Community of Schools","10.142502155281708"
"Wilmington Community of Schools","2.2764264657340907"
"District Wide","4.7590277133326113"
