"School name","Cases among staff and students"
"CRUZ EEC",3
"CURTISS MS",10
"DACOTAH EEC",3
"DAHLIA HTS EL",11
"DANA MS",53
"DANUBE AVE EL",15
"DARBY AVE EL",15
"DAYTON EEC",6
"DAYTON HEIGHTS EL",17
"DBM",23
"DE LA TORRE JR EL",48
"DEARBORN EL CA",18
"DEL AMO EL",12
"DEL OLMO EL",49
"DELEVAN DRIVE EL",25
"DENA EL",26
"DENKER AVE EL",34
"DIXIE CYN CC",25
"DODSON MS",73
"DOLORES ST EEC",11
"DOLORES ST EL",22
"DOMINGUEZ EL",28
"DORRIS PLACE EL",23
"DORSEY SH",27
"DREW MS",58
"DREW MS UP PBLC SRVC",19
"DYER ST EL",32
"DYMALLY SH",61
"EAGLE ROCK EL",22
"EAGLE ROCK HS",85
"EAGLE TREE CONTN HS",2
"EARHART HS",4
"EARLY COLLEGE ACAD",7
"EAST VALLEY SH",21
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",3
"EASTMAN AVE EL",38
"EDISON MS",53
"EINSTEIN HS",2
"EL DORADO AVE EL",20
"EL ORO WAY CES",13
"EL SERENO EEC",3
"EL SERENO EL",10
"EL SERENO MS",51
"ELA OCC CTR",20
"ELEMENTARY CDS",0
"ELIZABETH LC",66
"ELLINGTON HS",2
"ELYSIAN HTS ARTS MAG",10
"EMELITA ST EL",20
"EMERSON CC",27
"ENADIA WAY",12
"ENCINO CEL",13
"ERWIN EL",41
"ESCALANTE EEC",8
"ESCALANTE EL",28
"ESCUTIA PC",15
"ESHELMAN AVE EL",31
"ESPERANZA EL",63
"ESTRELLA EEC",9
"ESTRELLA EL",37
"EUCLID AVE EL",30
"EVANS CAS",21
"EVERGREEN AVE EEC",10
"EVERGREEN AVE EL",44
"EVERGREEN HS",0
"FAIR AVE EEC",4
"FAIR AVE EL",43
"FAIRBURN AVE EL",6
"FAIRFAX SH",56
"FARMDALE EL",22
"FERNANGELES EL",49
"FIGUEROA ST EL",35
"FISHBURN AVE EL",19
"FLEMING MS",31
"FLETCHER DR EL",22
"FLORENCE AVE EL",29
"FLOURNOY EL",32
"FORD BLVD EL",41
"FOSHAY LC",98
"FRANKLIN AVE EL",4
"FRANKLIN HS",65
"FREMONT SH",97
"FRIEDMAN OCC CTR",20
"FRIES AVE EL",13
"FROST MS",47
"FULLBRIGHT AVE EL",27
"FULTON COLLEGE PREP",57
"GAGE MS",72
"GAL KING SCH FOR STEM",18
"GARCETTI LA",66
"GARDEN GROVE EL",21
"GARDENA EEC",11
"GARDENA EL",65
"GARDENA SH",98
"GARDNER ST EL",14
"GARFIELD SH",123
"GARVANZA EL T/L MAG",17
"GARZA PC",7
"GATES ST EEC",6
"GATES ST EL",26
"GAULT ST EL",26
"GERMAIN ACAD AA",21
"GLASSELL PARK EEC",4
"GLASSELL PK STEAM MAG",27
"GLEDHILL ST EEC",6
"GLEDHILL ST EL",17
"GLEN ALTA EL",7
"GLENFELIZ BLVD EEC",2
"GLENFELIZ BLVD EL",8
"GLENWOOD EL",15
"GOMPERS MS",35
"GOMPERS MS UP MED MAG",16
"GRAHAM EEC",2
"GRAHAM EL",43
"GRANADA EL",26
"GRAND VW BL EL",34
"GRANT EEC",5
"GRANT EL",23
"GRANT SH",72
"GRAPE ST EL",29
"GRATTS EEC",8
"GRATTS LA FOR YS",36
"GREY HS",1
"GRIDLEY ST EL",48
"GRIFFIN AVE EL",10
"GRIFFITH JOYNER EL",27
"GRIFFITH MS STEAM MG",52
"GULF AVE EL",36
"HADDON AVE EEC",6
"HADDON AVE EL",62
"HALE CA",50
"HALLDALE EL",24
"HAMASAKI MED/SCI MAG",23
"HAMILTON SH",69
"HAMLIN CA",9
"HANCOCK PARK EL",9
"HARBOR CITY EL",31
"HARBOR OCC CTR",11
"HARDING ST EL",26
"HARMONY EL",37
"HARRISON ST EL",15
"HART ST EL",55
"HARTE PREP MS",33
"HARVARD EL",14
"HASKELL EL STEAM MAG",36
"HAWAIIAN AVE EEC",10
"HAWAIIAN AVE EL",28
"HAWKINS SH C/DAGS",94
"HAYNES CES",17
"HAZELTINE AVE EL",68
"HELIOTROPE AVE EL",29
"HENRY MS",38
"HERRICK AVE EL",25
"HESBY OAKS LEAD CHTR",13
"HIGHLAND PARK HS",2
"HILLCREST DR EL",33
"HILLSIDE EL",7
"HOBART BLVD EEC",5
"HOBART BLVD EL",22
"HOLLENBECK MS",58
"HOLLYWOOD EL",6
"HOLLYWOOD SH",57
"HOLMES AVE EEC",1
"HOLMES AVE EL",23
"HOLMES MS",23
"HOOPER AVE EEC",13
"HOOPER AVE EL",48
"HOOPER AVE PC",19
"HOOVER ST EL",53
"HOPE HS",2
"HOPE ST EL",21
"HUBBARD ST EL",39
"HUERTA EL",34
"HUGHES EL",46
"HUMPHREYS AVE EL",20
"HUNTINGTON DR EL",20
"HUNTNGTN PK EL",25
"HUNTNGTN PK SH",87
"HYDE PARK EEC",7
"INDEPENDENCE EL",33
"INDEPENDENCE HS",4
"INTERNATIONAL ST LC",68
"IRVING MS MME MAG",46
"ISAACS AVALON HS",0
"IVANHOE EL",4
"JEFFERSON SH",29
"JOHNSON STEM ACADEMY",6
"JONES EL",41
"JONES PC",5
"JORDAN SH",48
"JUSTICE ST ACAD CHTR",16
"KAHLO HS",3
"KENNEDY EL",9
"KENNEDY SH",89
"KENTER CANYON EC",4
"KENTWOOD EEC",1
"KENTWOOD EL",11
"KESTER AVE EL",17
"KIM ACADEMY",59
"KIM EL",28
"KING JR EL",28
"KING MS MAG FLM/MDIA",56
"KING-DREW SH MD/S MG",66
"KINGSLEY EL",32
"KITTRIDGE ST EL",39
"KNOLLWOOD PREP ACAD",16
"KNOX EL",51
"KORENSTEIN EL",40
"LA SALLE AVE EL",30
"LACES MAG",65
"LAFAYETTE PARK PC",11
"LAKE BALBOA CP K-12",21
"LAKE ST PRIMARY",11
"LANAI RD EL",23
"LANE EL",16
"LANGDON AVE EL",51
"LANKERSHIM EL",26
"LASSEN EL",26
"LATONA AVE EL",10
"LAUREL CACT MAG",5
"LAUREL EEC",2
"LAWRENCE MS",43
"LAWSON ACAD A/M/S EL",28
"LE CONTE MS",40
"LEAPWOOD EL",12
"LEE EL MED HLTH MAG",55
"LEGACY SH STEAM",37
"LEGACY SH VAPA",20
"LEICHMAN CPTC",8
"LELAND ST EL",24
"LEMAY ST EEC",6
"LEMAY ST EL",23
"LEWIS HS",5
"LEXINGTON AVE PC",5
"LIBERTY BLVD EL",27
"LIECHTY MS",41
"LIGGETT ST EL",42
"LILLIAN ST EL",25
"LIMERICK AVE EL",49
"LINCOLN SH",51
"LIZARRAGA EL",50
"LOCKE EEC",5
"LOCKE INFANT",0
"LOCKHURST DR CEL",8
"LOCKWOOD AVE EL",22
"LOGAN ACADEMY",28
"LOGAN ST EEC",3
"LOKRANTZ SP ED CTR",3
"LOMA VISTA EL",42
"LOMITA EL M/S/T MAG",17
"LONDON HS",1
"LORENA ST EL",21
"LORETO ST EL",23
"LORNE ST EL",25
"LOS ANGELES ACAD MS",64
"LOS ANGELES EL",39
"LOS ANGELES SH",58
"LOS ANGELES TECH CTR",19
"LOS FELIZ STEMM MAG",15
"LOWMAN SP ED & CTC",13
"LOYOLA VILLG EL F/PAM",12
"MACARTHUR PK EL VAPA",42
"MACES MAG",55
"MACK EL",24
"MACLAY MS",13
"MADISON EL",29
"MADISON MS",53
"MAGNOLIA AVE EL",84
"MAGNOLIA SCI ACAD #2",16
"MAGNOLIA SCI ACAD #4",5
"MAGNOLIA SCI ACAD #6",6
"MAGNOLIA SCI-BELL@SR",21
"MAIN ST EL",65
"MALABAR ST EL",31
"MANCHESTER AVE EL",48
"MANHATTAN PLACE EL",29
"MANN UCLA COMM SCH",43
"MANUAL ARTS SH",54
"MAPLE PC",14
"MAR VISTA EL",8
"MARIANNA AVE EL",14
"MARINA DEL REY MS",22
"MARINA EEC",3
"MARIPOSA-NABI PC",9
"MARK TWAIN MS",27
"MARKHAM MS",48
"MARLTON SCHOOL",6
"MARQUEZ CHARTER",6
"MARQUEZ SH HPIAM",53
"MARQUEZ SH LIBRA",42
"MARQUEZ SH SOC JUS",48
"MARSHALL SH",42
"MARVIN EEC",6
"MARVIN EL",38
"MAYALL ST AC A/T MAG",23
"MAYBERRY ST EL",23
"MAYWOOD ACADEMY SH",64
"MAYWOOD EL",21
"MCALISTER HS CYESIS",2
"MCAULIFFE EEC",14
"MCBRIDE SP ED CTR",13
"MCKINLEY AVE EL",27
"MELROSE AVE EL M/S MG",9
"MELVIN AVE EL",29
"MENDEZ SH",53
"MENLO AVE EL",38
"MERIDIAN EEC",8
"METROPOLITAN HS",6
"MEYLER ST EL",30
"MICHELTORENA ST EL",9
"MID-CITY PSES MAG",6
"MIDDLE COLLEGE HS",20
"MIDDLETON ST EL",68
"MIDDLETON ST PC",13
"MIKES EEC",3
"MILES AVE EEC",5
"MILES AVE EL",54
"MILLER CTC",13
"MILLER EL",53
"MILLIKAN MS AC & PAM",65
"MIRAMONTE EEC",1
"MIRAMONTE EL",44
"MISSION HS",3
"MONETA HS",2
"MONLUX EL",33
"MONROE SH",94
"MONTARA AVE EL",30
"MONTE VISTA EEC",8
"MONTE VISTA ST EL",23
"MONTEREY HS",2
"MOORE M/S/T ACAD",37
"MORNINGSIDE EL",35
"MOSK EL",29
"MOUNT GLEASON MS",35
"MOUNTAIN VIEW EL",28
"MT LUKENS HS",3
"MT WASHINGTON EL",9
"MUIR MS",41
"MULHOLLAND MS",77
"MULTNOMAH ST EL",15
"MURCHISON EEC",5
"MURCHISON ST EL",17
"NAPA ST EL",27
"NARBONNE SH",63
"NARBONNE SH HARTS LA",10
"NAVA COLLEGE PREP",62
"NAVA LEARNING ACADEMY",54
"NESTLE AVE CHARTER",13
"NEVADA AVE EL",24
"NEVIN AVE EL",47
"NEW ACAD CANOGA PARK",21
"NEWCASTLE EL",22
"NEWMARK HS",4
"NIGHTINGALE MS",39
"NIMITZ MS",73
"NO HOLLYWD SH",93
"NOBEL CMS",58
"NOBLE AVE EEC",13
"NOBLE AVE EL",43
"NORMANDIE AVE EEC",6
"NORMANDIE AVE EL",52
"NORMONT EEC",6
"NORMONT EL",18
"NORTH VALLEY OCC CTR",15
"NORTHRIDGE ACAD SH",45
"NORTHRIDGE EEC",5
"NORTHRIDGE MS",36
"NORWOOD ST EL",23
"NUEVA VISTA EL",37
"OBAMA EL",36
"OBAMA GLBL PREP ACAD",29
"OCHOA LC",67
"ODYSSEY HS",1
"OLIVE VISTA MS",32
"OLYMPIC PC",12
"O'MELVENY EL",41
"OPEN CHARTER MAG",6
"ORCHARD ACADEMIES 2B",16
"ORCHARD ACADEMIES 2C",15
"ORTHOPAEDIC HSP SH MG",54
"OSCEOLA ST EL",20
"OVERLAND AVE EL",13
"OWENSMOUTH HS",3
"OXNARD ST EL",18
"PACIFIC BLVD SCHOOL",27
"PACOIMA EEC",4
"PACOIMA MS",31
"PALISADES CEL",6
"PALMS EL",8
"PALMS MS",56
"PANORAMA CITY EL",35
"PANORAMA SH",73
"PARK AVE EL",14
"PARK WESTERN EEC",5
"PARK WSTN PL EL",27
"PARKS LC",38
"PARKS/HUERTA EEC",7
"PARMELEE AVE EL",49
"PARTHENIA AC ART TEC",25
"PASEO DEL REY EL MAG",4
"PATTON HS",1
"PEARL SH JRNLS/CMM MG",15
"PEARY MS",54
"PEREZ SP ED CTR",26
"PHOENIX HS",2
"PINEWOOD AVE EEC",7
"PINEWOOD AVE EL",5
"PIO PICO MS",27
"PLAINVIEW ACADEMC CA",12
"PLASENCIA EL",24
"PLAYA DEL REY EL",6
"PLAYA VISTA EL",9
"PLUMMER EL",48
"POINDEXTER LAMOTTE EL",51
"POLITI EL",51
"POLYTECHNIC SH",130
"POMELO COMMUNITY CS",9
"PORTER MS",35
"PORTER RANCH SCHOOL",31
"PORTOLA CM",52
"PRESIDENT AVE EL",28
"PRIMARY ACADEMY",12
"PT FERMIN EL MR/S MG",11
"PUEBLO DE LA HS",2
"PURCHE AVE EL",16
"QUEEN ANNE PL EL",22
"RAMONA EL",26
"RAMONA HS",2
"RAMONA INFANT",1
"RANCHITO AVE EL",28
"RANCHO DOMNGZ PREP",41
"RAYMOND AVE EL",25
"REED MS",53
"REGIONAL SH IDTE MAG",0
"RESEDA CHARTER HS",76
"RESEDA EL",15
"REVERE CMS",40
"RFK AMBSDR GLBL EDU",36
"RFK AMBSDR GLBL LDSH",43
"RFK LA SH ARTS",29
"RFK NEW OPEN WLD",58
"RFK SCH VIS ARTS/HUM",25
"RFK UCLA COMM SCH",58
"RICHLAND AVE EL",4
"RIDE EL SMART ACAD",43
"RILEY HS CYESIS",1
"RIO VISTA EL",10
"RIORDAN PC",4
"RITTER EL",23
"RIVERA LC COM & TECH",32
"RIVERA LC GD STEAM AC",36
"RIVERA LC PERF ARTS",32
"RIVERA LC PUB SRV",42
"RIVERSIDE DR CS",16
"ROBERTI EEC",4
"ROCKDALE VAPA MAG",16
"RODIA HS",11
"ROGERS HS",7
"ROMER MS",68
"ROOSEVELT INFANT",3
"ROOSEVELT SH",100
"ROOSEVELT SH STM MAG",33
"ROSCOE EL",39
"ROSCOMARE RD EL",5
"ROSEMONT AVE EEC",5
"ROSEMONT AVE EL",10
"ROSEWOOD UP/UD MAG",17
"ROWAN AVE EL",37
"ROYBAL LC",63
"ROYBAL-ALLARD EL",36
"RUSSELL EL",70
"SALVIN SP ED CTR",4
"SAN ANTONIO EL",35
"SAN ANTONIO HS",4
"SAN FERNANDO EEC",6
"SAN FERNANDO EL",32
"SAN FERNANDO MS",47
"SAN FERNANDO MS IAM",23
"SAN FERNANDO SH",88
"SAN GABRIEL AVE EL",32
"SAN JOSE ST EL",51
"SAN MIGUEL EL",51
"SAN PASCUAL STEAM MG",8
"SAN PEDRO SH",133
"SAN PEDRO ST EL",37
"SANTANA ART AC",35
"SANTEE EC",114
"SATICOY EL",45
"SATURN ST EL",18
"SCIENCE AC STEM MAG",5
"SECONDARY CDS",4
"SELMA AVE EL",0
"SENDAK EL",22
"SEPULVEDA MS",72
"SERRANIA AVE CES",16
"SHARP AVE EL",45
"SHENANDOAH ST EEC",3
"SHENANDOAH ST EL",19
"SHERIDAN ST EL",40
"SHERMAN OAKS EL CS",20
"SHIRLEY AVE EL",28
"SHORT AVE EL",16
"SIERRA PARK EL",18
"SIERRA VISTA EL",20
"SLAWSON OCC CTR",14
"SOCES MAG",80
"SOLANO AVE EL",7
"SOLIS LA",14
"SOTO ST EL",17
"SOTOMAYOR ART/SCI MAG",27
"SOUTH EAST SH",92
"SOUTH GATE MS",87
"SOUTH GATE SH",108
"SOUTH PARK EL",76
"SOUTH SHORES EL PA MG",10
"SOUTHEAST MS",64
"STAGG ST EL",19
"STANFORD AVE EL",25
"STANFORD AVE PC",18
"STATE ST EEC",7
"STATE ST EL",33
"STERRY EL",4
"STEVENSON CCP",47
"STONEHURST STEAM MAG",20
"STONER AVE EL",15
"STONEY POINT HS",6
"STRATHERN ST EL",44
"SUN VALLEY MAG ET",84
"SUNLAND EL",22
"SUNNY BRAE AVE EL",26
"SUNRISE EL",22
"SUPERIOR ST EL",20
"SUTTER MS",40
"SYLMAR ACAD BH/E MAG",7
"SYLMAR CHS",62
"SYLMAR EL",26
"SYLMAR LDSHP ACAD",37
"SYLVAN PARK EEC",10
"SYLVAN PARK EL",41
"TAFT CHS",76
"TAPER AVE EL",22
"TARZANA EL",10
"TELFAIR AVE EEC",11
"TELFAIR AVE EL",35
"THOREAU HS",3
"TOLAND WAY EL",16
"TOLUCA LAKE EEC",1
"TOLUCA LAKE EL",19
"TOPANGA EL CS",7
"TOPEKA DR CAS",17
"TORRES ELA PA MAG",20
"TORRES ENG & TECH",13
"TORRES HS SJLA MAG",11
"TORRES HUM/ART/TECH",24
"TORRES RENAISSANCE",21
"TOWNE AVE EL",10
"TRINITY EEC",2
"TRINITY ST EL",24
"TULSA ST EL",11
"TWEEDY EL",18
"UNION AVE EL",41
"UNIVERSITY HS CHARTER",51
"UTAH ST EL",20
"VALERIO ST EL",45
"VALLEY ACAD ARTS/SCI",40
"VALLEY VIEW EL",3
"VAN DEENE AVE EL",17
"VAN GOGH CHTR",11
"VAN NESS AVE EL",11
"VAN NUYS EL",47
"VAN NUYS MS",51
"VAN NUYS SH",87
"VANALDEN AVE EEC",3
"VANALDEN AVE EL",34
"VAUGHN EEC",5
"VENA AVE EL",41
"VENICE SH",92
"VENICE SKILLS CENTER",6
"VERDGO HLS SH",41
"VERMONT AVE EL",28
"VERNON CITY EL",14
"VICTORIA AVE EL",46
"VICTORY BLVD EL",24
"VIEW PARK CONTN HS",1
"VINE ST EEC",8
"VINE ST EL",14
"VINEDALE COLLEGE PRP",2
"VINTAGE EL M/S/T MAG",39
"VIRGIL MS",31
"VIRGINIA RD EL",10
"VISTA DEL VALLE ACAD",20
"VISTA MS",68
"VLADOVIC HARBOR TPA",13
"VOCES MAG",25
"WADSWORTH AVE EEC",8
"WADSWORTH AVE EL",46
"WALGROVE AVE EL",9
"WALNUT PARK EL",43
"WALNUT PARK MS SJ/SL",29
"WALNUT PARK MS STEM",17
"WARNER AVE EL",12
"WASHINGTON PC",21
"WASHINGTON PREP SH",23
"WATERS EMP PREP CTR",13
"WEBSTER MS",17
"WEEMES EL",44
"WEIGAND AVE EL",24
"WELBY WAY CEL",20
"WESM HLTH/SPORTS MED",17
"WEST ADAMS PREP SH",57
"WEST ATHENS EL",40
"WEST HOLLYWOOD EL",7
"WEST VALLEY OCC CTR",23
"WEST VERNON AVE EL",56
"WESTERN AV TECH MAG",24
"WESTMINSTER AVE EEC",4
"WESTMINSTER MTES MAG",24
"WESTPORT HTS EL",10
"WESTSIDE GLBL AWR MAG",13
"WESTWOOD CEL",5
"WHITE EL",30
"WHITE MS",39
"WHITE POINT EL",8
"WHITMAN HS",2
"WIDNEY CPTC",11
"WILBUR CEA",18
"WILLENBERG SP ED CTR",13
"WILLOW EL",30
"WILMINGTON EEC",9
"WILMINGTON PARK EL",29
"WILMINGTON STEAM MAG",92
"WILSHIRE CREST EL",8
"WILSHIRE PARK EL",27
"WILSON SH",78
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",5
"WILTON PL EL",27
"WINDSOR HILLS EL MAG",26
"WINNETKA AVE EL",29
"WISDOM EL",37
"WONDERLAND AVE EL",6
"WOODCREST EL",46
"WOODEN HS",6
"WOODLAKE ECC",25
"WOODLAND HILLS ACAD",12
"WOODLAND HILLS CES",8
"WOODLAWN AVE EL",29
"WRIGHT ENG DES MAG",19
"YES ACADEMY",30
"YORKDALE EL",9
"YOUNG HS",1
"YTH OPP UNLTD ALT HS",4
"District Wide",25237
