"School name","Cases among staff and students"
"Unassigned",196
"102ND ST EEC",0
"107TH ST EL",2
"109TH ST EL",1
"10TH ST EL",0
"112TH ST EEC",0
"112TH ST EL",5
"116TH ST EL",0
"118TH ST EL",3
"122ND ST EL",2
"135TH ST EL",2
"153RD ST EL",3
"156TH ST EL",0
"15TH ST EL",1
"186TH ST EL",5
"1ST ST EL",1
"20TH ST EL",3
"232ND PL EL",0
"24TH ST EEC",0
"24TH ST EL",2
"28TH ST EEC",0
"28TH ST EL",4
"2ND ST EL",1
"32ND ST USC PA MAG",13
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",0
"42ND ST EL",0
"49TH ST EL",0
"4TH ST EEC",0
"4TH ST EL",1
"4TH ST PC",1
"52ND ST EL",5
"54TH ST EL",0
"59TH ST EL",0
"61ST ST EL",0
"66TH ST EEC",0
"66TH ST EL",4
"6TH AVE EL",2
"74TH ST EL",1
"75TH ST EEC",3
"75TH ST EL",4
"7TH ST EL AI MAG",7
"92ND ST EL",4
"93RD ST EL",2
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",2
"97TH ST EEC",0
"99TH ST EL",0
"9TH ST EL",0
"ACAD ENRICH SCI MAG",1
"ADAMS MS",3
"ADDAMS HS",4
"AE VIRTUAL ACAD",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",5
"ALDAMA EL",1
"ALEXANDER SCS",1
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",2
"ALLESANDRO EL",1
"ALTA CALIFORNIA EL",3
"ALTA LOMA EL",0
"AMANECER PC",1
"AMBLER AVE EL",5
"AMESTOY EL",2
"ANATOLA AVE EL",3
"ANDASOL AVE EL",1
"ANGELES MESA EL",2
"ANGELOU COMMUNITY SH",5
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",7
"APPERSON ST EL",1
"ARAGON AVE EL",1
"ARLETA SH",8
"ARLINGTON HTS EL",5
"ARMINTA ST EEC",0
"ARMINTA ST EL",1
"ARMSTRONG MS",6
"ARROYO SECO MUS/S MAG",6
"ASCOT AVE EL",2
"ATWATER AVE EL",1
"AUDUBON MS",3
"AUGUSTUS F HAWKINS SH - COMMUNITY HEALTH ADVOCATES SCHOOL",0
"AUGUSTUS F HAWKINS SH - RESPONSIBLE INDIGENOUS SOC ENTRPRENR",0
"AURORA EL",0
"AVALON GARDENS EL",1
"BACA ARTS ACAD",7
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",4
"BALDWIN HILLS EL",4
"BANCROFT MS",3
"BANDINI ST EL",0
"BANNEKER CTC",4
"BANNING SH",24
"BARRETT EL",0
"BARTON HILL EL",0
"BASSETT ST EL",2
"BEACHY AVE EL",3
"BECKFORD CES",2
"BEETHOVEN ST EL",0
"BELL SH",22
"BELLINGHAM EL",5
"BELMONT SH",0
"BELVEDERE EL",7
"BELVEDERE MS",5
"BERENDO MS",0
"BERNSTEIN SH",5
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",0
"BETHUNE MS",9
"BLYTHE ST EL",0
"BONITA ST EL",1
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",8
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
