"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","25.26209422761147"
"Bell/Cudahy/Maywood Community of Schools","7.9202274689329073"
"Boyle Heights Community of Schools","14.337945372428132"
"Canoga Park/Chatsworth Community of Schools","6.110228522546743"
"Carson Community of Schools","17.720546974216607"
"Cleveland Community of Schools","19.167330797865365"
"Downtown Community of Schools","7.8320802005012533"
"Eagle Rock/Highland Park Community of Schools","13.344898912390738"
"East Los Angeles Community of Schools","14.291599061798555"
"Fairfax Community of Schools","12.915391271778578"
"Fremont Community of Schools","26.422915273270743"
"Gardena Community of Schools","18.387310304248697"
"Glassell Park/Los Feliz Community of Schools","8.71478681452755"
"H.E.E.T. (C/D) Community of Schools","22.21728504776716"
"H.E.E.T. (W) Community of Schools","27.380381956328289"
"Hamilton Community of Schools","11.229803899549404"
"Harbor City/Lomita Community of Schools","21.915086345440198"
"Historic Central Avenue Community of Schools","19.906752580019909"
"Hollywood Community of Schools","6.05904539739764"
"Huntington Park/Vernon Community of Schools","22.0314711091151"
"Jefferson/South Central (West) Community of Schools","17.044486108743822"
"Kennedy/NAHS/VAAS Community of Schools","20.9195295430245"
"Kreatwn/PcoUnion Community of Schools","9.6077887140508569"
"LA Mid-City Community of Schools","18.37193992375645"
"Lincoln Heights/El Sereno Community of Schools","16.835016835016834"
"MacArthur Park Community of Schools","11.328877308258752"
"Manual Arts/Vermont Square Community of Schools","26.706610466668991"
"Monroe Community of Schools","28.127021629679632"
"North Hollywood/Valley Village Community of Schools","13.203063110641668"
"Panorama City Community of Schools","12.560249948973985"
"Reseda Community of Schools","16.260327848860253"
"Rivera Community of Schools","11.63670215860825"
"San Fernando Valley/Sylmar Community of Schools","9.50344499881207"
"San Pedro Community of Schools","20.323963985935816"
"South Gate Community of Schools","26.272251531956289"
"South Mid-City Community of Schools","38.7263339070568"
"Sun Valley Community of Schools","15.747907496791365"
"Sunland/Tujunga Community of Schools","18.422991893883566"
"Taft Community of Schools","16.845415239485654"
"Van Nuys/Valley Glen Community of Schools","21.252753197573323"
"Venice Community of Schools","10.087890748143197"
"West LA Community of Schools","12.031456790663588"
"Westchester Community of Schools","30.602309083321739"
"Wilmington Community of Schools","6.216044854979673"
"District Wide","16.658447038193874"
