"School name","Cases among staff and students"
"Unassigned",217
"102ND ST EEC",1
"107TH ST EL",1
"109TH ST EL",3
"10TH ST EL",3
"112TH ST EEC",1
"112TH ST EL",2
"116TH ST EL",2
"118TH ST EL",6
"122ND ST EL",6
"135TH ST EL",8
"153RD ST EL",7
"156TH ST EL",5
"15TH ST EL",0
"186TH ST EL",2
"1ST ST EL",3
"20TH ST EL",4
"232ND PL EL",5
"24TH ST EEC",2
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",4
"2ND ST EL",1
"32ND ST USC PA MAG",16
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",4
"42ND ST EL",0
"49TH ST EL",3
"4TH ST EEC",1
"4TH ST EL",2
"4TH ST PC",2
"52ND ST EL",3
"54TH ST EL",0
"59TH ST EL",1
"61ST ST EL",2
"66TH ST EEC",1
"66TH ST EL",3
"6TH AVE EL",3
"74TH ST EL",0
"75TH ST EEC",1
"75TH ST EL",10
"7TH ST EL AI MAG",2
"92ND ST EL",4
"93RD ST EL",2
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",3
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",2
"ACAD ENRICH SCI MAG",2
"ADAMS MS",5
"ADDAMS HS",1
"AE VIRTUAL ACAD",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",3
"ALDAMA EL",1
"ALEXANDER SCS",5
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",4
"ALLESANDRO EL",2
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",1
"AMANECER PC",0
"AMBLER AVE EL",2
"AMESTOY EL",7
"ANATOLA AVE EL",4
"ANDASOL AVE EL",3
"ANGELES MESA EL",1
"ANGELOU COMMUNITY SH",11
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",2
"ANTON EEC",0
"ANTON EL",6
"APPERSON ST EL",2
"ARAGON AVE EL",1
"ARLETA SH",17
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",1
"ARMSTRONG MS",17
"ARROYO SECO MUS/S MAG",3
"ASCOT AVE EL",3
"ATWATER AVE EL",4
"AUDUBON MS",4
"AUGUSTUS F HAWKINS SH - COMMUNITY HEALTH ADVOCATES SCHOOL",0
"AUGUSTUS F HAWKINS SH - RESPONSIBLE INDIGENOUS SOC ENTRPRENR",0
"AURORA EL",0
"AVALON GARDENS EL",0
"BACA ARTS ACAD",3
"BAKEWELL PC",3
"BALA",0
"BALBOA EL G/HG/HA MAG",7
"BALDWIN HILLS EL",5
"BANCROFT MS",0
"BANDINI ST EL",0
"BANNEKER CTC",3
"BANNING SH",19
"BARRETT EL",0
