"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","37.993920972644375"
"Bell/Cudahy/Maywood Community of Schools","36.107723646471321"
"Boyle Heights Community of Schools","26.565342692920741"
"Canoga Park/Chatsworth Community of Schools","103.10068339034058"
"Carson Community of Schools","72.516316171138513"
"Cleveland Community of Schools","68.1093745743164"
"Downtown Community of Schools","47.112110291929774"
"Eagle Rock/Highland Park Community of Schools","66.162401874005326"
"East Los Angeles Community of Schools","51.2405049267053"
"Fairfax Community of Schools","71.428571428571431"
"Fremont Community of Schools","52.290854992303665"
"Gardena Community of Schools","80.432548371240884"
"Glassell Park/Los Feliz Community of Schools","76.530612244897952"
"H.E.E.T. (C/D) Community of Schools","68.280100144146871"
"H.E.E.T. (W) Community of Schools","39.441508243275223"
"Hamilton Community of Schools","89.02605495875126"
"Harbor City/Lomita Community of Schools","53.361792956243328"
"Historic Central Avenue Community of Schools","21.191134399953764"
"Hollywood Community of Schools","61.054137848795612"
"Huntington Park/Vernon Community of Schools","41.019168573006233"
"Kennedy/NAHS/VAAS Community of Schools",85.684296210612
"Kreatwn/PcoUnion Community of Schools","56.967285835691406"
"LA Mid-City Community of Schools","96.092248558616262"
"Lincoln Heights/El Sereno Community of Schools","40.703174847638117"
"MacArthur Park Community of Schools","53.436208896477119"
"Manual Arts/Vermont Square Community of Schools","55.708128500083077"
"Monroe Community of Schools","73.78364233808351"
"North Hollywood/Valley Village Community of Schools","66.174927772487379"
"Panorama City Community of Schools","44.647357884579378"
"Reseda Community of Schools","69.5014848044481"
"Rivera Community of Schools","33.599071443843734"
"San Fernando Valley/Sylmar Community of Schools","66.260844794808122"
"San Pedro Community of Schools","108.19866671320372"
"South Gate Community of Schools","25.682732642753191"
"South Mid-City Community of Schools","43.368895827912226"
"Sun Valley Community of Schools","55.516377331312739"
"Sunland/Tujunga Community of Schools","112.23064644852354"
"Taft Community of Schools","110.75869707496349"
"Van Nuys/Valley Glen Community of Schools","50.324742603742983"
"Venice Community of Schools","89.988751406074243"
"West LA Community of Schools","144.8211557918543"
"Westchester Community of Schools","118.58505323711964"
"Wilmington Community of Schools","51.134039361847194"
"District Wide","63.522729968023008"
