"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","20.120724346076457"
"Bell/Cudahy/Maywood Community of Schools","10.797459897559099"
"Boyle Heights Community of Schools","19.540562299220721"
"Canoga Park/Chatsworth Community of Schools","11.028246095311617"
"Carson Community of Schools","16.288266114072155"
"Cleveland Community of Schools","15.373624286709049"
"Downtown Community of Schools","15.543066565227706"
"Eagle Rock/Highland Park Community of Schools","20.928894082355196"
"East Los Angeles Community of Schools","10.889020464552834"
"Fairfax Community of Schools","21.433929911049194"
"Fremont Community of Schools","13.971718300744913"
"Gardena Community of Schools","13.415915748049102"
"Glassell Park/Los Feliz Community of Schools","18.594818896250697"
"H.E.E.T. (C/D) Community of Schools","11.372467256771357"
"H.E.E.T. (W) Community of Schools","5.9590020657873826"
"Hamilton Community of Schools","10.604703775274544"
"Harbor City/Lomita Community of Schools","15.150558676851208"
"Historic Central Avenue Community of Schools","18.273096231895209"
"Hollywood Community of Schools","6.5811122079631454"
"Huntington Park/Vernon Community of Schools","11.662442270910759"
"Kennedy/NAHS/VAAS Community of Schools","17.693478183941398"
"Kreatwn/PcoUnion Community of Schools","23.251488095238095"
"LA Mid-City Community of Schools","15.244870736200216"
"Lincoln Heights/El Sereno Community of Schools","5.392870625033706"
"MacArthur Park Community of Schools","16.927744573355731"
"Manual Arts/Vermont Square Community of Schools","11.745705476435178"
"Monroe Community of Schools","22.18941223660741"
"North Hollywood/Valley Village Community of Schools","20.994153935596394"
"Panorama City Community of Schools","18.5140350627341"
"Reseda Community of Schools","9.8448099951670933"
"Rivera Community of Schools","12.154175718995457"
"San Fernando Valley/Sylmar Community of Schools","17.338534893801473"
"San Pedro Community of Schools","12.891692593292882"
"South Gate Community of Schools","16.50891481399956"
"South Mid-City Community of Schools","15.922875381787126"
"Sun Valley Community of Schools","14.230291046900044"
"Sunland/Tujunga Community of Schools","4.9993750781152357"
"Taft Community of Schools","28.476033858004257"
"Van Nuys/Valley Glen Community of Schools","19.424333392194949"
"Venice Community of Schools","22.381834089568031"
"West LA Community of Schools","28.819875776397513"
"Westchester Community of Schools","5.0408307289041234"
"Wilmington Community of Schools","13.564533267017838"
"District Wide","15.650239624222975"
