"School name","Cases among staff and students"
"Unassigned",387
"102ND ST EEC",1
"107TH ST EL",10
"109TH ST EL",3
"10TH ST EL",5
"112TH ST EEC",1
"112TH ST EL",5
"116TH ST EL",3
"118TH ST EL",2
"122ND ST EL",4
"135TH ST EL",5
"153RD ST EL",3
"156TH ST EL",2
"15TH ST EL",5
"186TH ST EL",15
"1ST ST EL",11
"20TH ST EL",8
"232ND PL EL",4
"24TH ST EEC",1
"24TH ST EL",3
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",0
"32ND ST USC PA MAG",5
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",17
"42ND ST EL",1
"49TH ST EL",5
"4TH ST EEC",1
"4TH ST EL",6
"4TH ST PC",3
"52ND ST EL",7
"54TH ST EL",1
"59TH ST EL",0
"61ST ST EL",6
"66TH ST EEC",0
"66TH ST EL",2
"6TH AVE EL",9
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",6
"7TH ST EL AI MAG",12
"92ND ST EL",4
"93RD ST EL",4
"95TH ST EEC",1
"95TH ST EL",4
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",6
"9TH ST EL",7
"ACAD ENRICH SCI MAG",6
"ADAMS MS",9
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",2
"ALDAMA EL",1
"ALEXANDER SCS",1
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",2
"ALTA LOMA EL",4
"AMANECER PC",0
"AMBLER AVE EL",10
"AMESTOY EL",3
"ANATOLA AVE EL",3
"ANDASOL AVE EL",6
"ANGELES MESA EL",3
"ANGELOU COMMUNITY SH",9
"ANGEL'S GATE HS",0
"ANN ST EL",2
"ANNALEE AVE EL",0
"ANNANDALE EL",1
"ANTON EEC",1
"ANTON EL",1
"APPERSON ST EL",0
"ARAGON AVE EL",0
"ARLETA SH",20
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",1
"ARMINTA ST EL",5
"ARMSTRONG MS",7
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",6
"ATWATER AVE EL",3
"AUDUBON MS",9
"AURORA EL",1
"AVALON GARDENS EL",1
"BACA ARTS ACAD",1
"BAKEWELL PC",2
"BALA",5
"BALBOA EL G/HG/HA MAG",8
"BALDWIN HILLS EL",5
"BANCROFT MS",6
"BANDINI ST EL",0
"BANNEKER CTC",10
"BANNING SH",37
"BARRETT EL",2
"BARTON HILL EL",7
"BASSETT ST EL",5
"BEACHY AVE EL",0
"BECKFORD CES",12
"BEETHOVEN ST EL",4
"BELL SH",14
"BELLINGHAM EL",3
"BELMONT SH",8
"BELVEDERE EL",1
"BELVEDERE MS",9
"BERENDO MS",7
"BERNSTEIN SH",9
"BERNSTEIN SH STEM",10
"BERTRAND AVE EL",0
"BETHUNE MS",19
"BLYTHE ST EL",1
"BONITA ST EL",3
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",4
"BRADDOCK DR EL",4
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",4
"BRAVO SH MEDICAL MAG",26
"BREED ST EL",2
"BRENTWOOD EL SCI MAG",3
"BRIDGE ST EL",5
"BRIDGES SCHOOL",6
"BRIGHT EL",2
"BROAD AVE EL",5
"BROADACRES AV EL",7
"BROADOUS EEC",0
"BROADOUS EL",2
"BROADWAY EL",12
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",4
"BRYSON AVE EL",7
"BUCHANAN ST EL",3
"BUDLONG AVE EL",6
"BURBANK BLVD EL",3
"BURBANK MS A/T/C MAG",6
"BURKE HS",0
"BURROUGHS MS",23
"BURTON ST EL",3
"BUSHNELL WAY EL",2
"BYRD MS",7
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",2
"CAHUENGA EL",3
"CALABASH CA",3
"CALAHAN ST EL",6
"CALVERT CES",3
"CAMELLIA AVE EL",3
"CANFIELD AVE EL",3
"CANOGA PARK EEC",3
"CANOGA PARK EL",1
"CANOGA PRK SH",9
"CANTARA ST EL",3
"CANTERBURY AVE EL",3
"CANYON CEL",3
"CAPISTRANO AVE EL",3
"CARDENAS EL",3
"CARLSON HOSPITAL",1
"CARNEGIE MS",9
"CAROLDALE LC",16
"CARPENTER COMM CHTR",10
"CARSON ACAD ED & EMP",6
"CARSON ACAD MED ARTS",9
"CARSON SH",21
"CARSON ST EL",5
"CARSON-GORE ACADEMY",4
"CARTHAY EL ES MAG",1
"CARVER MS",4
"CASTELAR ST EEC",0
"CASTELAR ST EL",6
"CASTLE HTS EL",3
"CASTLEBAY LN CHTR",13
"CASTRO MS",1
"CATSKILL AVE EL",7
"CDS AGGELER",1
"CDS ALONZO",0
"CDS JOHNSON",1
"CDS JOHNSTON",1
"CDS LONDON",0
"CDS TRI-C",3
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",6
"CHANDLER EL",4
"CHAPMAN EL",2
"CHARNOCK ROAD EL",6
"CHASE ST EEC",0
"CHASE ST EL",3
"CHATSWORTH CHS",15
"CHATSWORTH UP/CD MAG",10
"CHAVEZ EL",4
"CHAVEZ LA ARTES MAG",4
"CHAVEZ LA ASE",7
"CHAVEZ LA SJ HUM AC",8
"CHAVEZ LA TECH PREP",6
"CHEREMOYA AVE EL",1
"CHEVIOT HILLS HS",0
"CIENEGA EL",6
"CIMARRON AVE EL",6
"CITY OF ANGELS",8
"CITY TERRACE EL",2
"CLEVELAND CHS",17
"CLEVELAND EEC",1
"CLEVELAND INFANT CTR",1
"CLIFFORD ST M/T MAG",1
"CLINTON MS",2
"CLOVER AVE EL",3
"COCHRAN MS",2
"COEUR D ALENE AVE EL",2
"COHASSET ST EL",8
"COLDWATER CYN EL",1
"COLFAX CEL",5
"COLISEUM ST EL",2
"COLLINS EEC",0
"COLUMBUS AVE EL",2
"COLUMBUS MS",8
"COMMONWLTH AVE EL",6
"COMMUNITY EL MAG CS",0
"COMPTON AVE EL",3
"CONTRERAS LC ALC",4
"CONTRERAS LC BUS TR",10
"CONTRERAS LC GLBL ST",3
"CONTRERAS LC SOC JUS",3
"CORONA AVE EL",3
"CORTINES SCH OF VAPA",14
"COUGHLIN EL",3
"COWAN AVE EL",9
"CRENSHAW ARTS TECH",1
"CRENSHAW MAG STEMM",8
"CRESCENT HTS BL EEC",2
"CRESCENT HTS BL EL MG",2
"CRESTWOOD ST STEAM MG",1
"CRUZ EEC",1
"CURTISS MS",8
"DACOTAH EEC",2
"DAHLIA HTS EL",3
"DANA MS",10
"DANUBE AVE EL",3
"DARBY AVE EL",3
"DAYTON EEC",2
"DAYTON HEIGHTS EL",2
"DBM",5
"DE LA TORRE JR EL",3
"DEARBORN EL CA",6
"DEL AMO EL",4
"DEL OLMO EL",6
"DELEVAN DRIVE EL",4
"DENA EL",7
"DENKER AVE EL",6
"DIXIE CYN CC",11
"DODSON MS",37
"DOLORES ST EEC",1
"DOLORES ST EL",2
"DOMINGUEZ EL",2
"DORRIS PLACE EL",2
"DORSEY SH",9
"DREW MS",5
"DREW MS UP PBLC SRVC",2
"DYER ST EL",5
"DYMALLY SH",8
"EAGLE ROCK EL",13
"EAGLE ROCK HS",22
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",2
"EAST VALLEY SH",5
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",4
"EDISON MS",2
"EINSTEIN HS",0
"EL DORADO AVE EL",2
"EL ORO WAY CES",3
"EL SERENO EEC",2
"EL SERENO EL",1
"EL SERENO MS",6
"ELA OCC CTR",2
"ELEMENTARY CDS",0
"ELIZABETH LC",8
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",2
"EMELITA ST EL",1
"EMERSON CC",15
"ENADIA WAY",5
"ENCINO CEL",9
"ERWIN EL",5
"ESCALANTE EEC",0
"ESCALANTE EL",4
"ESCUTIA PC",1
"ESHELMAN AVE EL",4
"ESPERANZA EL",3
"ESTRELLA EEC",0
"ESTRELLA EL",2
"EUCLID AVE EL",10
"EVANS CAS",10
"EVERGREEN AVE EEC",1
"EVERGREEN AVE EL",2
"EVERGREEN HS",0
"FAIR AVE EEC",2
"FAIR AVE EL",4
"FAIRBURN AVE EL",2
"FAIRFAX SH",21
"FARMDALE EL",3
"FERNANGELES EL",5
"FIGUEROA ST EL",1
"FISHBURN AVE EL",1
"FLEMING MS",14
"FLETCHER DR EL",6
"FLORENCE AVE EL",3
"FLOURNOY EL",0
"FORD BLVD EL",2
"FOSHAY LC",14
"FRANKLIN AVE EL",4
"FRANKLIN HS",16
"FREMONT SH",27
"FRIEDMAN OCC CTR",1
"FRIES AVE EL",5
"FROST MS",18
"FULLBRIGHT AVE EL",2
"FULTON COLLEGE PREP",5
"GAGE MS",13
"GAL KING SCH FOR STEM",15
"GARCETTI LA",2
"GARDEN GROVE EL",6
"GARDENA EEC",3
"GARDENA EL",2
"GARDENA SH",28
"GARDNER ST EL",1
"GARFIELD SH",34
"GARVANZA EL T/L MAG",2
"GARZA PC",0
"GATES ST EEC",5
"GATES ST EL",3
"GAULT ST EL",5
"GERMAIN ACAD AA",8
"GLASSELL PARK EEC",0
"GLASSELL PK STEAM MAG",4
