"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","5.4629882545752526"
"Bell/Cudahy/Maywood Community of Schools","13.207131851199648"
"Boyle Heights Community of Schools","12.761804669319121"
"Canoga Park/Chatsworth Community of Schools","9.9717052862502662"
"Carson Community of Schools","10.603761888448426"
"Cleveland Community of Schools","20.62382959767033"
"Downtown Community of Schools","9.0349199656673047"
"Eagle Rock/Highland Park Community of Schools","13.403590486801651"
"East Los Angeles Community of Schools","14.611616870699896"
"Fairfax Community of Schools",4.9544684350816
"Fremont Community of Schools","8.6014675426930527"
"Gardena Community of Schools","6.9895855175788082"
"Glassell Park/Los Feliz Community of Schools","15.310625574148458"
"H.E.E.T. (C/D) Community of Schools","6.75926864713238"
"H.E.E.T. (W) Community of Schools",0
"Hamilton Community of Schools","7.5443228970199927"
"Harbor City/Lomita Community of Schools","3.470776065528252"
"Historic Central Avenue Community of Schools","16.794243993848003"
"Hollywood Community of Schools","3.6013649173036582"
"Huntington Park/Vernon Community of Schools","7.2697136459794853"
"Kennedy/NAHS/VAAS Community of Schools","20.42731387206118"
"Kreatwn/PcoUnion Community of Schools","6.9601531233687135"
"LA Mid-City Community of Schools","4.7555640098915726"
"Lincoln Heights/El Sereno Community of Schools","5.6767161745125767"
"MacArthur Park Community of Schools","4.9354687461441653"
"Manual Arts/Vermont Square Community of Schools","9.7896123313516785"
"Monroe Community of Schools","9.6221694784784138"
"North Hollywood/Valley Village Community of Schools","10.309278350515465"
"Panorama City Community of Schools","17.224474653523068"
"Reseda Community of Schools","6.5670122556866222"
"Rivera Community of Schools","9.0266494465969522"
"San Fernando Valley/Sylmar Community of Schools","7.9035763683066591"
"San Pedro Community of Schools","13.641360605355439"
"SO Los Angeles Community of Schools","6.976906439684643"
"South Gate Community of Schools","11.076773114456298"
"South Mid-City Community of Schools","7.6708685980209159"
"Sun Valley Community of Schools","12.381089948618477"
"Sunland/Tujunga Community of Schools","11.15374319621665"
"Taft Community of Schools","3.8505968425105892"
"Van Nuys/Valley Glen Community of Schools","9.7825023641047384"
"Venice Community of Schools","11.140406253481377"
"West LA Community of Schools","17.571604287471448"
"Westchester Community of Schools","4.4705724568030938"
"Wilmington Community of Schools","4.18997339366895"
"District Wide","9.9244831786768053"
