"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","8.0279372215309284"
"Bell/Cudahy/Maywood Community of Schools","5.3534623517760114"
"Boyle Heights Community of Schools","9.7374934069055055"
"Canoga Park/Chatsworth Community of Schools","9.8741051592199458"
"Carson Community of Schools","11.631132067031109"
"Cleveland Community of Schools","7.1683945484359466"
"Downtown Community of Schools","6.6395000456465629"
"Eagle Rock/Highland Park Community of Schools","8.9520706139330031"
"East Los Angeles Community of Schools","10.327022375215147"
"Fairfax Community of Schools","9.58272554009306"
"Fremont Community of Schools","9.460737937559129"
"Gardena Community of Schools","10.005558643690941"
"Glassell Park/Los Feliz Community of Schools","7.8665827564505975"
"H.E.E.T. (C/D) Community of Schools","7.5836572186937152"
"H.E.E.T. (W) Community of Schools","32.123960695389265"
"Hamilton Community of Schools","10.889423949473073"
"Harbor City/Lomita Community of Schools","13.973222225045095"
"Historic Central Avenue Community of Schools","16.240279714935326"
"Hollywood Community of Schools","6.7303809395611793"
"Huntington Park/Vernon Community of Schools","15.655577299412915"
"Kennedy/NAHS/VAAS Community of Schools","3.6467336206959429"
"Kreatwn/PcoUnion Community of Schools","6.534666405280011"
"LA Mid-City Community of Schools","17.111567419575632"
"Lincoln Heights/El Sereno Community of Schools","9.3255949180993323"
"MacArthur Park Community of Schools","15.622762364765464"
"Manual Arts/Vermont Square Community of Schools","11.743291644647995"
"Monroe Community of Schools","16.093239145533705"
"North Hollywood/Valley Village Community of Schools","16.155741346581042"
"Panorama City Community of Schools","7.2797157998951718"
"Reseda Community of Schools","9.09454690967296"
"Rivera Community of Schools","10.735373054213635"
"San Fernando Valley/Sylmar Community of Schools","9.846699201801945"
"San Pedro Community of Schools","12.166190157552164"
"SO Los Angeles Community of Schools","9.9053488883997343"
"South Gate Community of Schools","7.3160025362142127"
"South Mid-City Community of Schools","14.767122478513837"
"Sun Valley Community of Schools","9.6085619678334915"
"Sunland/Tujunga Community of Schools","4.9534376857539133"
"Taft Community of Schools","6.5903648865358848"
"Van Nuys/Valley Glen Community of Schools","7.1011379573576665"
"Venice Community of Schools","12.563471706014763"
"West LA Community of Schools",3.9040006246401
"Westchester Community of Schools","2.6121254865083721"
"Wilmington Community of Schools","10.286537208690982"
"District Wide","10.010716112564378"
