"School name","Cases among staff and students"
"Unassigned",2531
"102ND ST EEC",10
"107TH ST EL",182
"109TH ST EL",91
"10TH ST EL",100
"112TH ST EEC",9
"112TH ST EL",81
"116TH ST EL",105
"118TH ST EL",126
"122ND ST EL",131
"135TH ST EL",105
"153RD ST EL",72
"156TH ST EL",59
"15TH ST EL",87
"186TH ST EL",120
"1ST ST EL",79
"20TH ST EL",104
"232ND PL EL",81
"24TH ST EEC",9
"24TH ST EL",49
"28TH ST EEC",6
"28TH ST EL",129
"2ND ST EL",57
"32ND ST USC PA MAG",134
"36TH ST EEC",10
"37TH ST EEC",6
"3RD ST EL",52
"42ND ST EL",39
"49TH ST EL",153
"4TH ST EEC",8
"4TH ST EL",39
"4TH ST PC",20
"52ND ST EL",138
"54TH ST EL",52
"59TH ST EL",48
"61ST ST EL",143
"66TH ST EEC",8
"66TH ST EL",194
"6TH AVE EL",74
"74TH ST EL",61
"75TH ST EEC",9
"75TH ST EL",189
"7TH ST EL AI MAG",51
"92ND ST EL",157
"93RD ST EL",225
"95TH ST EEC",5
"95TH ST EL",178
"96TH ST EL",131
"97TH ST EEC",6
"99TH ST EL",116
"9TH ST EL",59
"ACAD ENRICH SCI MAG",47
"ADAMS MS",166
"ADDAMS HS",19
"AGGELER HS",9
"ALBION ST EEC",5
"ALBION ST EL",31
"ALDAMA EL",49
"ALEXANDER SCS",106
"ALEXANDRIA AVE EEC",9
"ALEXANDRIA AVE EL",85
"ALLESANDRO EL",47
"ALTA CALIFORNIA EL",151
"ALTA LOMA EL",60
"AMANECER PC",21
"AMBLER AVE EL",97
"AMESTOY EL",134
"ANATOLA AVE EL",52
"ANDASOL AVE EL",61
"ANGELES MESA EL",47
"ANGELOU COMMUNITY SH",191
"ANGEL'S GATE HS",10
"ANN ST EL",18
"ANNALEE AVE EL",37
"ANNANDALE EL",19
"ANTON EEC",16
"ANTON EL",78
"APPERSON ST EL",56
"ARAGON AVE EL",34
"ARLETA SH",189
"ARLINGTON HTS EL",73
"ARMINTA ST EEC",6
"ARMINTA ST EL",77
"ARROYO SECO MUS/S MAG",44
"ASCOT AVE EL",174
"ATWATER AVE EL",34
"AUDUBON MS",75
"AURORA EL",87
"AVALON GARDENS EL",41
"BACA ARTS ACAD",116
"BAKEWELL PC",34
"BALA",18
"BALBOA EL G/HG/HA MAG",74
"BALDWIN HILLS EL",57
"BANCROFT MS",72
"BANDINI ST EL",50
"BANNEKER CTC",33
"BANNING SH",413
"BARRETT EL",103
"BARTON HILL EL",108
"BASSETT ST EL",124
"BEACHY AVE EL",71
"BECKFORD CES",60
"BEETHOVEN ST EL",35
"BELL SH",367
"BELLINGHAM EL",99
"BELMONT SH",112
"BELVEDERE EL",87
"BELVEDERE MS",106
"BERENDO MS",115
"BERNSTEIN SH",125
"BERNSTEIN SH STEM",98
"BERTRAND AVE EL",77
"BETHUNE MS",165
"BLYTHE ST EL",67
"BONITA ST EL",74
"BOYLE HEIGHTS HS",5
"BOYLE HTS STEM MAG",23
"BRADDOCK DR EL",58
"BRADLEY EEC",8
"BRADLEY GLBL AWR MAG",34
"BRAINARD EL",20
"BRAVO SH MEDICAL MAG",267
"BREED ST EL",70
