"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","53.765582062208765"
"Bell/Cudahy/Maywood Community of Schools","61.224489795918366"
"Boyle Heights Community of Schools","112.62529564140105"
"Canoga Park/Chatsworth Community of Schools","96.157866131527243"
"Carson Community of Schools","114.97374615245337"
"Cleveland Community of Schools","83.515645566862446"
"Downtown Community of Schools","79.744161000994737"
"Eagle Rock/Highland Park Community of Schools","67.043900345946525"
"East Los Angeles Community of Schools","100.33074549203582"
"Fairfax Community of Schools","74.61314705278069"
"Fremont Community of Schools","83.688151519600652"
"Gardena Community of Schools","113.52001068423631"
"Glassell Park/Los Feliz Community of Schools","109.66415352981494"
"H.E.E.T. (C/D) Community of Schools","43.565556692048339"
"H.E.E.T. (W) Community of Schools","141.87192118226602"
"Hamilton Community of Schools","71.11448246435387"
"Harbor City/Lomita Community of Schools","83.742529785695254"
"Historic Central Avenue Community of Schools","91.1997081609339"
"Hollywood Community of Schools","62.86133361271704"
"Huntington Park/Vernon Community of Schools","80.2479819992762"
"Kennedy/NAHS/VAAS Community of Schools","105.51380947628078"
"Kreatwn/PcoUnion Community of Schools","64.270345290101432"
"LA Mid-City Community of Schools","122.73389756833465"
"Lincoln Heights/El Sereno Community of Schools","62.12614356087262"
"MacArthur Park Community of Schools","66.269913459289484"
"Manual Arts/Vermont Square Community of Schools","66.30459159296781"
"Monroe Community of Schools","88.209853811436446"
"North Hollywood/Valley Village Community of Schools","124.69229160297974"
"Panorama City Community of Schools","64.738886491152343"
"Reseda Community of Schools","89.2350125740245"
"Rivera Community of Schools","61.694543460378391"
"San Fernando Valley/Sylmar Community of Schools","92.644061515656844"
"San Pedro Community of Schools","108.8651030734796"
"SO Los Angeles Community of Schools","113.05085114246582"
"South Gate Community of Schools","60.436977662737249"
"South Mid-City Community of Schools","85.008284705712853"
"Sun Valley Community of Schools","87.568951193407628"
"Sunland/Tujunga Community of Schools","129.37254316564662"
"Taft Community of Schools","88.463115196237069"
"Van Nuys/Valley Glen Community of Schools","92.749034110377252"
"Venice Community of Schools","96.014381728667445"
"West LA Community of Schools","124.8179737882255"
"Westchester Community of Schools","121.04400453915017"
"Wilmington Community of Schools","83.900226757369623"
"District Wide","87.966246962705739"
