"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","7.4882528034146434"
"Bell/Cudahy/Maywood Community of Schools","9.5322826639552609"
"Boyle Heights Community of Schools","9.872118100908235"
"Canoga Park/Chatsworth Community of Schools","8.208366219415943"
"Carson Community of Schools","3.3042012919427051"
"Cleveland Community of Schools","6.6959054538149925"
"Downtown Community of Schools","7.653334557866863"
"Eagle Rock/Highland Park Community of Schools","11.811256127089115"
"East Los Angeles Community of Schools","5.1352826010206369"
"Fairfax Community of Schools","9.9711832803198757"
"Fremont Community of Schools","6.7634287878582926"
"Gardena Community of Schools","9.1516427198682173"
"Glassell Park/Los Feliz Community of Schools","5.4553389583939476"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools","1.7917614807116877"
"Hamilton Community of Schools","9.80637850441832"
"Harbor City/Lomita Community of Schools","5.85480093676815"
"Historic Central Avenue Community of Schools","8.0523222002523056"
"Hollywood Community of Schools","5.4619439058360868"
"Huntington Park/Vernon Community of Schools","7.3493745682242437"
"Kennedy/NAHS/VAAS Community of Schools","10.925730738579398"
"Kreatwn/PcoUnion Community of Schools","12.363996043521267"
"LA Mid-City Community of Schools","9.63623223319682"
"Lincoln Heights/El Sereno Community of Schools","5.7574139790011412"
"MacArthur Park Community of Schools","1.2528031470415055"
"Manual Arts/Vermont Square Community of Schools","3.6177813955591733"
"Monroe Community of Schools","10.568160571005846"
"North Hollywood/Valley Village Community of Schools","10.483828694239136"
"Panorama City Community of Schools","5.3630086478514443"
"Reseda Community of Schools","7.4707396032207187"
"Rivera Community of Schools",6.3264000674816
"San Fernando Valley/Sylmar Community of Schools","13.708802193408351"
"San Pedro Community of Schools","8.0966415131003657"
"SO Los Angeles Community of Schools","5.062265870203503"
"South Gate Community of Schools","6.7105837089396161"
"South Mid-City Community of Schools","2.6073579641749016"
"Sun Valley Community of Schools","7.65579543714592"
"Sunland/Tujunga Community of Schools","31.675641431738992"
"Taft Community of Schools","10.983047343394665"
"Van Nuys/Valley Glen Community of Schools","9.9057304650740452"
"Venice Community of Schools","12.178784557301181"
"West LA Community of Schools","9.7235849973923116"
"Westchester Community of Schools","4.5207956600361667"
"Wilmington Community of Schools","8.4693726312223419"
"District Wide","8.1145722857831135"
