"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","7.9398161932551261"
"Bell/Cudahy/Maywood Community of Schools","16.592002654720424"
"Boyle Heights Community of Schools","12.083326620374098"
"Canoga Park/Chatsworth Community of Schools","6.9486425826714751"
"Carson Community of Schools","15.228062632125837"
"Cleveland Community of Schools","10.756639984223595"
"Downtown Community of Schools","11.36880400181901"
"Eagle Rock/Highland Park Community of Schools","17.064539886116652"
"East Los Angeles Community of Schools","21.169079486479102"
"Fairfax Community of Schools","10.677714541979435"
"Fremont Community of Schools","7.3046552567951561"
"Gardena Community of Schools","15.750511891636478"
"Glassell Park/Los Feliz Community of Schools","12.896825396825395"
"H.E.E.T. (C/D) Community of Schools","5.5385297049809852"
"H.E.E.T. (W) Community of Schools","9.3627698818418441"
"Hamilton Community of Schools","9.8065654955993029"
"Harbor City/Lomita Community of Schools","6.2492188476440447"
"Historic Central Avenue Community of Schools","13.190001978500296"
"Hollywood Community of Schools","5.8186332030606005"
"Huntington Park/Vernon Community of Schools","16.528925619834713"
"Kennedy/NAHS/VAAS Community of Schools","8.6781700632060055"
"Kreatwn/PcoUnion Community of Schools","7.5520857916945934"
"LA Mid-City Community of Schools","6.16614048934491"
"Lincoln Heights/El Sereno Community of Schools","14.18261756571734"
"MacArthur Park Community of Schools","2.6325834858037935"
"Manual Arts/Vermont Square Community of Schools","7.8703749249854891"
"Monroe Community of Schools","17.376043648621646"
"North Hollywood/Valley Village Community of Schools","12.182939012207305"
"Panorama City Community of Schools","7.0903882696616467"
"Reseda Community of Schools","22.48585639632671"
"Rivera Community of Schools","12.018057130839086"
"San Fernando Valley/Sylmar Community of Schools","12.136879729590319"
"San Pedro Community of Schools","9.6017876782877387"
"SO Los Angeles Community of Schools","11.090532012820656"
"South Gate Community of Schools","13.239772275916854"
"South Mid-City Community of Schools","5.8770808539398489"
"Sun Valley Community of Schools","17.731544417518766"
"Sunland/Tujunga Community of Schools","12.42668257282036"
"Taft Community of Schools","11.090819020015232"
"Van Nuys/Valley Glen Community of Schools","6.5410779696493986"
"Venice Community of Schools","17.584327192610445"
"West LA Community of Schools","6.7535625042209757"
"Westchester Community of Schools","2.685284640171858"
"Wilmington Community of Schools","9.0273076055066586"
"District Wide","11.649082450436103"
