"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","10.094484373738188"
"Bell/Cudahy/Maywood Community of Schools","11.582827436311481"
"Boyle Heights Community of Schools","5.5682387660782888"
"Canoga Park/Chatsworth Community of Schools","9.0583497080424209"
"Carson Community of Schools","12.746160219233955"
"Cleveland Community of Schools","9.1669111176298035"
"Downtown Community of Schools","8.2897431008613047"
"Eagle Rock/Highland Park Community of Schools","19.522064369570426"
"East Los Angeles Community of Schools","10.351966873706004"
"Fairfax Community of Schools","20.547204498756351"
"Fremont Community of Schools","4.452458870411184"
"Gardena Community of Schools","12.380277093110937"
"Glassell Park/Los Feliz Community of Schools","20.68965517241379"
"H.E.E.T. (C/D) Community of Schools","19.111323459149549"
"H.E.E.T. (W) Community of Schools","16.004161081881289"
"Hamilton Community of Schools","15.474900901115385"
"Harbor City/Lomita Community of Schools","8.9285714285714288"
"Historic Central Avenue Community of Schools","8.7362525359399719"
"Hollywood Community of Schools","11.408036962039757"
"Huntington Park/Vernon Community of Schools","3.1355825912454534"
"Kennedy/NAHS/VAAS Community of Schools","9.3155239623939448"
"Kreatwn/PcoUnion Community of Schools","7.5044792360440136"
"LA Mid-City Community of Schools","9.0017103249617438"
"Lincoln Heights/El Sereno Community of Schools","4.3760803448351311"
"MacArthur Park Community of Schools","6.5675405874008295"
"Manual Arts/Vermont Square Community of Schools","4.9291678578822324"
"Monroe Community of Schools","7.7955149803812871"
"North Hollywood/Valley Village Community of Schools","17.09986320109439"
"Panorama City Community of Schools","2.8947749312490956"
"Reseda Community of Schools","12.708902586261676"
"Rivera Community of Schools","3.0682376043200783"
"San Fernando Valley/Sylmar Community of Schools","9.3599071497210762"
"San Pedro Community of Schools","14.844568634299685"
"South Gate Community of Schools","9.254003899020308"
"South Mid-City Community of Schools","5.8392455694724239"
"Sun Valley Community of Schools","15.857913098636219"
"Sunland/Tujunga Community of Schools","2.5155334188614695"
"Taft Community of Schools","31.631009891879454"
"Van Nuys/Valley Glen Community of Schools","19.666620976537125"
"Venice Community of Schools","27.711350363839767"
"West LA Community of Schools","29.921903831001089"
"Westchester Community of Schools","5.0676531698170573"
"Wilmington Community of Schools","2.2753387410550743"
"District Wide","11.68215200816193"
