"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","7.83960174823119"
"Bell/Cudahy/Maywood Community of Schools","5.4112554112554108"
"Boyle Heights Community of Schools","3.9884176351874161"
"Canoga Park/Chatsworth Community of Schools","3.3855612583454087"
"Carson Community of Schools","3.6445473016682919"
"Cleveland Community of Schools","7.196833393306945"
"Downtown Community of Schools","13.662080493763662"
"Eagle Rock/Highland Park Community of Schools","8.8907855898147155"
"East Los Angeles Community of Schools","7.4965583981899213"
"Fairfax Community of Schools","5.3281046866008825"
"Fremont Community of Schools","12.475965419559378"
"Gardena Community of Schools","6.6891123547905194"
"Glassell Park/Los Feliz Community of Schools","8.8032474201594368"
"H.E.E.T. (C/D) Community of Schools","7.4067215998518652"
"H.E.E.T. (W) Community of Schools","1.9518669607479553"
"Hamilton Community of Schools","4.7374280503114861"
"Harbor City/Lomita Community of Schools","9.8318749385507811"
"Historic Central Avenue Community of Schools","4.715068415642711"
"Hollywood Community of Schools","1.9358647992024238"
"Huntington Park/Vernon Community of Schools","2.3540120211547211"
"Kennedy/NAHS/VAAS Community of Schools","2.7914052631946236"
"Kreatwn/PcoUnion Community of Schools","2.8350296260595926"
"LA Mid-City Community of Schools",0
"Lincoln Heights/El Sereno Community of Schools","4.92535353093122"
"MacArthur Park Community of Schools","7.9578763080759183"
"Manual Arts/Vermont Square Community of Schools","4.8866779386037775"
"Monroe Community of Schools","6.9584580057059355"
"North Hollywood/Valley Village Community of Schools","2.4163928088150008"
"Panorama City Community of Schools","5.629283532938345"
"Reseda Community of Schools","3.5334440479135014"
"Rivera Community of Schools","5.2534804307853955"
"San Fernando Valley/Sylmar Community of Schools","9.1007268447173324"
"San Pedro Community of Schools","6.9758722020212591"
"SO Los Angeles Community of Schools","3.2974642499917564"
"South Gate Community of Schools","9.5929587682640953"
"South Mid-City Community of Schools","2.8798940199000675"
"Sun Valley Community of Schools","1.4793118241394103"
"Sunland/Tujunga Community of Schools","12.366442421844084"
"Taft Community of Schools","8.0080954564978413"
"Van Nuys/Valley Glen Community of Schools","7.0958471554522715"
"Venice Community of Schools","6.1878635369827979"
"West LA Community of Schools","9.6414350311900421"
"Westchester Community of Schools","7.9321012136114861"
"Wilmington Community of Schools","9.038016155453878"
"District Wide","6.0841428565134636"
