"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","5.944949765174484"
"Bell/Cudahy/Maywood Community of Schools","14.612502988921065"
"Boyle Heights Community of Schools","9.6606690013283423"
"Canoga Park/Chatsworth Community of Schools","4.8619214313496695"
"Carson Community of Schools","5.3715789756398893"
"Cleveland Community of Schools","8.076602083763337"
"Downtown Community of Schools","8.1261173411344068"
"Eagle Rock/Highland Park Community of Schools","9.88133415977219"
"East Los Angeles Community of Schools","15.703839247308157"
"Fairfax Community of Schools","2.1325144477853839"
"Fremont Community of Schools","7.3080183577421147"
"Gardena Community of Schools","7.875255945818239"
"Glassell Park/Los Feliz Community of Schools","10.91118297061916"
"H.E.E.T. (C/D) Community of Schools","9.2261135919105435"
"H.E.E.T. (W) Community of Schools","5.62429696287964"
"Hamilton Community of Schools","6.1259495221759375"
"Harbor City/Lomita Community of Schools","2.5018764073054789"
"Historic Central Avenue Community of Schools","13.186523373112678"
"Hollywood Community of Schools","1.9399394738884148"
"Huntington Park/Vernon Community of Schools","9.445100354191263"
"Kennedy/NAHS/VAAS Community of Schools","5.7833973121660991"
"Kreatwn/PcoUnion Community of Schools","6.6006600660066015"
"LA Mid-City Community of Schools","7.403203119216248"
"Lincoln Heights/El Sereno Community of Schools","8.7307650332860423"
"MacArthur Park Community of Schools","1.3175056982121447"
"Manual Arts/Vermont Square Community of Schools","16.725698543880362"
"Monroe Community of Schools","8.6832690771421621"
"North Hollywood/Valley Village Community of Schools","5.6840788950150625"
"Panorama City Community of Schools","4.2563455017521958"
"Reseda Community of Schools","12.600806451612902"
"Rivera Community of Schools","8.2598085226206113"
"San Fernando Valley/Sylmar Community of Schools","10.325558794946549"
"San Pedro Community of Schools","8.7256989284841726"
"SO Los Angeles Community of Schools","4.4403494555021483"
"South Gate Community of Schools","10.836192884233339"
"South Mid-City Community of Schools","4.4041869136926168"
"Sun Valley Community of Schools","13.27874294566781"
"Sunland/Tujunga Community of Schools","12.435336251492242"
"Taft Community of Schools","5.1722354401572366"
"Van Nuys/Valley Glen Community of Schools","5.9454446003472139"
"Venice Community of Schools","15.521201961879928"
"West LA Community of Schools","2.8951660377722663"
"Westchester Community of Schools","5.3746103407502952"
"Wilmington Community of Schools","6.771015539480663"
"District Wide","8.2997079303287968"
