"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","101.72737064666693"
"Bell/Cudahy/Maywood Community of Schools","77.554713489758015"
"Boyle Heights Community of Schools","85.2590346425153"
"Canoga Park/Chatsworth Community of Schools","153.34002453440394"
"Carson Community of Schools","167.5132878783763"
"Cleveland Community of Schools","112.54311127246324"
"Downtown Community of Schools","96.30818619582665"
"Eagle Rock/Highland Park Community of Schools","125.07817385866167"
"East Los Angeles Community of Schools","90.6348591354403"
"Fairfax Community of Schools","195.81327419267592"
"Fremont Community of Schools","94.047802734733764"
"Gardena Community of Schools","168.15893803732905"
"Glassell Park/Los Feliz Community of Schools","136.20373727376952"
"H.E.E.T. (C/D) Community of Schools","90.907369178614047"
"H.E.E.T. (W) Community of Schools","92.496014799362371"
"Hamilton Community of Schools","124.52266312468871"
"Harbor City/Lomita Community of Schools","126.96155604083083"
"Historic Central Avenue Community of Schools","92.221677858151537"
"Hollywood Community of Schools","100.02667377967457"
"Huntington Park/Vernon Community of Schools","102.40090742957968"
"Kennedy/NAHS/VAAS Community of Schools","148.39335654357629"
"Kreatwn/PcoUnion Community of Schools","72.69609305099911"
"LA Mid-City Community of Schools","142.12729996542848"
"Lincoln Heights/El Sereno Community of Schools","87.92899733465228"
"MacArthur Park Community of Schools","80.6808422038883"
"Manual Arts/Vermont Square Community of Schools","107.28671887953651"
"Monroe Community of Schools","113.04563789426808"
"North Hollywood/Valley Village Community of Schools","126.34391295950557"
"Panorama City Community of Schools","71.953834419836227"
"Reseda Community of Schools","97.371861335256739"
"Rivera Community of Schools","69.359227444912761"
"San Fernando Valley/Sylmar Community of Schools","113.70237168316588"
"San Pedro Community of Schools","177.63535988575609"
"SO Los Angeles Community of Schools","98.93455098934551"
"South Gate Community of Schools","109.92769200703538"
"South Mid-City Community of Schools","103.71800227603394"
"Sun Valley Community of Schools","108.61097794822626"
"Sunland/Tujunga Community of Schools","94.6403666068938"
"Taft Community of Schools","169.71701844593866"
"Van Nuys/Valley Glen Community of Schools","79.732571050579978"
"Venice Community of Schools","106.20589646967515"
"West LA Community of Schools","160.50251156707915"
"Westchester Community of Schools","186.64245359160614"
"Wilmington Community of Schools","121.49840462375236"
"District Wide","114.36594145527863"
