"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","5.9474247650767209"
"Bell/Cudahy/Maywood Community of Schools","5.9761749824034851"
"Boyle Heights Community of Schools","8.0528265421162821"
"Canoga Park/Chatsworth Community of Schools","3.4714507887136192"
"Carson Community of Schools","7.16120773768496"
"Cleveland Community of Schools","15.239529546758462"
"Downtown Community of Schools","5.6798818584573443"
"Eagle Rock/Highland Park Community of Schools","8.9841609242904763"
"East Los Angeles Community of Schools","12.284676912997188"
"Fairfax Community of Schools",0
"Fremont Community of Schools","3.6536353671903545"
"Gardena Community of Schools","5.62429696287964"
"Glassell Park/Los Feliz Community of Schools","6.9381808089918824"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools","3.7446171129002059"
"Hamilton Community of Schools","4.8990789731530473"
"Harbor City/Lomita Community of Schools","7.5108907916478893"
"Historic Central Avenue Community of Schools","8.4764918625678121"
"Hollywood Community of Schools","1.9394127458205654"
"Huntington Park/Vernon Community of Schools","7.08187433607428"
"Kennedy/NAHS/VAAS Community of Schools","4.336670160095407"
"Kreatwn/PcoUnion Community of Schools","4.7297425128176025"
"LA Mid-City Community of Schools","8.6378163600241855"
"Lincoln Heights/El Sereno Community of Schools","9.82136036753713"
"MacArthur Park Community of Schools","2.6291919178640444"
"Manual Arts/Vermont Square Community of Schools","2.9528140317722786"
"Monroe Community of Schools","15.627034770152363"
"North Hollywood/Valley Village Community of Schools","5.6873116078029913"
"Panorama City Community of Schools","12.758899332284269"
"Reseda Community of Schools","9.9006336405529947"
"Rivera Community of Schools","7.508127548070787"
"San Fernando Valley/Sylmar Community of Schools","10.325997825466342"
"San Pedro Community of Schools","6.0990485484264454"
"SO Los Angeles Community of Schools","8.8627928876087072"
"South Gate Community of Schools","7.8300989001722616"
"South Mid-City Community of Schools","2.9421716168704117"
"Sun Valley Community of Schools","14.042556336518775"
"Sunland/Tujunga Community of Schools","19.87232034180391"
"Taft Community of Schools","10.3498240529911"
"Van Nuys/Valley Glen Community of Schools","7.1333460148373593"
"Venice Community of Schools","11.381390392037165"
"West LA Community of Schools","2.8973190141389167"
"Westchester Community of Schools","13.423899911402261"
"Wilmington Community of Schools","7.9038887132469169"
"District Wide","7.5408363672210381"
