"School name","Cases among staff and students"
"Unassigned",223
"102ND ST EEC",0
"107TH ST EL",0
"109TH ST EL",2
"10TH ST EL",0
"112TH ST EEC",0
"112TH ST EL",0
"116TH ST EL",0
"118TH ST EL",0
"122ND ST EL",0
"135TH ST EL",2
"153RD ST EL",0
"156TH ST EL",0
"15TH ST EL",2
"186TH ST EL",0
"1ST ST EL",1
"20TH ST EL",1
"232ND PL EL",0
"24TH ST EEC",2
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",1
"32ND ST USC PA MAG",1
"36TH ST EEC",1
"37TH ST EEC",0
"3RD ST EL",0
"42ND ST EL",0
"49TH ST EL",1
"4TH ST EEC",2
"4TH ST EL",0
"4TH ST PC",0
"52ND ST EL",0
"54TH ST EL",0
"59TH ST EL",0
"61ST ST EL",0
"66TH ST EEC",0
"66TH ST EL",1
"6TH AVE EL",3
"74TH ST EL",0
"75TH ST EEC",3
"75TH ST EL",1
"7TH ST EL AI MAG",1
"92ND ST EL",0
"93RD ST EL",1
"95TH ST EEC",2
"95TH ST EL",0
"96TH ST EL",2
"97TH ST EEC",1
"99TH ST EL",1
"9TH ST EL",0
"ACAD ENRICH SCI MAG",4
"ADAMS MS",0
"ADDAMS HS",0
"AGGELER HS",1
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",0
"ALEXANDER SCS",0
"ALEXANDRIA AVE EEC",1
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",0
"AMESTOY EL",0
"ANATOLA AVE EL",0
"ANDASOL AVE EL",0
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",4
"ANGEL'S GATE HS",0
"ANN ST EL",1
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",1
"APPERSON ST EL",2
"ARAGON AVE EL",3
"ARLETA SH",3
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",2
"ARMINTA ST EL",1
"ARMSTRONG MS",0
"ARROYO SECO MUS/S MAG",0
