"School name","Cases among staff and students"
"Unassigned",1521
"102ND ST EEC",4
"107TH ST EL",98
"109TH ST EL",49
"10TH ST EL",52
"112TH ST EEC",7
"112TH ST EL",45
"116TH ST EL",57
"118TH ST EL",67
"122ND ST EL",79
"135TH ST EL",58
"153RD ST EL",37
"156TH ST EL",33
"15TH ST EL",38
"186TH ST EL",90
"1ST ST EL",48
"20TH ST EL",69
"232ND PL EL",48
"24TH ST EEC",7
"24TH ST EL",15
"28TH ST EEC",8
"28TH ST EL",69
"2ND ST EL",39
"32ND ST USC PA MAG",70
"36TH ST EEC",7
"37TH ST EEC",3
"3RD ST EL",23
"42ND ST EL",25
"49TH ST EL",85
"4TH ST EEC",2
"4TH ST EL",30
"4TH ST PC",14
"52ND ST EL",80
"54TH ST EL",26
"59TH ST EL",24
"61ST ST EL",80
"66TH ST EEC",6
"66TH ST EL",124
"6TH AVE EL",31
"74TH ST EL",40
"75TH ST EEC",6
"75TH ST EL",99
"7TH ST EL AI MAG",28
"92ND ST EL",81
"93RD ST EL",134
"95TH ST EEC",5
"95TH ST EL",98
"96TH ST EL",75
"97TH ST EEC",3
"99TH ST EL",72
"9TH ST EL",25
"ACAD ENRICH SCI MAG",32
"ADAMS MS",84
"ADDAMS HS",9
"AGGELER HS",7
"ALBION ST EEC",5
"ALBION ST EL",15
"ALDAMA EL",20
"ALEXANDER SCS",59
"ALEXANDRIA AVE EEC",10
"ALEXANDRIA AVE EL",37
"ALLESANDRO EL",25
"ALTA CALIFORNIA EL",94
"ALTA LOMA EL",33
"AMANECER PC",14
"AMBLER AVE EL",50
"AMESTOY EL",70
"ANATOLA AVE EL",22
"ANDASOL AVE EL",24
"ANGELES MESA EL",23
"ANGELOU COMMUNITY SH",95
"ANGEL'S GATE HS",6
"ANN ST EL",5
"ANNALEE AVE EL",17
"ANNANDALE EL",8
"ANTON EEC",10
"ANTON EL",45
"APPERSON ST EL",34
"ARAGON AVE EL",14
"ARLETA SH",99
"ARLINGTON HTS EL",38
"ARMINTA ST EEC",4
"ARMINTA ST EL",38
"ARROYO SECO MUS/S MAG",26
"ASCOT AVE EL",96
"ATWATER AVE EL",20
"AUDUBON MS",49
"AURORA EL",46
"AVALON GARDENS EL",25
"BACA ARTS ACAD",63
"BAKEWELL PC",16
"BALA",8
"BALBOA EL G/HG/HA MAG",35
"BALDWIN HILLS EL",21
"BANCROFT MS",41
"BANDINI ST EL",30
"BANNEKER CTC",22
"BANNING SH",276
"BARRETT EL",60
"BARTON HILL EL",56
"BASSETT ST EL",66
"BEACHY AVE EL",48
"BECKFORD CES",44
"BEETHOVEN ST EL",12
"BELL SH",206
"BELLINGHAM EL",58
"BELMONT SH",65
