"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","9.3886134895598623"
"Bell/Cudahy/Maywood Community of Schools","14.62722826743661"
"Boyle Heights Community of Schools","7.5999969600012154"
"Canoga Park/Chatsworth Community of Schools","10.741613643113045"
"Carson Community of Schools","8.2662390265676926"
"Cleveland Community of Schools","10.895528642668566"
"Downtown Community of Schools","13.83678740544862"
"Eagle Rock/Highland Park Community of Schools","16.023884020814183"
"East Los Angeles Community of Schools","16.72348363028237"
"Fairfax Community of Schools","6.989097008666481"
"Fremont Community of Schools","8.126887808313807"
"Gardena Community of Schools","11.210876588632171"
"Glassell Park/Los Feliz Community of Schools","11.825169418292628"
"H.E.E.T. (C/D) Community of Schools","5.2042674993494673"
"H.E.E.T. (W) Community of Schools","3.6034088247482119"
"Hamilton Community of Schools","15.282341254680217"
"Harbor City/Lomita Community of Schools","9.3531151719219476"
"Historic Central Avenue Community of Schools","10.719645537054243"
"Hollywood Community of Schools","10.008461699436797"
"Huntington Park/Vernon Community of Schools","13.992606012401867"
"Kennedy/NAHS/VAAS Community of Schools",6.424877124225
"Kreatwn/PcoUnion Community of Schools","9.6929963695322687"
"LA Mid-City Community of Schools","13.255407603783818"
"Lincoln Heights/El Sereno Community of Schools","6.8564677587789165"
"MacArthur Park Community of Schools","11.294046782451561"
"Manual Arts/Vermont Square Community of Schools","9.0553462764416111"
"Monroe Community of Schools","11.4148735802751"
"North Hollywood/Valley Village Community of Schools","9.75800156128025"
"Panorama City Community of Schools","12.0690348795108"
"Reseda Community of Schools","8.33131993101667"
"Rivera Community of Schools","16.883692463541777"
"San Fernando Valley/Sylmar Community of Schools","14.864872590890119"
"San Pedro Community of Schools","11.359763716914689"
"SO Los Angeles Community of Schools","9.1217757056707036"
"South Gate Community of Schools","14.55498144239866"
"South Mid-City Community of Schools","10.460934946060805"
"Sun Valley Community of Schools","11.832260309726815"
"Sunland/Tujunga Community of Schools","20.443858891942849"
"Taft Community of Schools","11.631213006280856"
"Van Nuys/Valley Glen Community of Schools","11.01527819085071"
"Venice Community of Schools","11.255979739236469"
"West LA Community of Schools","7.06252096685912"
"Westchester Community of Schools","11.268113492439097"
"Wilmington Community of Schools","11.647976958183763"
"District Wide","11.159735361559763"
