"School name","Cases among staff and students"
"BUDLONG AVE EL",4
"BURBANK BLVD EL",3
"BURBANK MS A/T/C MAG",4
"BURKE HS",0
"BURROUGHS MS",5
"BURTON ST EL",2
"BUSHNELL WAY EL",0
"BYRD MS",14
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",0
"CAHUENGA EL",0
"CALABASH CA",2
"CALAHAN ST EL",0
"CALVERT CES",2
"CAMELLIA AVE EL",2
"CANFIELD AVE EL",0
"CANOGA PARK EEC",0
"CANOGA PARK EL",2
"CANOGA PRK SH",7
"CANTARA ST EL",1
"CANTERBURY AVE EL",3
"CANYON CEL",2
"CAPISTRANO AVE EL",3
"CARDENAS EL",4
"CARLSON HOSPITAL",0
"CARNEGIE MS",2
"CAROLDALE LC",1
"CARPENTER COMM CHTR",7
"CARSON ACAD ED & EMP",1
"CARSON ACAD MED ARTS",1
"CARSON SH",2
"CARSON ST EL",3
"CARSON-GORE ACADEMY",0
"CARTHAY EL ES MAG",2
"CARVER MS",1
"CASTELAR ST EEC",0
"CASTELAR ST EL",3
"CASTLE HTS EL",7
"CASTLEBAY LN CHTR",3
"CASTRO MS",0
"CATSKILL AVE EL",2
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",1
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",1
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",0
"CHANDLER EL",4
"CHAPMAN EL",2
"CHARNOCK ROAD EL",7
"CHASE ST EEC",0
"CHASE ST EL",7
"CHATSWORTH CHS",64
"CHATSWORTH UP/CD MAG",5
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",1
"CHAVEZ LA ASE",0
"CHAVEZ LA SJ HUM AC",1
"CHAVEZ LA TECH PREP",3
"CHEREMOYA AVE EL",1
"CHEVIOT HILLS HS",0
"CIENEGA EL",2
"CIMARRON AVE EL",0
"CITY OF ANGELS",3
"CITY TERRACE EL",2
"CLEVELAND CHS",8
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",1
"CLINTON MS",1
"CLOVER AVE EL",3
"COCHRAN MS",2
"COEUR D ALENE AVE EL",4
"COHASSET ST EL",3
"COLDWATER CYN EL",5
"COLFAX CEL",5
"COLISEUM ST EL",0
"COLLINS EEC",0
"COLUMBUS AVE EL",0
"COLUMBUS MS",9
"COMMONWLTH AVE EL",2
"COMMUNITY EL MAG CS",21
"COMPTON AVE EL",4
"CONTRERAS LC ALC",1
"CONTRERAS LC BUS TR",3
"CONTRERAS LC GLBL ST",1
"CONTRERAS LC SOC JUS",1
"CORONA AVE EL",0
"CORTINES SCH OF VAPA",4
"COUGHLIN EL",0
"COWAN AVE EL",2
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",1
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",0
"CRESTWOOD ST STEAM MG",2
"CRUZ EEC",0
"CURTISS MS",2
"DACOTAH EEC",0
"DAHLIA HTS EL",4
"DANA MS",11
"DANUBE AVE EL",0
"DARBY AVE EL",2
"DAYTON EEC",1
"DAYTON HEIGHTS EL",0
"DBM",2
"DE LA TORRE JR EL",5
"DEARBORN EL CA",6
"DEL AMO EL",0
"DEL OLMO EL",2
"DELEVAN DRIVE EL",6
"DENA EL",1
"DENKER AVE EL",2
"DIXIE CYN CC",6
"DODSON MS",10
"DOLORES ST EEC",0
"DOLORES ST EL",1
"DOMINGUEZ EL",0
"DORRIS PLACE EL",1
"DORSEY SH",1
"DREW MS",3
"DREW MS UP PBLC SRVC",1
"DYER ST EL",2
"DYMALLY SH",8
"EAGLE ROCK EL",7
"EAGLE ROCK HS",11
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",0
"EAST VALLEY SH",4
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",0
"EDISON MS",3
"EINSTEIN HS",0
"EL DORADO AVE EL",0
"EL ORO WAY CES",4
"EL SERENO EEC",0
"EL SERENO EL",1
"EL SERENO MS",5
"ELA OCC CTR",4
"ELEMENTARY CDS",0
"ELIZABETH LC",3
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",2
"EMELITA ST EL",0
"EMERSON CC",5
"ENADIA WAY",0
"ENCINO CEL",4
"ERWIN EL",2
"ESCALANTE EEC",0
"ESCALANTE EL",0
"ESCUTIA PC",0
"ESHELMAN AVE EL",0
"ESPERANZA EL",0
"ESTRELLA EEC",0
"ESTRELLA EL",0
"EUCLID AVE EL",1
"EVANS CAS",2
"EVERGREEN AVE EEC",0
"EVERGREEN AVE EL",0
"EVERGREEN HS",0
"FAIR AVE EEC",0
"FAIR AVE EL",0
"FAIRBURN AVE EL",2
"FAIRFAX SH",14
"FARMDALE EL",1
"FERNANGELES EL",6
"FIGUEROA ST EL",1
"FISHBURN AVE EL",2
"FLEMING MS",4
"FLETCHER DR EL",1
"FLORENCE AVE EL",1
"FLOURNOY EL",1
"FORD BLVD EL",2
"FOSHAY LC",5
"FRANKLIN AVE EL",5
"FRANKLIN HS",9
"FREMONT SH",4
"FRIEDMAN OCC CTR",0
"FRIES AVE EL",0
"FROST MS",3
"FULLBRIGHT AVE EL",3
"FULTON COLLEGE PREP",2
"GAGE MS",2
"GAL KING SCH FOR STEM",9
"GARCETTI LA",3
"GARDEN GROVE EL",1
"GARDENA EEC",0
"GARDENA EL",6
"GARDENA SH",8
"GARDNER ST EL",2
"GARFIELD SH",3
"GARVANZA EL T/L MAG",0
"GARZA PC",1
"GATES ST EEC",0
"GATES ST EL",3
"GAULT ST EL",0
"GERMAIN ACAD AA",8
"GLASSELL PARK EEC",1
"GLASSELL PK STEAM MAG",1
"GLEDHILL ST EEC",0
"GLEDHILL ST EL",0
"GLEN ALTA EL",1
"GLENFELIZ BLVD EEC",0
"GLENFELIZ BLVD EL",2
"GLENWOOD EL",1
"GOMPERS MS",1
"GOMPERS MS UP MED MAG",1
"GRAHAM EEC",0
"GRAHAM EL",1
"GRANADA EL",1
"GRAND VW BL EL",7
"GRANT EEC",0
"GRANT EL",0
"GRANT SH",3
"GRAPE ST EL",3
"GRATTS EEC",0
"GRATTS LA FOR YS",1
"GREY HS",0
"GRIDLEY ST EL",2
"GRIFFIN AVE EL",3
"GRIFFITH JOYNER EL",0
"GRIFFITH MS STEAM MG",4
"GULF AVE EL",1
"HADDON AVE EEC",0
"HADDON AVE EL",0
"HALE CA",26
"HALLDALE EL",1
"HAMASAKI MED/SCI MAG",4
"HAMILTON SH",20
"HAMLIN CA",2
"HANCOCK PARK EL",2
"HARBOR CITY EL",2
"HARBOR OCC CTR",0
"HARDING ST EL",1
"HARMONY EL",0
"HARRISON ST EL",2
"HART ST EL",3
"HARTE PREP MS",1
"HARVARD EL",3
"HASKELL EL STEAM MAG",3
"HAWAIIAN AVE EEC",0
"HAWAIIAN AVE EL",2
"HAWKINS SH C/DAGS",2
"HAYNES CES",3
"HAZELTINE AVE EL",1
"HELIOTROPE AVE EL",1
"HENRY MS",3
"HERRICK AVE EL",2
"HESBY OAKS LEAD CHTR",1
"HIGHLAND PARK HS",0
"HILLCREST DR EL",1
"HILLSIDE EL",0
"HOBART BLVD EEC",0
"HOBART BLVD EL",1
"HOLLENBECK MS",5
"HOLLYWOOD EL",0
"HOLLYWOOD SH",9
"HOLMES AVE EEC",0
"HOLMES AVE EL",0
"HOLMES MS",5
"HOOPER AVE EEC",0
"HOOPER AVE EL",0
"HOOPER AVE PC",0
"HOOVER ST EL",1
"HOPE HS",0
"HOPE ST EL",1
"HUBBARD ST EL",6
"HUERTA EL",0
"HUGHES EL",4
"HUMPHREYS AVE EL",1
"HUNTINGTON DR EL",1
"HUNTNGTN PK EL",0
"HUNTNGTN PK SH",10
"HYDE PARK EEC",1
"INDEPENDENCE EL",3
"INDEPENDENCE HS",2
"INTERNATIONAL ST LC",5
"IOVINE YOUNG CTR MAG",0
"IRVING MS MME MAG",2
"ISAACS AVALON HS",0
"IVANHOE EL",9
"JEFFERSON SH",2
"JOHNSON STEM ACADEMY",8
"JONES EL",0
"JONES PC",0
"JORDAN SH",3
"JUSTICE ST ACAD CHTR",0
"KAHLO HS",0
"KENNEDY EL",3
"KENNEDY SH",30
"KENTER CANYON EC",9
"KENTWOOD EEC",0
"KENTWOOD EL",5
"KESTER AVE EL",8
"KIM ACADEMY",6
"KIM EL",4
"KING JR EL",3
"KING MS MAG FLM/MDIA",12
"KING-DREW SH MD/S MG",4
"KINGSLEY EL",2
"KITTRIDGE ST EL",1
"KNOLLWOOD PREP ACAD",1
"KNOX EL",0
"KORENSTEIN EL",4
"LA SALLE AVE EL",1
"LACES MAG",8
"LAFAYETTE PARK PC",0
"LAKE BALBOA CP K-12",1
"LAKE ST PRIMARY",0
"LANAI RD EL",3
"LANE EL",0
"LANGDON AVE EL",0
"LANKERSHIM EL",1
"LASSEN EL",0
"LATONA AVE EL",2
"LAUREL CACT MAG",0
"LAUREL EEC",0
"LAWRENCE MS",12
"LAWSON ACAD A/M/S EL",0
"LE CONTE MS",2
"LEAPWOOD EL",0
"LEE EL MED HLTH MAG",2
"LEGACY SH STEAM",0
"LEGACY SH VAPA",2
"LEICHMAN CPTC",1
"LELAND ST EL",2
"LEMAY ST EEC",1
"LEMAY ST EL",1
"LEWIS HS",1
"LEXINGTON AVE PC",0
"LIBERTY BLVD EL",1
"LIECHTY MS",0
"LIGGETT ST EL",0
"LILLIAN ST EL",0
"LIMERICK AVE EL",0
"LINCOLN SH",2
"LIZARRAGA EL",0
"LOCKE EEC",0
"LOCKE INFANT",0
"LOCKHURST DR CEL",3
"LOCKWOOD AVE EL",0
"LOGAN ACADEMY",1
"LOGAN ST EEC",0
"LOKRANTZ SP ED CTR",0
"LOMA VISTA EL",1
"LOMITA EL M/S/T MAG",3
"LONDON HS",1
"LORENA ST EL",0
"LORETO ST EL",2
"LORNE ST EL",1
"LOS ANGELES ACAD MS",1
"LOS ANGELES EL",1
"LOS ANGELES SH",7
"LOS ANGELES TECH CTR",0
"LOS FELIZ STEMM MAG",0
"LOWMAN SP ED & CTC",0
"LOYOLA VILLG EL F/PAM",0
"MACARTHUR PK EL VAPA",1
"MACES MAG",0
"MACK EL",6
"MACLAY MS",0
"MADISON EL",0
"MADISON MS",7
"MAGNOLIA AVE EL",2
"MAGNOLIA SCI ACAD #2",1
"MAGNOLIA SCI ACAD #4",1
"MAGNOLIA SCI ACAD #6",0
"MAGNOLIA SCI-BELL@SR",0
"MAIN ST EL",3
"MALABAR ST EL",0
"MANCHESTER AVE EL",2
"MANHATTAN PLACE EL",0
"MANN UCLA COMM SCH",4
"MANUAL ARTS SH",3
"MAPLE PC",1
"MAR VISTA EL",10
"MARIANNA AVE EL",2
"MARINA DEL REY MS",3
"MARINA EEC",0
"MARIPOSA-NABI PC",2
"MARK TWAIN MS",3
"MARKHAM MS",0
"MARLTON SCHOOL",2
"MARQUEZ CHARTER",10
"MARQUEZ SH HPIAM",2
"MARQUEZ SH LIBRA",3
"MARQUEZ SH SOC JUS",2
"MARSHALL SH",7
"MARVIN EEC",1
"MARVIN EL",0
"MAYALL ST AC A/T MAG",7
"MAYBERRY ST EL",0
"MAYWOOD ACADEMY SH",2
"MAYWOOD EL",6
"MCALISTER HS CYESIS",0
"MCAULIFFE EEC",4
"MCBRIDE SP ED CTR",0
"MCKINLEY AVE EL",1
"MELROSE AVE EL M/S MG",4
"MELVIN AVE EL",1
"MENDEZ SH",2
"MENLO AVE EL",0
"MERIDIAN EEC",1
"METROPOLITAN HS",0
"MEYLER ST EL",0
"MICHELTORENA ST EL",2
"MID-CITY PSES MAG",1
"MIDDLE COLLEGE HS",0
"MIDDLETON ST EL",0
"MIDDLETON ST PC",0
"MIKES EEC",0
"MILES AVE EEC",0
"MILES AVE EL",3
"MILLER CTC",2
"MILLER EL",0
"MIRAMONTE EEC",0
"MIRAMONTE EL",1
"MISSION HS",1
"MONETA HS",0
"MONLUX EL",3
"MONROE SH",13
"MONTARA AVE EL",2
"MONTE VISTA EEC",0
"MONTE VISTA ST EL",0
"MONTEREY HS",0
"MOORE M/S/T ACAD",2
"MORNINGSIDE EL",2
"MOSK EL",3
"MOUNT GLEASON MS",6
"MOUNTAIN VIEW EL",1
"MT LUKENS HS",0
"MT WASHINGTON EL",5
"MUIR MS",0
"MULHOLLAND MS",4
"MULTNOMAH ST EL",4
"MURCHISON EEC",0
"MURCHISON ST EL",0
"NAPA ST EL",2
"NARBONNE SH",8
"NARBONNE SH HARTS LA",0
"NAVA COLLEGE PREP",3
"NAVA LEARNING ACADEMY",1
"NESTLE AVE CHARTER",2
"NEVADA AVE EL",6
"NEVIN AVE EL",0
"NEW ACAD CANOGA PARK",1
"NEWCASTLE EL",0
"NEWMARK HS",0
"NIGHTINGALE MS",3
"NIMITZ MS",2
"NO HOLLYWD SH",12
"NOBEL CMS",14
"NOBLE AVE EEC",1
"NOBLE AVE EL",1
"NORMANDIE AVE EEC",0
"NORMANDIE AVE EL",2
"NORMONT EEC",0
"NORMONT EL",0
"NORTH VALLEY OCC CTR",4
"NORTHRIDGE ACAD SH",3
"NORTHRIDGE EEC",0
"NORTHRIDGE MS",0
"NORWOOD ST EL",0
"NUEVA VISTA EL",0
"OBAMA EL",1
"OBAMA GLBL PREP ACAD",0
"OCHOA LC",2
"ODYSSEY HS",0
"OLIVE VISTA MS",3
"OLYMPIC PC",0
"O'MELVENY EL",0
"OPEN CHARTER MAG",0
"ORCHARD ACADEMIES 2B",1
"ORCHARD ACADEMIES 2C",0
"ORTHOPAEDIC HSP SH MG",3
"OSCEOLA ST EL",1
"OVERLAND AVE EL",11
"OWENSMOUTH HS",0
"OXNARD ST EL",0
"PACIFIC BLVD SCHOOL",0
"PACOIMA EEC",0
"PACOIMA MS",0
"PALISADES CEL",3
"PALMS EL",2
"PALMS MS",8
"PANORAMA CITY EL",1
"PANORAMA SH",2
"PARK AVE EL",0
"PARK WESTERN EEC",1
"PARK WSTN PL EL",2
"PARKS LC",2
"PARKS/HUERTA EEC",0
"PARMELEE AVE EL",2
"PARTHENIA AC ART TEC",0
"PASEO DEL REY EL MAG",0
"PATTON HS",0
"PEARL SH JRNLS/CMM MG",1
"PEARY MS",2
"PEREZ SP ED CTR",9
"PHOENIX HS",0
"PINEWOOD AVE EEC",0
"PINEWOOD AVE EL",1
"PIO PICO MS",0
"PLAINVIEW ACADEMC CA",0
"PLASENCIA EL",0
"PLAYA DEL REY EL",3
"PLAYA VISTA EL",3
"PLUMMER EL",5
"POINDEXTER LAMOTTE EL",1
"POLITI EL",3
"POLYTECHNIC SH",12
"POMELO COMMUNITY CS",1
"PORTER MS",7
"PORTER RANCH SCHOOL",15
"PORTOLA CM",13
"PRESIDENT AVE EL",1
"PRIMARY ACADEMY",1
"PT FERMIN EL MR/S MG",3
"PUEBLO DE LA HS",1
"PURCHE AVE EL",3
"QUEEN ANNE PL EL",3
"RAMONA EL",2
"RAMONA HS",0
"RAMONA INFANT",0
"RANCHITO AVE EL",1
"RANCHO DOMNGZ PREP",1
"RAYMOND AVE EL",0
"REED MS",11
"RESEDA CHARTER HS",8
"RESEDA EL",6
"REVERE CMS",72
"RFK AMBSDR GLBL EDU",1
"RFK AMBSDR GLBL LDSH",0
"RFK LA SH ARTS",1
"RFK NEW OPEN WLD",1
"RFK SCH VIS ARTS/HUM",0
"RFK UCLA COMM SCH",8
"RICHLAND AVE EL",1
"RIDE EL SMART ACAD",1
"RILEY HS CYESIS",0
"RIO VISTA EL",2
"RIORDAN PC",0
"RITTER EL",1
"RIVERA LC COM & TECH",3
"RIVERA LC GD STEAM AC",2
"RIVERA LC PERF ARTS",1
"RIVERA LC PUB SRV",1
"RIVERSIDE DR CS",5
"ROBERTI EEC",0
"ROCKDALE VAPA MAG",0
"RODIA HS",1
"ROGERS HS",1
"ROMER MS",2
"ROOSEVELT INFANT",0
"ROOSEVELT SH",3
"ROOSEVELT SH STM MAG",4
"ROSCOE EL",4
"ROSCOMARE RD EL",6
"ROSEMONT AVE EEC",1
"ROSEMONT AVE EL",0
"ROSEWOOD UP/UD MAG",0
"ROWAN AVE EL",3
"ROYBAL LC",5
"ROYBAL-ALLARD EL",0
"RUSSELL EL",4
"SALVIN SP ED CTR",0
"SAN ANTONIO EL",1
"SAN ANTONIO HS",0
"SAN FERNANDO EEC",0
"SAN FERNANDO EL",1
"SAN FERNANDO MS",1
"SAN FERNANDO MS IAM",0
"SAN FERNANDO SH",10
"SAN GABRIEL AVE EL",3
"SAN JOSE ST EL",1
"SAN MIGUEL EL",1
"SAN PASCUAL STEAM MG",1
"SAN PEDRO SH",13
"SAN PEDRO ST EL",0
"SANTANA ART AC",6
"SANTEE EC",5
"SATICOY EL",1
"SATURN ST EL",1
"SCIENCE AC STEM MAG",2
"SECONDARY CDS",0
"SELMA AVE EL",0
"SENDAK EL",1
"SEPULVEDA MS",6
"SERRANIA AVE CES",4
"SHARP AVE EL",1
"SHENANDOAH ST EEC",0
"SHENANDOAH ST EL",4
"SHERIDAN ST EL",0
"SHERMAN OAKS EL CS",1
"SHIRLEY AVE EL",2
"SHORT AVE EL",4
"SIERRA PARK EL",2
"SIERRA VISTA EL",0
"SLAWSON OCC CTR",3
"SOCES MAG",5
"SOLANO AVE EL",0
"SOLIS LA",0
"SOTO ST EL",0
"SOTOMAYOR ART/SCI MAG",1
"SOUTH EAST SH",2
"SOUTH GATE MS",1
"SOUTH GATE SH",14
"SOUTH PARK EL",4
"SOUTH SHORES EL PA MG",1
"SOUTHEAST MS",0
"STAGG ST EL",3
"STANFORD AVE EL",0
"STANFORD AVE PC",0
"STATE ST EEC",0
"STATE ST EL",0
"STERRY EL",0
"STEVENSON CCP",0
"STONEHURST STEAM MAG",0
"STONER AVE EL",0
"STONEY POINT HS",0
"STRATHERN ST EL",2
"SUN VALLEY MAG ET",1
"SUNLAND EL",1
"SUNNY BRAE AVE EL",2
"SUNRISE EL",2
"SUPERIOR ST EL",8
"SUTTER MS",6
"SYLMAR ACAD BH/E MAG",1
"SYLMAR CHS",12
"SYLMAR EL",4
"SYLMAR LDSHP ACAD",1
"SYLVAN PARK EEC",0
"SYLVAN PARK EL",0
"TAFT CHS",13
"TAPER AVE EL",7
"TARZANA EL",2
"TELFAIR AVE EEC",0
"TELFAIR AVE EL",2
"THOREAU HS",0
"TOLAND WAY EL",0
"TOLUCA LAKE EEC",1
"TOLUCA LAKE EL",2
"TOPANGA EL CS",9
"TOPEKA DR CAS",8
"TORRES ELA PA MAG",1
"TORRES ENG & TECH",3
"TORRES HS SJLA MAG",0
"TORRES HUM/ART/TECH",1
"TORRES RENAISSANCE",0
"TOWNE AVE EL",1
"TRINITY EEC",0
"TRINITY ST EL",0
"TULSA ST EL",4
"TWEEDY EL",0
"UNION AVE EL",0
"UNIVERSITY HS CHARTER",11
"UTAH ST EL",0
"VALERIO ST EL",2
"VALLEY ACAD ARTS/SCI",4
"VALLEY VIEW EL",0
"VAN DEENE AVE EL",2
"VAN GOGH CHTR",1
"VAN NESS AVE EL",0
"VAN NUYS EL",0
"VAN NUYS MS",7
"VAN NUYS SH",7
"VANALDEN AVE EEC",2
"VANALDEN AVE EL",1
"VAUGHN EEC",0
"VENA AVE EL",3
"VENICE SH",4
"VENICE SKILLS CENTER",4
"VERDGO HLS SH",9
"VERMONT AVE EL",1
"VERNON CITY EL",0
"VICTORIA AVE EL",3
"VICTORY BLVD EL",0
"VIEW PARK CONTN HS",0
"VINE ST EEC",0
"VINE ST EL",2
"VINEDALE COLLEGE PRP",1
"VINTAGE EL M/S/T MAG",3
"VIRGIL MS",6
"VIRGINIA RD EL",2
"VISTA DEL VALLE ACAD",1
"VISTA MS",4
"VLADOVIC HARBOR TPA",1
"VOCES MAG",4
"WADSWORTH AVE EEC",0
"WADSWORTH AVE EL",1
"WALGROVE AVE EL",2
"WALNUT PARK EL",0
"WALNUT PARK MS SJ/SL",0
"WALNUT PARK MS STEM",1
"WARNER AVE EL",4
"WASHINGTON PC",2
"WASHINGTON PREP SH",4
"WATERS EMP PREP CTR",4
"WEBSTER MS",3
"WEEMES EL",0
"WEIGAND AVE EL",0
"WELBY WAY CEL",4
"WESM HLTH/SPORTS MED",1
"WEST ADAMS PREP SH",0
"WEST ATHENS EL",2
"WEST HOLLYWOOD EL",2
"WEST VALLEY OCC CTR",14
"WEST VERNON AVE EL",0
"WESTERN AV TECH MAG",2
"WESTMINSTER AVE EEC",0
"WESTMINSTER MTES MAG",0
"WESTPORT HTS EL",2
"WESTSIDE GLBL AWR MAG",0
"WESTWOOD CEL",9
"WHITE EL",0
"WHITE MS",3
"WHITE POINT EL",0
"WHITMAN HS",1
"WIDNEY CPTC",1
"WILBUR CEA",3
"WILLENBERG SP ED CTR",1
"WILLOW EL",0
"WILMINGTON EEC",0
"WILMINGTON PARK EL",0
"WILMINGTON STEAM MAG",9
"WILSHIRE CREST EL",0
"WILSHIRE PARK EL",8
"WILSON SH",3
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",1
"WILTON PL EL",4
"WINDSOR HILLS EL MAG",0
"WINNETKA AVE EL",0
"WISDOM EL",2
"WONDERLAND AVE EL",4
"WOODCREST EL",2
"WOODEN HS",0
"WOODLAKE ECC",5
"WOODLAND HILLS ACAD",8
"WOODLAND HILLS CES",3
"WOODLAWN AVE EL",2
"WRIGHT ENG DES MAG",4
"YES ACADEMY",0
"YORKDALE EL",4
"YOUNG HS",0
"YTH OPP UNLTD ALT HS",0
"District Wide",2214
