"School name","Cases among staff and students"
"Unassigned",58
"102ND ST EEC",0
"107TH ST EL",0
"109TH ST EL",0
"10TH ST EL",0
"112TH ST EEC",0
"112TH ST EL",2
"116TH ST EL",1
"118TH ST EL",1
"122ND ST EL",2
"135TH ST EL",2
"153RD ST EL",6
"156TH ST EL",0
"15TH ST EL",0
"186TH ST EL",3
"1ST ST EL",1
"20TH ST EL",1
"232ND PL EL",1
"24TH ST EEC",0
"24TH ST EL",0
"28TH ST EEC",0
"28TH ST EL",2
"2ND ST EL",1
"32ND ST USC PA MAG",0
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",0
"42ND ST EL",0
"49TH ST EL",0
"4TH ST EEC",0
"4TH ST EL",1
"4TH ST PC",0
"52ND ST EL",5
"54TH ST EL",0
"59TH ST EL",1
"61ST ST EL",3
"66TH ST EEC",0
"66TH ST EL",1
"6TH AVE EL",0
"74TH ST EL",0
"75TH ST EEC",0
"75TH ST EL",2
"7TH ST EL AI MAG",1
"92ND ST EL",2
"93RD ST EL",0
"95TH ST EEC",0
"95TH ST EL",8
"96TH ST EL",2
"97TH ST EEC",0
"99TH ST EL",4
"9TH ST EL",0
"ACAD ENRICH SCI MAG",0
"ADAMS MS",1
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",1
"ALBION ST EL",0
"ALDAMA EL",1
"ALEXANDER SCS",0
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",1
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",3
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",0
"AMESTOY EL",1
"ANATOLA AVE EL",1
"ANDASOL AVE EL",2
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",2
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",1
"APPERSON ST EL",2
"ARAGON AVE EL",1
"ARLETA SH",1
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",1
"ARMSTRONG MS",1
"ARROYO SECO MUS/S MAG",0
"ASCOT AVE EL",0
"ATWATER AVE EL",2
"AUDUBON MS",0
"AURORA EL",0
"AVALON GARDENS EL",0
"BACA ARTS ACAD",2
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",1
"BALDWIN HILLS EL",1
"BANCROFT MS",1
"BANDINI ST EL",1
"BANNEKER CTC",0
"BANNING SH",6
"BARRETT EL",1
"BARTON HILL EL",0
"BASSETT ST EL",0
"BEACHY AVE EL",1
"BECKFORD CES",1
"BEETHOVEN ST EL",2
"BELL SH",5
"BELLINGHAM EL",0
"BELMONT SH",2
"BELVEDERE EL",1
"BELVEDERE MS",0
"BERENDO MS",2
"BERNSTEIN SH",4
"BERNSTEIN SH STEM",2
"BERTRAND AVE EL",1
"BETHUNE MS",2
"BLYTHE ST EL",1
"BONITA ST EL",1
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",2
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",0
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",4
"BREED ST EL",2
"BRENTWOOD EL SCI MAG",0
"BRIDGE ST EL",0
"BRIDGES SCHOOL",0
"BRIGHT EL",1
"BROAD AVE EL",2
"BROADACRES AV EL",0
"BROADOUS EEC",0
"BROADOUS EL",1
"BROADWAY EL",2
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",0
"BRYSON AVE EL",1
"BUCHANAN ST EL",1
"BUDLONG AVE EL",0
"BURBANK BLVD EL",1
"BURBANK MS A/T/C MAG",5
"BURKE HS",0
"BURROUGHS MS",4
"BURTON ST EL",0
"BUSHNELL WAY EL",0
"BYRD MS",1
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",0
"CAHUENGA EL",0
"CALABASH CA",1
"CALAHAN ST EL",0
"CALVERT CES",1
"CAMELLIA AVE EL",1
"CANFIELD AVE EL",0
"CANOGA PARK EEC",0
"CANOGA PARK EL",0
"CANOGA PRK SH",4
"CANTARA ST EL",3
"CANTERBURY AVE EL",2
"CANYON CEL",1
"CAPISTRANO AVE EL",1
"CARDENAS EL",0
"CARLSON HOSPITAL",0
"CARNEGIE MS",2
"CAROLDALE LC",0
"CARPENTER COMM CHTR",5
"CARSON ACAD ED & EMP",0
"CARSON ACAD MED ARTS",0
"CARSON SH",0
"CARSON ST EL",0
"CARSON-GORE ACADEMY",0
"CARTHAY EL ES MAG",5
"CARVER MS",3
"CASTELAR ST EEC",0
"CASTELAR ST EL",5
"CASTLE HTS EL",0
"CASTLEBAY LN CHTR",2
"CASTRO MS",0
"CATSKILL AVE EL",3
"CDS AGGELER",0
"CDS ALONZO",1
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",1
"CHANDLER EL",1
"CHAPMAN EL",0
"CHARNOCK ROAD EL",0
"CHASE ST EEC",0
"CHASE ST EL",0
"CHATSWORTH CHS",1
