"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","12.004801920768307"
"Bell/Cudahy/Maywood Community of Schools","14.711684420994912"
"Boyle Heights Community of Schools","7.295246741456455"
"Canoga Park/Chatsworth Community of Schools","9.2413557779799813"
"Carson Community of Schools","13.412976607768796"
"Cleveland Community of Schools","25.018764073054793"
"Downtown Community of Schools","11.586814205434218"
"Eagle Rock/Highland Park Community of Schools","12.547838634795156"
"East Los Angeles Community of Schools","17.193474732469532"
"Fairfax Community of Schools","15.039855617386072"
"Fremont Community of Schools","8.00768737988469"
"Gardena Community of Schools","10.011012113324657"
"Glassell Park/Los Feliz Community of Schools","16.77074393047047"
"H.E.E.T. (C/D) Community of Schools","11.327380165757329"
"H.E.E.T. (W) Community of Schools","3.7757933885857766"
"Hamilton Community of Schools","8.549931600547195"
"Harbor City/Lomita Community of Schools","12.678127694102134"
"Historic Central Avenue Community of Schools","19.032393133112556"
"Hollywood Community of Schools","4.8103287378659454"
"Huntington Park/Vernon Community of Schools","15.622192887215578"
"Kennedy/NAHS/VAAS Community of Schools","13.982514497659768"
"Kreatwn/PcoUnion Community of Schools","5.5967538827480059"
"LA Mid-City Community of Schools","18.207639925712829"
"Lincoln Heights/El Sereno Community of Schools","14.807258847337161"
"MacArthur Park Community of Schools","10.413276928083306"
"Manual Arts/Vermont Square Community of Schools","19.534683831142193"
"Monroe Community of Schools","18.611104061450479"
"North Hollywood/Valley Village Community of Schools","19.484947877764426"
"Panorama City Community of Schools","13.048962607472706"
"Reseda Community of Schools","23.686536026310275"
"Rivera Community of Schools","14.496292001098666"
"San Fernando Valley/Sylmar Community of Schools","11.651295133437989"
"San Pedro Community of Schools","15.706258071271508"
"SO Los Angeles Community of Schools","17.635323553076812"
"South Gate Community of Schools","13.386392123933652"
"South Mid-City Community of Schools","7.37517516041006"
"Sun Valley Community of Schools","18.475136161753511"
"Sunland/Tujunga Community of Schools","24.931438544003989"
"Taft Community of Schools","8.1315838107558669"
"Van Nuys/Valley Glen Community of Schools","17.218141984361178"
"Venice Community of Schools","14.58682809423091"
"West LA Community of Schools","12.70884046494804"
"Westchester Community of Schools","13.096547750013098"
"Wilmington Community of Schools","6.8631824577056388"
"District Wide","13.840985461259821"
