"School name","Cases among staff and students"
"Unassigned",292
"102ND ST EEC",1
"107TH ST EL",5
"109TH ST EL",4
"10TH ST EL",4
"112TH ST EEC",1
"112TH ST EL",0
"116TH ST EL",2
"118TH ST EL",2
"122ND ST EL",2
"135TH ST EL",3
"153RD ST EL",4
"156TH ST EL",2
"15TH ST EL",0
"186TH ST EL",5
"1ST ST EL",4
"20TH ST EL",0
"232ND PL EL",8
"24TH ST EEC",0
"24TH ST EL",1
"28TH ST EEC",1
"28TH ST EL",3
"2ND ST EL",1
"32ND ST USC PA MAG",16
"36TH ST EEC",1
"37TH ST EEC",0
"3RD ST EL",9
"42ND ST EL",1
"49TH ST EL",1
"4TH ST EEC",0
"4TH ST EL",2
"4TH ST PC",1
"52ND ST EL",5
"54TH ST EL",1
"59TH ST EL",3
"61ST ST EL",8
"66TH ST EEC",0
"66TH ST EL",1
"6TH AVE EL",2
"74TH ST EL",2
"75TH ST EEC",0
"75TH ST EL",2
"7TH ST EL AI MAG",0
"92ND ST EL",4
"93RD ST EL",11
"95TH ST EEC",1
"95TH ST EL",5
"96TH ST EL",3
"97TH ST EEC",0
"99TH ST EL",1
"9TH ST EL",2
"ACAD ENRICH SCI MAG",1
"ADAMS MS",5
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",1
"ALDAMA EL",5
"ALEXANDER SCS",6
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",4
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",4
"ALTA LOMA EL",0
"AMANECER PC",1
"AMBLER AVE EL",2
"AMESTOY EL",17
"ANATOLA AVE EL",2
"ANDASOL AVE EL",0
"ANGELES MESA EL",6
"ANGELOU COMMUNITY SH",1
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",1
"ANTON EEC",1
"ANTON EL",8
"APPERSON ST EL",1
"ARAGON AVE EL",2
"ARLETA SH",6
"ARLINGTON HTS EL",5
"ARMINTA ST EEC",0
"ARMINTA ST EL",5
"ARMSTRONG MS",13
"ARROYO SECO MUS/S MAG",2
"ASCOT AVE EL",5
"ATWATER AVE EL",2
"AUDUBON MS",5
"AURORA EL",0
"AVALON GARDENS EL",6
"BACA ARTS ACAD",0
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",9
"BALDWIN HILLS EL",12
"BANCROFT MS",4
"BANDINI ST EL",3
"BANNEKER CTC",0
"BANNING SH",12
"BARRETT EL",3
"BARTON HILL EL",4
"BASSETT ST EL",1
"BEACHY AVE EL",3
"BECKFORD CES",8
"BEETHOVEN ST EL",3
"BELL SH",14
"BELLINGHAM EL",3
"BELMONT SH",2
"BELVEDERE EL",5
"BELVEDERE MS",2
"BERENDO MS",4
"BERNSTEIN SH",7
"BERNSTEIN SH STEM",9
"BERTRAND AVE EL",2
"BETHUNE MS",3
"BLYTHE ST EL",1
"BONITA ST EL",5
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",14
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",4
"BRAINARD EL",4
"BRAVO SH MEDICAL MAG",8
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",1
"BRIDGE ST EL",1
"BRIDGES SCHOOL",11
"BRIGHT EL",6
"BROAD AVE EL",8
"BROADACRES AV EL",0
"BROADOUS EEC",1
"BROADOUS EL",1
"BROADWAY EL",2
"BROCKTON AVE EL",3
"BROOKLYN AVE EEC",1
"BROOKLYN AVE EL",7
"BRYSON AVE EL",2
"BUCHANAN ST EL",1
"BUDLONG AVE EL",2
