"School name","Cases among staff and students"
"Unassigned",327
"102ND ST EEC",1
"107TH ST EL",5
"109TH ST EL",1
"10TH ST EL",2
"112TH ST EEC",2
"112TH ST EL",1
"116TH ST EL",0
"118TH ST EL",2
"122ND ST EL",3
"135TH ST EL",2
"153RD ST EL",7
"156TH ST EL",2
"15TH ST EL",5
"186TH ST EL",8
"1ST ST EL",0
"20TH ST EL",2
"232ND PL EL",4
"24TH ST EEC",0
"24TH ST EL",4
"28TH ST EEC",1
"28TH ST EL",2
"2ND ST EL",1
"32ND ST USC PA MAG",14
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",10
"42ND ST EL",1
"49TH ST EL",4
"4TH ST EEC",1
"4TH ST EL",5
"4TH ST PC",0
"52ND ST EL",6
"54TH ST EL",4
"59TH ST EL",4
"61ST ST EL",8
"66TH ST EEC",0
"66TH ST EL",2
"6TH AVE EL",3
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",9
"7TH ST EL AI MAG",2
"92ND ST EL",10
"93RD ST EL",8
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",2
"97TH ST EEC",0
"99TH ST EL",0
"9TH ST EL",4
"ACAD ENRICH SCI MAG",1
"ADAMS MS",3
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",3
"ALEXANDER SCS",3
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",3
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",3
"ALTA LOMA EL",3
"AMANECER PC",0
"AMBLER AVE EL",2
"AMESTOY EL",7
"ANATOLA AVE EL",0
"ANDASOL AVE EL",2
"ANGELES MESA EL",5
"ANGELOU COMMUNITY SH",5
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",1
"ANNANDALE EL",2
"ANTON EEC",2
"ANTON EL",5
"APPERSON ST EL",2
"ARAGON AVE EL",1
"ARLETA SH",13
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",0
"ARMINTA ST EL",4
"ARMSTRONG MS",17
"ARROYO SECO MUS/S MAG",3
"ASCOT AVE EL",4
"ATWATER AVE EL",5
"AUDUBON MS",4
"AURORA EL",1
"AVALON GARDENS EL",3
"BACA ARTS ACAD",4
"BAKEWELL PC",1
"BALA",0
"BALBOA EL G/HG/HA MAG",2
"BALDWIN HILLS EL",10
"BANCROFT MS",5
"BANDINI ST EL",2
"BANNEKER CTC",3
"BANNING SH",20
"BARRETT EL",2
"BARTON HILL EL",1
"BASSETT ST EL",2
"BEACHY AVE EL",2
"BECKFORD CES",7
"BEETHOVEN ST EL",1
"BELL SH",17
"BELLINGHAM EL",1
"BELMONT SH",1
"BELVEDERE EL",4
"BELVEDERE MS",6
"BERENDO MS",4
"BERNSTEIN SH",10
"BERNSTEIN SH STEM",8
"BERTRAND AVE EL",5
"BETHUNE MS",4
"BLYTHE ST EL",0
"BONITA ST EL",5
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",11
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",2
"BRAVO SH MEDICAL MAG",15
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",5
"BRIDGE ST EL",1
"BRIDGES SCHOOL",6
"BRIGHT EL",2
"BROAD AVE EL",9
"BROADACRES AV EL",1
"BROADOUS EEC",0
"BROADOUS EL",0
"BROADWAY EL",6
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",4
"BRYSON AVE EL",2
"BUCHANAN ST EL",4
"BUDLONG AVE EL",3
"BURBANK BLVD EL",3
"BURBANK MS A/T/C MAG",7
"BURKE HS",3
"BURROUGHS MS",15
"BURTON ST EL",4
"BUSHNELL WAY EL",1
"BYRD MS",4
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",8
