"School name","Cases among staff and students"
"BALBOA EL G/HG/HA MAG",8
"BALDWIN HILLS EL",4
"BANCROFT MS",4
"BANDINI ST EL",1
"BANNEKER CTC",10
"BANNING SH",40
"BARRETT EL",5
"BARTON HILL EL",0
"BASSETT ST EL",1
"BEACHY AVE EL",1
"BECKFORD CES",14
"BEETHOVEN ST EL",3
"BELL SH",22
"BELLINGHAM EL",8
"BELMONT SH",1
"BELVEDERE EL",1
"BELVEDERE MS",11
"BERENDO MS",7
"BERNSTEIN SH",16
"BERNSTEIN SH STEM",10
"BERTRAND AVE EL",7
"BETHUNE MS",3
"BLYTHE ST EL",1
"BONITA ST EL",6
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",2
"BRADDOCK DR EL",10
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",3
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",18
"BREED ST EL",2
"BRENTWOOD EL SCI MAG",6
"BRIDGE ST EL",3
"BRIDGES SCHOOL",4
"BRIGHT EL",2
"BROAD AVE EL",5
"BROADACRES AV EL",11
"BROADOUS EEC",0
"BROADOUS EL",2
"BROADWAY EL",8
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",2
"BRYSON AVE EL",11
"BUCHANAN ST EL",3
"BUDLONG AVE EL",4
"BURBANK BLVD EL",5
"BURBANK MS A/T/C MAG",6
"BURKE HS",1
"BURROUGHS MS",11
"BURTON ST EL",6
"BUSHNELL WAY EL",1
"BYRD MS",4
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",6
"CAHUENGA EL",5
"CALABASH CA",4
"CALAHAN ST EL",10
"CALVERT CES",5
"CAMELLIA AVE EL",4
"CANFIELD AVE EL",6
"CANOGA PARK EEC",0
"CANOGA PARK EL",3
"CANOGA PRK SH",12
"CANTARA ST EL",1
"CANTERBURY AVE EL",10
"CANYON CEL",7
"CAPISTRANO AVE EL",1
"CARDENAS EL",2
"CARLSON HOSPITAL",2
"CARNEGIE MS",2
"CAROLDALE LC",7
"CARPENTER COMM CHTR",8
"CARSON ACAD ED & EMP",8
"CARSON ACAD MED ARTS",7
"CARSON SH",14
"CARSON ST EL",5
"CARSON-GORE ACADEMY",2
"CARTHAY EL ES MAG",3
"CARVER MS",2
"CASTELAR ST EEC",0
"CASTELAR ST EL",12
"CASTLE HTS EL",2
"CASTLEBAY LN CHTR",11
"CASTRO MS",1
"CATSKILL AVE EL",10
"CDS AGGELER",0
"CDS ALONZO",1
"CDS JOHNSON",1
"CDS JOHNSTON",2
"CDS LONDON",0
"CDS TRI-C",1
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",6
"CHANDLER EL",2
"CHAPMAN EL",2
"CHARNOCK ROAD EL",12
"CHASE ST EEC",0
"CHASE ST EL",10
"CHATSWORTH CHS",24
"CHATSWORTH UP/CD MAG",17
"CHAVEZ EL",6
"CHAVEZ LA ARTES MAG",0
"CHAVEZ LA ASE",1
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",1
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",22
"CIMARRON AVE EL",3
"CITY OF ANGELS",4
"CITY TERRACE EL",3
"CLEVELAND CHS",35
"CLEVELAND EEC",2
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",2
"CLINTON MS",2
"CLOVER AVE EL",7
"COCHRAN MS",6
"COEUR D ALENE AVE EL",3
"COHASSET ST EL",0
"COLDWATER CYN EL",2
"COLFAX CEL",8
"COLISEUM ST EL",3
"COLLINS EEC",1
"COLUMBUS AVE EL",2
"COLUMBUS MS",1
"COMMONWLTH AVE EL",2
"COMMUNITY EL MAG CS",6
"COMPTON AVE EL",5
"CONTRERAS LC ALC",2
"CONTRERAS LC BUS TR",13
"CONTRERAS LC GLBL ST",4
"CONTRERAS LC SOC JUS",2
"CORONA AVE EL",2
"CORTINES SCH OF VAPA",34
"COUGHLIN EL",2
"COWAN AVE EL",9
"CRENSHAW ARTS TECH",3
"CRENSHAW MAG STEMM",10
"CRESCENT HTS BL EEC",2
"CRESCENT HTS BL EL MG",5
"CRESTWOOD ST STEAM MG",3
"CRUZ EEC",0
"CURTISS MS",2
"DACOTAH EEC",0
"DAHLIA HTS EL",10
"DANA MS",9
"DANUBE AVE EL",2
"DARBY AVE EL",5
"DAYTON EEC",0
"DAYTON HEIGHTS EL",4
"DBM",10
"DE LA TORRE JR EL",9
"DEARBORN EL CA",15
"DEL AMO EL",13
"DEL OLMO EL",9
"DELEVAN DRIVE EL",6
"DENA EL",3
"DENKER AVE EL",18
"DIXIE CYN CC",9
"DODSON MS",17
"DOLORES ST EEC",2
"DOLORES ST EL",4
"DOMINGUEZ EL",2
"DORRIS PLACE EL",2
"DORSEY SH",8
"DREW MS",5
"DREW MS UP PBLC SRVC",1
"DYER ST EL",4
"DYMALLY SH",1
"EAGLE ROCK EL",4
"EAGLE ROCK HS",27
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",0
"EAST VALLEY SH",8
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",3
"EDISON MS",5
"EINSTEIN HS",1
"EL DORADO AVE EL",4
"EL ORO WAY CES",7
"EL SERENO EEC",1
"EL SERENO EL",3
"EL SERENO MS",6
"ELA OCC CTR",3
"ELEMENTARY CDS",0
"ELIZABETH LC",8
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",1
"EMELITA ST EL",2
"EMERSON CC",9
"ENADIA WAY",7
"ENCINO CEL",8
"ERWIN EL",7
"ESCALANTE EEC",0
"ESCALANTE EL",2
"ESCUTIA PC",1
"ESHELMAN AVE EL",5
"ESPERANZA EL",1
"ESTRELLA EEC",0
"ESTRELLA EL",1
"EUCLID AVE EL",11
"EVANS CAS",11
"EVERGREEN AVE EEC",1
"EVERGREEN AVE EL",2
"EVERGREEN HS",1
"FAIR AVE EEC",0
"FAIR AVE EL",3
"FAIRBURN AVE EL",11
"FAIRFAX SH",9
"FARMDALE EL",5
"FERNANGELES EL",5
"FIGUEROA ST EL",3
"FISHBURN AVE EL",3
"FLEMING MS",23
"FLETCHER DR EL",1
"FLORENCE AVE EL",0
"FLOURNOY EL",1
"FORD BLVD EL",8
"FOSHAY LC",13
"FRANKLIN AVE EL",8
"FRANKLIN HS",21
"FREMONT SH",20
"FRIEDMAN OCC CTR",0
"FRIES AVE EL",3
"FROST MS",19
"FULLBRIGHT AVE EL",6
"FULTON COLLEGE PREP",10
"GAGE MS",5
"GAL KING SCH FOR STEM",9
"GARCETTI LA",0
"GARDEN GROVE EL",3
"GARDENA EEC",3
"GARDENA EL",1
"GARDENA SH",12
"GARDNER ST EL",1
"GARFIELD SH",17
"GARVANZA EL T/L MAG",3
"GARZA PC",0
"GATES ST EEC",5
"GATES ST EL",8
"GAULT ST EL",3
"GERMAIN ACAD AA",14
"GLASSELL PARK EEC",0
"GLASSELL PK STEAM MAG",1
"GLEDHILL ST EEC",1
"GLEDHILL ST EL",2
"GLEN ALTA EL",1
"GLENFELIZ BLVD EEC",0
"GLENFELIZ BLVD EL",0
"GLENWOOD EL",1
"GOMPERS MS",2
"GOMPERS MS UP MED MAG",0
"GRAHAM EEC",0
"GRAHAM EL",4
"GRANADA EL",6
"GRAND VW BL EL",3
"GRANT EEC",1
"GRANT EL",2
"GRANT SH",17
"GRAPE ST EL",3
"GRATTS EEC",1
"GRATTS LA FOR YS",1
"GREY HS",0
"GRIDLEY ST EL",1
"GRIFFIN AVE EL",2
"GRIFFITH JOYNER EL",6
"GRIFFITH MS STEAM MG",25
"GULF AVE EL",2
"HADDON AVE EEC",2
"HADDON AVE EL",3
"HALE CA",29
"HALLDALE EL",5
"HAMASAKI MED/SCI MAG",5
"HAMILTON SH",15
"HAMLIN CA",6
"HANCOCK PARK EL",12
"HARBOR CITY EL",7
"HARBOR OCC CTR",0
"HARDING ST EL",2
"HARMONY EL",0
"HARRISON ST EL",0
"HART ST EL",5
"HARTE PREP MS",3
"HARVARD EL",3
"HASKELL EL STEAM MAG",5
"HAWAIIAN AVE EEC",0
"HAWAIIAN AVE EL",2
"HAWKINS SH C/DAGS",18
"HAYNES CES",11
"HAZELTINE AVE EL",0
"HELIOTROPE AVE EL",4
"HENRY MS",21
"HERRICK AVE EL",2
"HESBY OAKS LEAD CHTR",12
"HIGHLAND PARK HS",1
"HILLCREST DR EL",13
"HILLSIDE EL",1
"HOBART BLVD EEC",0
"HOBART BLVD EL",4
"HOLLENBECK MS",4
"HOLLYWOOD EL",4
"HOLLYWOOD SH",12
"HOLMES AVE EEC",2
"HOLMES AVE EL",0
"HOLMES MS",13
"HOOPER AVE EEC",0
"HOOPER AVE EL",7
"HOOPER AVE PC",0
"HOOVER ST EL",1
"HOPE HS",0
"HOPE ST EL",3
"HUBBARD ST EL",3
"HUERTA EL",2
"HUGHES EL",7
"HUMPHREYS AVE EL",1
"HUNTINGTON DR EL",6
"HUNTNGTN PK EL",2
"HUNTNGTN PK SH",11
"HYDE PARK EEC",2
"INDEPENDENCE EL",3
"INDEPENDENCE HS",1
"INTERNATIONAL ST LC",16
"IOVINE YOUNG CTR MAG",0
"IRVING MS MME MAG",3
"ISAACS AVALON HS",0
"IVANHOE EL",6
"JEFFERSON SH",1
"JOHNSON STEM ACADEMY",0
"JONES EL",1
"JONES PC",2
"JORDAN SH",5
"JUSTICE ST ACAD CHTR",2
"KAHLO HS",0
"KENNEDY EL",2
"KENNEDY SH",37
"KENTER CANYON EC",6
"KENTWOOD EEC",0
"KENTWOOD EL",10
"KESTER AVE EL",9
"KIM ACADEMY",7
"KIM EL",3
"KING JR EL",2
"KING MS MAG FLM/MDIA",14
"KING-DREW SH MD/S MG",11
"KINGSLEY EL",2
"KITTRIDGE ST EL",1
"KNOLLWOOD PREP ACAD",4
"KNOX EL",6
"KORENSTEIN EL",4
"LA SALLE AVE EL",4
"LACES MAG",42
"LAFAYETTE PARK PC",0
"LAKE BALBOA CP K-12",3
"LAKE ST PRIMARY",3
"LANAI RD EL",8
"LANE EL",3
"LANGDON AVE EL",5
"LANKERSHIM EL",1
"LASSEN EL",3
"LATONA AVE EL",0
"LAUREL CACT MAG",3
"LAUREL EEC",0
"LAWRENCE MS",9
"LAWSON ACAD A/M/S EL",3
"LE CONTE MS",5
"LEAPWOOD EL",0
"LEE EL MED HLTH MAG",4
"LEGACY SH STEAM",9
"LEGACY SH VAPA",4
"LEICHMAN CPTC",4
"LELAND ST EL",3
"LEMAY ST EEC",0
"LEMAY ST EL",2
"LEWIS HS",0
"LEXINGTON AVE PC",4
"LIBERTY BLVD EL",3
"LIECHTY MS",8
"LIGGETT ST EL",1
"LILLIAN ST EL",7
"LIMERICK AVE EL",3
"LINCOLN SH",9
"LIZARRAGA EL",0
"LOCKE EEC",0
"LOCKE INFANT",0
"LOCKHURST DR CEL",13
"LOCKWOOD AVE EL",8
"LOGAN ACADEMY",4
"LOGAN ST EEC",0
"LOKRANTZ SP ED CTR",1
"LOMA VISTA EL",5
"LOMITA EL M/S/T MAG",12
"LONDON HS",0
"LORENA ST EL",2
"LORETO ST EL",6
"LORNE ST EL",3
"LOS ANGELES ACAD MS",6
"LOS ANGELES EL",6
"LOS ANGELES SH",10
"LOS ANGELES TECH CTR",3
"LOS FELIZ STEMM MAG",3
"LOWMAN SP ED & CTC",8
"LOYOLA VILLG EL F/PAM",9
"MACARTHUR PK EL VAPA",2
"MACES MAG",22
"MACK EL",2
"MACLAY MS",8
"MADISON EL",3
"MADISON MS",16
"MAGNOLIA AVE EL",3
"MAGNOLIA SCI ACAD #2",1
"MAGNOLIA SCI ACAD #4",0
"MAGNOLIA SCI ACAD #6",1
"MAGNOLIA SCI-BELL@SR",5
"MAIN ST EL",4
"MALABAR ST EL",2
"MANCHESTER AVE EL",4
"MANHATTAN PLACE EL",3
"MANN UCLA COMM SCH",4
"MANUAL ARTS SH",14
"MAPLE PC",2
"MAR VISTA EL",13
"MARIANNA AVE EL",0
"MARINA DEL REY MS",1
"MARINA EEC",1
"MARIPOSA-NABI PC",0
"MARK TWAIN MS",9
"MARKHAM MS",9
"MARLTON SCHOOL",4
"MARQUEZ CHARTER",3
"MARQUEZ SH HPIAM",11
"MARQUEZ SH LIBRA",7
"MARQUEZ SH SOC JUS",3
"MARSHALL SH",43
"MARVIN EEC",1
"MARVIN EL",8
"MAYALL ST AC A/T MAG",12
"MAYBERRY ST EL",2
"MAYWOOD ACADEMY SH",10
"MAYWOOD EL",4
"MCALISTER HS CYESIS",1
"MCAULIFFE EEC",0
"MCBRIDE SP ED CTR",0
"MCKINLEY AVE EL",0
"MELROSE AVE EL M/S MG",3
"MELVIN AVE EL",1
"MENDEZ SH",9
"MENLO AVE EL",3
"MERIDIAN EEC",0
"METROPOLITAN HS",1
"MEYLER ST EL",2
"MICHELTORENA ST EL",5
"MID-CITY PSES MAG",2
"MIDDLE COLLEGE HS",4
"MIDDLETON ST EL",4
"MIDDLETON ST PC",3
"MIKES EEC",0
"MILES AVE EEC",1
"MILES AVE EL",13
"MILLER CTC",7
"MILLER EL",9
"MIRAMONTE EEC",0
"MIRAMONTE EL",4
"MISSION HS",0
"MONETA HS",1
"MONLUX EL",5
"MONROE SH",8
"MONTARA AVE EL",5
"MONTE VISTA EEC",1
"MONTE VISTA ST EL",3
"MONTEREY HS",0
"MOORE M/S/T ACAD",1
"MORNINGSIDE EL",5
"MOSK EL",2
"MOUNT GLEASON MS",3
"MOUNTAIN VIEW EL",3
"MT LUKENS HS",0
"MT WASHINGTON EL",4
"MUIR MS",3
"MULHOLLAND MS",3
"MULTNOMAH ST EL",5
"MURCHISON EEC",2
"MURCHISON ST EL",0
"NAPA ST EL",3
"NARBONNE SH",10
"NARBONNE SH HARTS LA",4
"NAVA COLLEGE PREP",14
"NAVA LEARNING ACADEMY",3
"NESTLE AVE CHARTER",3
"NEVADA AVE EL",5
"NEVIN AVE EL",9
"NEW ACAD CANOGA PARK",5
"NEWCASTLE EL",1
"NEWMARK HS",0
"NIGHTINGALE MS",4
"NIMITZ MS",7
"NO HOLLYWD SH",34
"NOBEL CMS",41
"NOBLE AVE EEC",0
"NOBLE AVE EL",3
"NORMANDIE AVE EEC",1
"NORMANDIE AVE EL",6
"NORMONT EEC",0
"NORMONT EL",2
"NORTH VALLEY OCC CTR",8
"NORTHRIDGE ACAD SH",7
"NORTHRIDGE EEC",1
"NORTHRIDGE MS",6
"NORWOOD ST EL",3
"NUEVA VISTA EL",1
"OBAMA EL",2
"OBAMA GLBL PREP ACAD",7
"OCHOA LC",10
"ODYSSEY HS",1
"OLIVE VISTA MS",14
"OLYMPIC PC",2
"O'MELVENY EL",4
"OPEN CHARTER MAG",3
"ORCHARD ACADEMIES 2B",2
"ORCHARD ACADEMIES 2C",4
"ORTHOPAEDIC HSP SH MG",3
"OSCEOLA ST EL",1
"OVERLAND AVE EL",1
"OWENSMOUTH HS",1
"OXNARD ST EL",2
"PACIFIC BLVD SCHOOL",4
"PACOIMA EEC",0
"PACOIMA MS",5
"PALISADES CEL",7
"PALMS EL",6
"PALMS MS",24
"PANORAMA CITY EL",3
"PANORAMA SH",15
"PARK AVE EL",1
"PARK WESTERN EEC",3
"PARK WSTN PL EL",8
"PARKS LC",1
"PARKS/HUERTA EEC",1
"PARMELEE AVE EL",1
"PARTHENIA AC ART TEC",2
"PASEO DEL REY EL MAG",3
"PATTON HS",0
"PEARL SH JRNLS/CMM MG",0
"PEARY MS",18
"PEREZ SP ED CTR",4
"PHOENIX HS",0
"PINEWOOD AVE EEC",0
"PINEWOOD AVE EL",0
"PIO PICO MS",0
"PLAINVIEW ACADEMC CA",2
"PLASENCIA EL",2
"PLAYA DEL REY EL",4
"PLAYA VISTA EL",2
"PLUMMER EL",3
"POINDEXTER LAMOTTE EL",4
"POLITI EL",5
"POLYTECHNIC SH",9
"POMELO COMMUNITY CS",7
"PORTER MS",5
"PORTER RANCH SCHOOL",13
"PORTOLA CM",23
"PRESIDENT AVE EL",9
"PRIMARY ACADEMY",1
"PT FERMIN EL MR/S MG",0
"PUEBLO DE LA HS",0
"PURCHE AVE EL",6
"QUEEN ANNE PL EL",5
"RAMONA EL",8
"RAMONA HS",0
"RAMONA INFANT",0
"RANCHITO AVE EL",2
"RANCHO DOMNGZ PREP",6
"RAYMOND AVE EL",4
"REED MS",19
"RESEDA CHARTER HS",23
"RESEDA EL",1
"REVERE CMS",18
"RFK AMBSDR GLBL EDU",3
"RFK AMBSDR GLBL LDSH",4
"RFK LA SH ARTS",1
"RFK NEW OPEN WLD",10
"RFK SCH VIS ARTS/HUM",1
"RFK UCLA COMM SCH",3
"RICHLAND AVE EL",3
"RIDE EL SMART ACAD",7
"RILEY HS CYESIS",0
"RIO VISTA EL",8
"RIORDAN PC",6
"RITTER EL",3
"RIVERA LC COM & TECH",2
"RIVERA LC GD STEAM AC",1
"RIVERA LC PERF ARTS",1
"RIVERA LC PUB SRV",2
"RIVERSIDE DR CS",7
"ROBERTI EEC",0
"ROCKDALE VAPA MAG",5
"RODIA HS",1
"ROGERS HS",0
"ROMER MS",4
"ROOSEVELT INFANT",0
"ROOSEVELT SH",14
"ROOSEVELT SH STM MAG",4
"ROSCOE EL",6
"ROSCOMARE RD EL",13
"ROSEMONT AVE EEC",1
"ROSEMONT AVE EL",2
"ROSEWOOD UP/UD MAG",0
"ROWAN AVE EL",6
"ROYBAL LC",9
"ROYBAL-ALLARD EL",6
"RUSSELL EL",4
"SALVIN SP ED CTR",2
"SAN ANTONIO EL",3
"SAN ANTONIO HS",1
"SAN FERNANDO EEC",0
"SAN FERNANDO EL",14
"SAN FERNANDO MS",1
"SAN FERNANDO MS IAM",7
"SAN FERNANDO SH",31
"SAN GABRIEL AVE EL",4
"SAN JOSE ST EL",4
"SAN MIGUEL EL",4
"SAN PASCUAL STEAM MG",1
"SAN PEDRO SH",38
"SAN PEDRO ST EL",3
"SANTANA ART AC",1
"SANTEE EC",16
"SATICOY EL",4
"SATURN ST EL",3
"SCIENCE AC STEM MAG",8
"SECONDARY CDS",0
"SELMA AVE EL",0
"SENDAK EL",2
"SEPULVEDA MS",10
"SERRANIA AVE CES",11
"SHARP AVE EL",7
"SHENANDOAH ST EEC",0
"SHENANDOAH ST EL",4
"SHERIDAN ST EL",7
"SHERMAN OAKS EL CS",3
"SHIRLEY AVE EL",0
"SHORT AVE EL",2
"SIERRA PARK EL",6
"SIERRA VISTA EL",3
"SLAWSON OCC CTR",6
"SOCES MAG",19
"SOLANO AVE EL",3
"SOLIS LA",3
"SOTO ST EL",2
"SOTOMAYOR ART/SCI MAG",6
"SOUTH EAST SH",14
"SOUTH GATE MS",21
"SOUTH GATE SH",16
"SOUTH PARK EL",3
"SOUTH SHORES EL PA MG",4
"SOUTHEAST MS",4
"STAGG ST EL",5
"STANFORD AVE EL",7
"STANFORD AVE PC",2
"STATE ST EEC",1
"STATE ST EL",2
"STERRY EL",8
"STEVENSON CCP",3
"STONEHURST STEAM MAG",5
"STONER AVE EL",4
"STONEY POINT HS",1
"STRATHERN ST EL",9
"SUN VALLEY MAG ET",8
"SUNLAND EL",1
"SUNNY BRAE AVE EL",2
"SUNRISE EL",3
"SUPERIOR ST EL",2
"SUTTER MS",5
"SYLMAR ACAD BH/E MAG",4
"SYLMAR CHS",11
"SYLMAR EL",4
"SYLMAR LDSHP ACAD",17
"SYLVAN PARK EEC",1
"SYLVAN PARK EL",4
"TAFT CHS",55
"TAPER AVE EL",11
"TARZANA EL",0
"TELFAIR AVE EEC",0
"TELFAIR AVE EL",1
"THOREAU HS",0
"TOLAND WAY EL",5
"TOLUCA LAKE EEC",0
"TOLUCA LAKE EL",6
"TOPANGA EL CS",2
"TOPEKA DR CAS",10
"TORRES ELA PA MAG",8
"TORRES ENG & TECH",4
"TORRES HS SJLA MAG",1
"TORRES HUM/ART/TECH",3
"TORRES RENAISSANCE",6
"TOWNE AVE EL",2
"TRINITY EEC",2
"TRINITY ST EL",3
"TULSA ST EL",4
"TWEEDY EL",4
"UNION AVE EL",4
"UNIVERSITY HS CHARTER",16
"UTAH ST EL",6
"VALERIO ST EL",2
"VALLEY ACAD ARTS/SCI",11
"VALLEY VIEW EL",6
"VAN DEENE AVE EL",7
"VAN GOGH CHTR",4
"VAN NESS AVE EL",8
"VAN NUYS EL",6
"VAN NUYS MS",6
"VAN NUYS SH",12
"VANALDEN AVE EEC",1
"VANALDEN AVE EL",9
"VAUGHN EEC",1
"VENA AVE EL",6
"VENICE SH",23
"VENICE SKILLS CENTER",1
"VERDGO HLS SH",6
"VERMONT AVE EL",2
"VERNON CITY EL",1
"VICTORIA AVE EL",2
"VICTORY BLVD EL",1
"VIEW PARK CONTN HS",0
"VINE ST EEC",2
"VINE ST EL",5
"VINEDALE COLLEGE PRP",10
"VINTAGE EL M/S/T MAG",10
"VIRGIL MS",16
"VIRGINIA RD EL",4
"VISTA DEL VALLE ACAD",5
"VISTA MS",2
"VLADOVIC HARBOR TPA",7
"VOCES MAG",1
"WADSWORTH AVE EEC",0
"WADSWORTH AVE EL",5
"WALGROVE AVE EL",2
"WALNUT PARK EL",10
"WALNUT PARK MS SJ/SL",1
"WALNUT PARK MS STEM",4
"WARNER AVE EL",24
"WASHINGTON PC",0
"WASHINGTON PREP SH",7
"WATERS EMP PREP CTR",3
"WEBSTER MS",3
"WEEMES EL",8
"WEIGAND AVE EL",2
"WELBY WAY CEL",11
"WESM HLTH/SPORTS MED",20
"WEST ADAMS PREP SH",4
"WEST ATHENS EL",7
"WEST HOLLYWOOD EL",1
"WEST VALLEY OCC CTR",14
"WEST VERNON AVE EL",6
"WESTERN AV TECH MAG",9
"WESTMINSTER AVE EEC",1
"WESTMINSTER MTES MAG",2
"WESTPORT HTS EL",2
"WESTSIDE GLBL AWR MAG",2
"WESTWOOD CEL",10
"WHITE EL",2
"WHITE MS",28
"WHITE POINT EL",3
"WHITMAN HS",1
"WIDNEY CPTC",6
"WILBUR CEA",7
"WILLENBERG SP ED CTR",3
"WILLOW EL",6
"WILMINGTON EEC",0
"WILMINGTON PARK EL",12
"WILMINGTON STEAM MAG",3
"WILSHIRE CREST EL",2
"WILSHIRE PARK EL",9
"WILSON SH",25
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",1
"WILTON PL EL",10
"WINDSOR HILLS EL MAG",3
"WINNETKA AVE EL",5
"WISDOM EL",7
"WONDERLAND AVE EL",9
"WOODCREST EL",4
"WOODEN HS",1
"WOODLAKE ECC",6
"WOODLAND HILLS ACAD",6
"WOODLAND HILLS CES",8
"WOODLAWN AVE EL",2
"WRIGHT ENG DES MAG",8
"YES ACADEMY",2
"YORKDALE EL",3
"YOUNG HS",0
"YTH OPP UNLTD ALT HS",1
"District Wide",4927
