"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","5.4629882545752526"
"Bell/Cudahy/Maywood Community of Schools","9.4336656079997478"
"Boyle Heights Community of Schools","12.01111027700623"
"Canoga Park/Chatsworth Community of Schools","7.4787789646876988"
"Carson Community of Schools","7.3410659227719872"
"Cleveland Community of Schools","13.199250942509012"
"Downtown Community of Schools","9.0349199656673047"
"Eagle Rock/Highland Park Community of Schools","11.728141675951447"
"East Los Angeles Community of Schools","13.976329180669467"
"Fairfax Community of Schools","3.9635747480652803"
"Fremont Community of Schools","5.9548621449413446"
"Gardena Community of Schools","5.9910733007818351"
"Glassell Park/Los Feliz Community of Schools","12.608750472828143"
"H.E.E.T. (C/D) Community of Schools","6.75926864713238"
"H.E.E.T. (W) Community of Schools",0
"Hamilton Community of Schools","7.5443228970199927"
"Harbor City/Lomita Community of Schools","3.470776065528252"
"Historic Central Avenue Community of Schools","11.490798522106529"
"Hollywood Community of Schools","3.6013649173036582"
"Huntington Park/Vernon Community of Schools","4.3618281875876912"
"Kennedy/NAHS/VAAS Community of Schools","16.59719252104971"
"Kreatwn/PcoUnion Community of Schools","5.2201148425265353"
"LA Mid-City Community of Schools","4.7555640098915726"
"Lincoln Heights/El Sereno Community of Schools","4.644585960964835"
"MacArthur Park Community of Schools","3.701601559608124"
"Manual Arts/Vermont Square Community of Schools","9.7896123313516785"
"Monroe Community of Schools","8.8203220219385461"
"North Hollywood/Valley Village Community of Schools","8.8365243004418268"
"Panorama City Community of Schools","14.574555476057981"
"Reseda Community of Schools","5.7461357237257946"
"Rivera Community of Schools","6.9435764973822716"
"San Fernando Valley/Sylmar Community of Schools","7.3390351991418976"
"San Pedro Community of Schools","8.8267627446417531"
"SO Los Angeles Community of Schools","6.976906439684643"
"South Gate Community of Schools","8.861418491565038"
"South Mid-City Community of Schools","6.3923904983507631"
"Sun Valley Community of Schools","9.62973662670326"
"Sunland/Tujunga Community of Schools","11.15374319621665"
"Taft Community of Schools","2.567064561673726"
"Van Nuys/Valley Glen Community of Schools","9.2390300105433631"
"Venice Community of Schools","9.2836718779011473"
"West LA Community of Schools","13.178703215603585"
"Westchester Community of Schools","2.2352862284015469"
"Wilmington Community of Schools","4.18997339366895"
"District Wide","8.1288082066594054"
