"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","27.411702688455456"
"Bell/Cudahy/Maywood Community of Schools","14.264317809000785"
"Boyle Heights Community of Schools","13.315715617285848"
"Canoga Park/Chatsworth Community of Schools","5.349309939017866"
"Carson Community of Schools","23.64042907378769"
"Cleveland Community of Schools","14.122299110295156"
"Downtown Community of Schools","6.7184735628065306"
"Eagle Rock/Highland Park Community of Schools","11.122480758108287"
"East Los Angeles Community of Schools","10.935948988004105"
"Fairfax Community of Schools","11.621750752185534"
"Fremont Community of Schools","25.616447411912475"
"Gardena Community of Schools","23.308593510396861"
"Glassell Park/Los Feliz Community of Schools","15.254366562428496"
"H.E.E.T. (C/D) Community of Schools","24.989587671803413"
"H.E.E.T. (W) Community of Schools","25.110715427110442"
"Hamilton Community of Schools","12.638496861439947"
"Harbor City/Lomita Community of Schools","21.926298402303726"
"Historic Central Avenue Community of Schools","20.969855832241155"
"Hollywood Community of Schools","13.635743829825916"
"Huntington Park/Vernon Community of Schools","21.202971808528684"
"Jefferson/South Central (West) Community of Schools","24.361722861040732"
"Kennedy/NAHS/VAAS Community of Schools","18.603209053561738"
"Kreatwn/PcoUnion Community of Schools","4.2717243883424638"
"LA Mid-City Community of Schools","13.784864219087442"
"Lincoln Heights/El Sereno Community of Schools","13.630641682502263"
"MacArthur Park Community of Schools","9.7148686064020975"
"Manual Arts/Vermont Square Community of Schools","20.951915354261967"
"Monroe Community of Schools","29.074129651860744"
"North Hollywood/Valley Village Community of Schools","18.507094386181368"
"Panorama City Community of Schools","15.717586407431273"
"Reseda Community of Schools","24.404380586315245"
"Rivera Community of Schools","14.969312908537498"
"San Fernando Valley/Sylmar Community of Schools","14.936114166225371"
"San Pedro Community of Schools","23.399190184548395"
"South Gate Community of Schools","22.740031693919175"
"South Mid-City Community of Schools","31.564297909582631"
"Sun Valley Community of Schools","15.75311714805567"
"Sunland/Tujunga Community of Schools","10.53324555628703"
"Taft Community of Schools","19.255146740264117"
"Van Nuys/Valley Glen Community of Schools","20.620815424369937"
"Venice Community of Schools","18.923146793157393"
"West LA Community of Schools","9.8461807758790449"
"Westchester Community of Schools","41.738549724525569"
"Wilmington Community of Schools","6.2220009955201592"
"District Wide","17.398542616194973"
