"School name","Cases among staff and students"
"Unassigned",40
"102ND ST EEC",0
"107TH ST EL",1
"109TH ST EL",0
"10TH ST EL",3
"112TH ST EEC",0
"112TH ST EL",2
"116TH ST EL",0
"118TH ST EL",0
"122ND ST EL",1
"135TH ST EL",2
"153RD ST EL",1
"156TH ST EL",0
"15TH ST EL",0
"186TH ST EL",0
"1ST ST EL",1
"20TH ST EL",1
"232ND PL EL",1
"24TH ST EEC",0
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",0
"2ND ST EL",0
"32ND ST USC PA MAG",0
"36TH ST EEC",0
"37TH ST EEC",1
"3RD ST EL",1
"42ND ST EL",0
"49TH ST EL",1
"4TH ST EEC",0
"4TH ST EL",0
"4TH ST PC",0
"52ND ST EL",1
"54TH ST EL",0
"59TH ST EL",0
"61ST ST EL",3
"66TH ST EEC",0
"66TH ST EL",0
"6TH AVE EL",0
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",0
"7TH ST EL AI MAG",0
"92ND ST EL",0
"93RD ST EL",5
"95TH ST EEC",0
"95TH ST EL",6
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",0
"ACAD ENRICH SCI MAG",0
"ADAMS MS",1
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",1
"ALEXANDER SCS",0
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",1
"ALLESANDRO EL",1
"ALTA CALIFORNIA EL",2
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",0
"AMESTOY EL",0
"ANATOLA AVE EL",0
"ANDASOL AVE EL",2
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",1
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",2
"APPERSON ST EL",2
"ARAGON AVE EL",0
"ARLETA SH",2
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",1
"ARMSTRONG MS",0
"ARROYO SECO MUS/S MAG",2
"ASCOT AVE EL",0
"ATWATER AVE EL",3
"AUDUBON MS",0
"AURORA EL",0
"AVALON GARDENS EL",0
"BACA ARTS ACAD",0
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",1
"BALDWIN HILLS EL",1
"BANCROFT MS",0
"BANDINI ST EL",1
"BANNEKER CTC",0
"BANNING SH",1
"BARRETT EL",0
"BARTON HILL EL",0
"BASSETT ST EL",0
"BEACHY AVE EL",0
"BECKFORD CES",1
"BEETHOVEN ST EL",0
"BELL SH",5
"BELLINGHAM EL",1
"BELMONT SH",2
"BELVEDERE EL",2
"BELVEDERE MS",0
"BERENDO MS",1
"BERNSTEIN SH",2
"BERNSTEIN SH STEM",2
"BERTRAND AVE EL",1
"BETHUNE MS",0
"BLYTHE ST EL",0
"BONITA ST EL",0
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",1
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",0
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",2
"BREED ST EL",1
"BRENTWOOD EL SCI MAG",1
"BRIDGE ST EL",0
"BRIDGES SCHOOL",0
"BRIGHT EL",0
"BROAD AVE EL",0
"BROADACRES AV EL",0
"BROADOUS EEC",0
"BROADOUS EL",0
"BROADWAY EL",2
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",0
"BRYSON AVE EL",1
"BUCHANAN ST EL",0
"BUDLONG AVE EL",0
"BURBANK BLVD EL",0
"BURBANK MS A/T/C MAG",3
"BURKE HS",0
"BURROUGHS MS",3
"BURTON ST EL",0
"BUSHNELL WAY EL",0
"BYRD MS",4
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",0
"CAHUENGA EL",0
"CALABASH CA",2
"CALAHAN ST EL",1
"CALVERT CES",0
"CAMELLIA AVE EL",1
"CANFIELD AVE EL",0
"CANOGA PARK EEC",0
"CANOGA PARK EL",0
"CANOGA PRK SH",2
"CANTARA ST EL",1
"CANTERBURY AVE EL",1
"CANYON CEL",1
"CAPISTRANO AVE EL",0
"CARDENAS EL",0
"CARLSON HOSPITAL",1
"CARNEGIE MS",2
"CAROLDALE LC",0
"CARPENTER COMM CHTR",3
"CARSON ACAD ED & EMP",0
"CARSON ACAD MED ARTS",0
"CARSON SH",0
"CARSON ST EL",1
"CARSON-GORE ACADEMY",0
"CARTHAY EL ES MAG",6
"CARVER MS",1
"CASTELAR ST EEC",0
"CASTELAR ST EL",4
"CASTLE HTS EL",0
"CASTLEBAY LN CHTR",2
"CASTRO MS",0
