"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","6.0175713082200017"
"Bell/Cudahy/Maywood Community of Schools","5.369812257938932"
"Boyle Heights Community of Schools","8.9468718482610523"
"Canoga Park/Chatsworth Community of Schools","6.4045543497598292"
"Carson Community of Schools","4.5042610309352646"
"Cleveland Community of Schools","4.488128899061981"
"Downtown Community of Schools","4.986867914491838"
"Eagle Rock/Highland Park Community of Schools","7.20363783710774"
"East Los Angeles Community of Schools","4.1381878875240528"
"Fairfax Community of Schools","9.6728429560208067"
"Fremont Community of Schools","6.55274596460061"
"Gardena Community of Schools","10.029754939654309"
"Glassell Park/Los Feliz Community of Schools","3.9561656842188553"
"H.E.E.T. (C/D) Community of Schools","9.4883862152725076"
"H.E.E.T. (W) Community of Schools","20.808111380145277"
"Hamilton Community of Schools",6.0790273556231
"Harbor City/Lomita Community of Schools","8.92299455697332"
"Historic Central Avenue Community of Schools","10.534481272565339"
"Hollywood Community of Schools","5.7747278659493171"
"Huntington Park/Vernon Community of Schools","6.2794348508634226"
"Kennedy/NAHS/VAAS Community of Schools","2.2082204687315983"
"Kreatwn/PcoUnion Community of Schools","6.5479308538501835"
"LA Mid-City Community of Schools","12.256103539562702"
"Lincoln Heights/El Sereno Community of Schools","6.043258744870097"
"MacArthur Park Community of Schools","11.718139680224988"
"Manual Arts/Vermont Square Community of Schools","5.8869701726844585"
"Monroe Community of Schools","11.888486001307735"
"North Hollywood/Valley Village Community of Schools","13.832496602901569"
"Panorama City Community of Schools","8.7508203894115066"
"Reseda Community of Schools","8.230151617682024"
"Rivera Community of Schools","4.6038396022282582"
"San Fernando Valley/Sylmar Community of Schools","3.69888601882733"
"San Pedro Community of Schools","7.867545500638145"
"SO Los Angeles Community of Schools","5.5101883382374011"
"South Gate Community of Schools","4.2764283270612387"
"South Mid-City Community of Schools","8.8758709448364623"
"Sun Valley Community of Schools","9.6419856556921086"
"Sunland/Tujunga Community of Schools","4.9750006218750773"
"Taft Community of Schools","2.2128952784191074"
"Van Nuys/Valley Glen Community of Schools","5.9348237654082867"
"Venice Community of Schools","11.551224429789558"
"West LA Community of Schools","3.9360006297601009"
"Westchester Community of Schools","2.6197898928505934"
"Wilmington Community of Schools","13.740667796454909"
"District Wide","7.0363162934381265"
