"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","10.930156301235106"
"Bell/Cudahy/Maywood Community of Schools","15.097188148707303"
"Boyle Heights Community of Schools","14.28721820341991"
"Canoga Park/Chatsworth Community of Schools","14.961474203924894"
"Carson Community of Schools","10.607395802735075"
"Cleveland Community of Schools","20.620257340811612"
"Downtown Community of Schools","9.80436520506207"
"Eagle Rock/Highland Park Community of Schools","15.942941053073211"
"East Los Angeles Community of Schools","17.174152264761819"
"Fairfax Community of Schools","4.9530941979454566"
"Fremont Community of Schools","8.6006708523264823"
"Gardena Community of Schools","8.9847259658580416"
"Glassell Park/Los Feliz Community of Schools","19.821248378261494"
"H.E.E.T. (C/D) Community of Schools","3.3832360652964559"
"H.E.E.T. (W) Community of Schools","3.4868719271941138"
"Hamilton Community of Schools","9.7203771506334444"
"Harbor City/Lomita Community of Schools","9.26065264449512"
"Historic Central Avenue Community of Schools","16.804641618906107"
"Hollywood Community of Schools","7.2004608294930881"
"Huntington Park/Vernon Community of Schools","8.0191292683638071"
"Kennedy/NAHS/VAAS Community of Schools","25.556982487077754"
"Kreatwn/PcoUnion Community of Schools","6.9665171768189138"
"LA Mid-City Community of Schools","17.848218747768971"
"Lincoln Heights/El Sereno Community of Schools","8.7908905689257519"
"MacArthur Park Community of Schools","3.7028808412945269"
"Manual Arts/Vermont Square Community of Schools","10.680242441503422"
"Monroe Community of Schools","14.421112508712755"
"North Hollywood/Valley Village Community of Schools","13.995491978373282"
"Panorama City Community of Schools","22.507612869058651"
"Reseda Community of Schools","8.2167918357956324"
"Rivera Community of Schools","9.0196350516894466"
"San Fernando Valley/Sylmar Community of Schools","12.981881808432579"
"San Pedro Community of Schools","12.037846990939514"
"SO Los Angeles Community of Schools","2.9865604778496762"
"South Gate Community of Schools","11.090101529879506"
"South Mid-City Community of Schools","7.676364473785215"
"Sun Valley Community of Schools","15.104080848025486"
"Sunland/Tujunga Community of Schools","22.304003568640571"
"Taft Community of Schools","3.8509428391717906"
"Van Nuys/Valley Glen Community of Schools","9.77729494839761"
"Venice Community of Schools","10.253350981525326"
"West LA Community of Schools","14.92851873968176"
"Westchester Community of Schools","11.179929790040918"
"Wilmington Community of Schools","12.56992018100685"
"District Wide","11.938229514200987"
