"School name","Cases among staff and students"
"Unassigned",95
"102ND ST EEC",0
"107TH ST EL",1
"109TH ST EL",1
"10TH ST EL",0
"112TH ST EEC",0
"112TH ST EL",2
"116TH ST EL",2
"118TH ST EL",8
"122ND ST EL",1
"135TH ST EL",3
"153RD ST EL",1
"156TH ST EL",1
"15TH ST EL",3
"186TH ST EL",8
"1ST ST EL",2
"20TH ST EL",1
"232ND PL EL",3
"24TH ST EEC",0
"24TH ST EL",3
"28TH ST EEC",0
"28TH ST EL",8
"2ND ST EL",3
"32ND ST USC PA MAG",3
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",0
"42ND ST EL",0
"49TH ST EL",0
"4TH ST EEC",0
"4TH ST EL",0
"4TH ST PC",1
"52ND ST EL",7
"54TH ST EL",0
"59TH ST EL",1
"61ST ST EL",2
"66TH ST EEC",0
"66TH ST EL",2
"6TH AVE EL",0
"74TH ST EL",5
"75TH ST EEC",0
"75TH ST EL",4
"7TH ST EL AI MAG",1
"92ND ST EL",4
"93RD ST EL",2
"95TH ST EEC",0
"95TH ST EL",2
"96TH ST EL",4
"97TH ST EEC",0
"99TH ST EL",6
"9TH ST EL",0
"ACAD ENRICH SCI MAG",1
"ADAMS MS",4
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",1
"ALBION ST EL",1
"ALDAMA EL",4
"ALEXANDER SCS",1
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",5
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",3
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",3
"AMESTOY EL",0
"ANATOLA AVE EL",0
"ANDASOL AVE EL",2
"ANGELES MESA EL",1
"ANGELOU COMMUNITY SH",8
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",1
"ANTON EEC",1
"ANTON EL",4
"APPERSON ST EL",0
"ARAGON AVE EL",0
"ARLETA SH",9
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",1
"ARMINTA ST EL",5
"ARROYO SECO MUS/S MAG",2
"ASCOT AVE EL",1
"ATWATER AVE EL",3
"AUDUBON MS",1
"AURORA EL",1
"AVALON GARDENS EL",2
"BACA ARTS ACAD",3
"BAKEWELL PC",1
"BALA",1
"BALBOA EL G/HG/HA MAG",0
"BALDWIN HILLS EL",2
"BANCROFT MS",1
"BANDINI ST EL",11
"BANNEKER CTC",0
"BANNING SH",7
"BARRETT EL",2
"BARTON HILL EL",2
"BASSETT ST EL",0
"BEACHY AVE EL",2
"BECKFORD CES",5
"BEETHOVEN ST EL",0
"BELL SH",5
"BELLINGHAM EL",2
"BELMONT SH",2
"BELVEDERE EL",4
"BELVEDERE MS",1
"BERENDO MS",0
"BERNSTEIN SH",2
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",1
"BETHUNE MS",3
"BLYTHE ST EL",1
"BONITA ST EL",3
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",2
"BRADLEY EEC",1
"BRADLEY GLBL AWR MAG",2
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",4
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",0
"BRIDGE ST EL",1
"BRIDGES SCHOOL",6
"BRIGHT EL",0
"BROAD AVE EL",4
"BROADACRES AV EL",0
"BROADOUS EEC",0
"BROADOUS EL",0
"BROADWAY EL",1
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",1
"BROOKLYN AVE EL",1
"BRYSON AVE EL",2
"BUCHANAN ST EL",1
"BUDLONG AVE EL",2
"BURBANK BLVD EL",2
"BURBANK MS A/T/C MAG",5
"BURKE HS",0
"BURROUGHS MS",0
"BURTON ST EL",0
"BUSHNELL WAY EL",1
"BYRD MS",2
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",2
"CAHUENGA EL",1
"CALABASH CA",1
"CALAHAN ST EL",2
"CALVERT CES",0
"CAMELLIA AVE EL",1
"CANFIELD AVE EL",0
"CANOGA PARK EEC",0
"CANOGA PARK EL",2
"CANOGA PRK SH",4
"CANTARA ST EL",2
"CANTERBURY AVE EL",2
"CANYON CEL",1
"CAPISTRANO AVE EL",5
"CARDENAS EL",0
"CARLSON HOSPITAL",0
"CARNEGIE MS",4
"CAROLDALE LC",7
"CARPENTER COMM CHTR",4
"CARSON ACAD ED & EMP",0
"CARSON ACAD MED ARTS",0
"CARSON SH",1
"CARSON ST EL",1
"CARSON-GORE ACADEMY",1
"CARTHAY EL ES MAG",0
"CARVER MS",2
"CASTELAR ST EEC",0
"CASTELAR ST EL",0
"CASTLE HTS EL",1
"CASTLEBAY LN CHTR",0
"CASTRO MS",1
"CATSKILL AVE EL",2
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",1
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",0
"CHANDLER EL",0
"CHAPMAN EL",1
"CHARNOCK ROAD EL",0
"CHASE ST EEC",0
"CHASE ST EL",0
"CHATSWORTH CHS",12
"CHATSWORTH UP/CD MAG",1
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",1
"CHAVEZ LA ASE",3
"CHAVEZ LA SJ HUM AC",1
"CHAVEZ LA TECH PREP",0
"CHEREMOYA AVE EL",2
"CHEVIOT HILLS HS",0
"CIENEGA EL",3
"CIMARRON AVE EL",2
"CITY OF ANGELS",1
"CITY TERRACE EL",0
"CLEVELAND CHS",8
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",1
"CLINTON MS",1
"CLOVER AVE EL",0
"COCHRAN MS",2
"COEUR D ALENE AVE EL",4
"COHASSET ST EL",0
"COLDWATER CYN EL",5
"COLFAX CEL",3
"COLISEUM ST EL",1
"COLLINS EEC",0
"COLUMBUS AVE EL",1
"COLUMBUS MS",2
"COMMONWLTH AVE EL",0
"COMMUNITY EL MAG CS",2
"COMPTON AVE EL",1
"CONTRERAS LC ALC",1
"CONTRERAS LC BUS TR",0
"CONTRERAS LC GLBL ST",0
"CONTRERAS LC SOC JUS",1
"CORONA AVE EL",1
"CORTINES SCH OF VAPA",8
"COUGHLIN EL",1
"COWAN AVE EL",0
"CRENSHAW ARTS TECH",2
"CRENSHAW MAG STEMM",1
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",0
"CRESTWOOD ST STEAM MG",3
"CRUZ EEC",1
"CURTISS MS",2
"DACOTAH EEC",0
"DAHLIA HTS EL",2
"DANA MS",7
"DANUBE AVE EL",4
"DARBY AVE EL",6
"DAYTON EEC",0
"DAYTON HEIGHTS EL",0
"DBM",2
"DE LA TORRE JR EL",4
"DEARBORN EL CA",2
"DEL AMO EL",0
"DEL OLMO EL",9
"DELEVAN DRIVE EL",1
"DENA EL",5
"DENKER AVE EL",1
"DIXIE CYN CC",3
"DODSON MS",4
"DOLORES ST EEC",0
"DOLORES ST EL",3
"DOMINGUEZ EL",1
"DORRIS PLACE EL",0
"DORSEY SH",2
"DREW MS",1
"DREW MS UP PBLC SRVC",0
"DYER ST EL",4
"DYMALLY SH",1
"EAGLE ROCK EL",6
"EAGLE ROCK HS",4
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",1
"EAST VALLEY SH",2
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",4
"EASTMAN AVE EL",3
"EDISON MS",4
"EINSTEIN HS",0
"EL DORADO AVE EL",2
"EL ORO WAY CES",2
"EL SERENO EEC",0
"EL SERENO EL",2
"EL SERENO MS",4
"ELA OCC CTR",3
"ELEMENTARY CDS",0
"ELIZABETH LC",6
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",1
"EMELITA ST EL",0
"EMERSON CC",0
"ENADIA WAY",1
"ENCINO CEL",3
"ERWIN EL",1
"ESCALANTE EEC",0
"ESCALANTE EL",0
"ESCUTIA PC",2
"ESHELMAN AVE EL",3
"ESPERANZA EL",3
"ESTRELLA EEC",1
"ESTRELLA EL",2
"EUCLID AVE EL",0
"EVANS CAS",0
"EVERGREEN AVE EEC",0
"EVERGREEN AVE EL",4
"EVERGREEN HS",0
"FAIR AVE EEC",0
"FAIR AVE EL",2
"FAIRBURN AVE EL",0
"FAIRFAX SH",9
"FARMDALE EL",2
"FERNANGELES EL",2
"FIGUEROA ST EL",0
"FISHBURN AVE EL",0
"FLEMING MS",1
"FLETCHER DR EL",0
"FLORENCE AVE EL",2
"FLOURNOY EL",0
"FORD BLVD EL",2
"FOSHAY LC",9
"FRANKLIN AVE EL",1
"FRANKLIN HS",2
"FREMONT SH",4
"FRIEDMAN OCC CTR",1
"FRIES AVE EL",2
"FROST MS",4
"FULLBRIGHT AVE EL",1
"FULTON COLLEGE PREP",2
"GAGE MS",6
"GAL KING SCH FOR STEM",1
"GARCETTI LA",2
"GARDEN GROVE EL",2
"GARDENA EEC",1
"GARDENA EL",1
"GARDENA SH",6
"GARDNER ST EL",0
"GARFIELD SH",5
"GARVANZA EL T/L MAG",6
"GARZA PC",3
"GATES ST EEC",0
"GATES ST EL",0
"GAULT ST EL",0
"GERMAIN ACAD AA",1
"GLASSELL PARK EEC",2
"GLASSELL PK STEAM MAG",3
"GLEDHILL ST EEC",0
"GLEDHILL ST EL",0
"GLEN ALTA EL",1
"GLENFELIZ BLVD EEC",0
"GLENFELIZ BLVD EL",0
"GLENWOOD EL",0
"GOMPERS MS",0
"GOMPERS MS UP MED MAG",1
"GRAHAM EEC",0
"GRAHAM EL",1
"GRANADA EL",1
"GRAND VW BL EL",2
"GRANT EEC",0
"GRANT EL",4
"GRANT SH",5
"GRAPE ST EL",0
"GRATTS EEC",1
"GRATTS LA FOR YS",3
"GREY HS",1
"GRIDLEY ST EL",1
"GRIFFIN AVE EL",2
"GRIFFITH JOYNER EL",6
"GRIFFITH MS STEAM MG",3
"GULF AVE EL",1
"HADDON AVE EEC",0
"HADDON AVE EL",1
"HALE CA",6
"HALLDALE EL",0
"HAMASAKI MED/SCI MAG",2
"HAMILTON SH",11
"HAMLIN CA",1
"HANCOCK PARK EL",5
"HARBOR CITY EL",7
"HARBOR OCC CTR",1
"HARDING ST EL",0
"HARMONY EL",0
"HARRISON ST EL",1
"HART ST EL",1
"HARTE PREP MS",2
"HARVARD EL",0
"HASKELL EL STEAM MAG",1
"HAWAIIAN AVE EEC",0
"HAWAIIAN AVE EL",2
"HAWKINS SH C/DAGS",3
"HAYNES CES",1
"HAZELTINE AVE EL",4
"HELIOTROPE AVE EL",1
"HENRY MS",3
"HERRICK AVE EL",2
"HESBY OAKS LEAD CHTR",0
"HIGHLAND PARK HS",0
"HILLCREST DR EL",0
"HILLSIDE EL",2
"HOBART BLVD EEC",1
"HOBART BLVD EL",3
"HOLLENBECK MS",5
"HOLLYWOOD EL",0
"HOLLYWOOD SH",2
"HOLMES AVE EEC",0
"HOLMES AVE EL",1
"HOLMES MS",2
"HOOPER AVE EEC",0
"HOOPER AVE EL",2
"HOOPER AVE PC",1
"HOOVER ST EL",1
"HOPE HS",0
"HOPE ST EL",1
"HUBBARD ST EL",5
"HUERTA EL",3
"HUGHES EL",1
"HUMPHREYS AVE EL",2
"HUNTINGTON DR EL",2
"HUNTNGTN PK EL",0
"HUNTNGTN PK SH",8
"HYDE PARK EEC",0
"INDEPENDENCE EL",3
"INDEPENDENCE HS",0
"INTERNATIONAL ST LC",2
"IRVING MS MME MAG",2
"ISAACS AVALON HS",0
"IVANHOE EL",2
"JEFFERSON SH",2
"JOHNSON STEM ACADEMY",0
"JONES EL",1
"JONES PC",1
"JORDAN SH",6
"JUSTICE ST ACAD CHTR",5
"KAHLO HS",0
"KENNEDY EL",0
"KENNEDY SH",4
"KENTER CANYON EC",0
"KENTWOOD EEC",0
"KENTWOOD EL",0
"KESTER AVE EL",0
"KIM ACADEMY",2
"KIM EL",3
"KING JR EL",0
"KING MS MAG FLM/MDIA",7
"KING-DREW SH MD/S MG",2
"KINGSLEY EL",1
"KITTRIDGE ST EL",0
"KNOLLWOOD PREP ACAD",2
"KNOX EL",1
"KORENSTEIN EL",0
"LA SALLE AVE EL",0
"LACES MAG",2
"LAFAYETTE PARK PC",2
"LAKE BALBOA CP K-12",0
"LAKE ST PRIMARY",0
"LANAI RD EL",2
"LANE EL",4
"LANGDON AVE EL",1
"LANKERSHIM EL",2
