"School name","Cases among staff and students"
"HOOVER ST EL",60
"HOPE HS",6
"HOPE ST EL",32
"HUBBARD ST EL",67
"HUERTA EL",43
"HUGHES EL",62
"HUMPHREYS AVE EL",49
"HUNTINGTON DR EL",40
"HUNTNGTN PK EL",37
"HUNTNGTN PK SH",132
"HYDE PARK EEC",8
"INDEPENDENCE EL",37
"INDEPENDENCE HS",6
"INTERNATIONAL ST LC",88
"IRVING MS MME MAG",54
"ISAACS AVALON HS",1
"IVANHOE EL",7
"JEFFERSON SH",85
"JOHNSON STEM ACADEMY",7
"JONES EL",49
"JONES PC",9
"JORDAN SH",90
"JUSTICE ST ACAD CHTR",24
"KAHLO HS",6
"KENNEDY EL",24
"KENNEDY SH",142
"KENTER CANYON EC",12
"KENTWOOD EEC",0
"KENTWOOD EL",9
"KESTER AVE EL",40
"KIM ACADEMY",98
"KIM EL",48
"KING JR EL",50
"KING MS MAG FLM/MDIA",108
"KING-DREW SH MD/S MG",117
"KINGSLEY EL",29
"KITTRIDGE ST EL",87
"KNOLLWOOD PREP ACAD",35
"KNOX EL",109
"KORENSTEIN EL",40
"LA SALLE AVE EL",50
"LACES MAG",86
"LAFAYETTE PARK PC",13
"LAKE BALBOA CP K-12",51
"LAKE ST PRIMARY",15
"LANAI RD EL",40
"LANE EL",36
"LANGDON AVE EL",88
"LANKERSHIM EL",23
"LASSEN EL",56
"LATONA AVE EL",15
"LAUREL CACT MAG",11
"LAUREL EEC",4
"LAWRENCE MS",65
"LAWSON ACAD A/M/S EL",66
"LE CONTE MS",82
"LEAPWOOD EL",23
"LEE EL MED HLTH MAG",50
"LEGACY SH STEAM",54
"LEGACY SH VAPA",29
"LEICHMAN CPTC",14
"LELAND ST EL",42
"LEMAY ST EEC",6
"LEMAY ST EL",44
"LEWIS HS",4
"LEXINGTON AVE PC",8
"LIBERTY BLVD EL",52
"LIECHTY MS",117
"LIGGETT ST EL",70
"LILLIAN ST EL",43
"LIMERICK AVE EL",98
"LINCOLN SH",87
"LIZARRAGA EL",61
"LOCKE EEC",9
"LOCKE INFANT",0
"LOCKHURST DR CEL",19
"LOCKWOOD AVE EL",53
"LOGAN ACADEMY",36
"LOGAN ST EEC",7
"LOKRANTZ SP ED CTR",7
"LOMA VISTA EL",70
"LOMITA EL M/S/T MAG",60
"LONDON HS",3
"LORENA ST EL",49
"LORETO ST EL",33
"LORNE ST EL",37
"LOS ANGELES ACAD MS",121
"LOS ANGELES EL",63
"LOS ANGELES SH",102
"LOS ANGELES TECH CTR",40
"LOS FELIZ STEMM MAG",21
"LOWMAN SP ED & CTC",12
"LOYOLA VILLG EL F/PAM",14
"MACARTHUR PK EL VAPA",68
"MACES MAG",110
"MACK EL",16
"MACLAY MS",37
"MADISON EL",54
"MADISON MS",132
"MAGNOLIA AVE EL",75
"MAGNOLIA SCI ACAD #2",52
"MAGNOLIA SCI ACAD #4",10
"MAGNOLIA SCI ACAD #6",5
"MAGNOLIA SCI-BELL@SR",38
"MAIN ST EL",104
"MALABAR ST EL",71
"MANCHESTER AVE EL",101
"MANHATTAN PLACE EL",27
"MANN UCLA COMM SCH",71
"MANUAL ARTS SH",126
"MAPLE PC",19
"MAR VISTA EL",16
"MARIANNA AVE EL",29
"MARINA DEL REY MS",43
"MARINA EEC",4
"MARIPOSA-NABI PC",10
"MARK TWAIN MS",54
"MARKHAM MS",93
"MARLTON SCHOOL",12
"MARQUEZ CHARTER",8
"MARQUEZ SH HPIAM",87
"MARQUEZ SH LIBRA",48
"MARQUEZ SH SOC JUS",62
"MARSHALL SH",124
"MARVIN EEC",9
"MARVIN EL",61
"MAYALL ST AC A/T MAG",38
"MAYBERRY ST EL",18
"MAYWOOD ACADEMY SH",110
"MAYWOOD EL",31
"MCALISTER HS CYESIS",2
"MCAULIFFE EEC",11
"MCBRIDE SP ED CTR",13
"MCKINLEY AVE EL",66
"MELROSE AVE EL M/S MG",21
"MELVIN AVE EL",40
"MENDEZ SH",98
"MENLO AVE EL",65
"MERIDIAN EEC",8
"METROPOLITAN HS",7
"MEYLER ST EL",71
"MICHELTORENA ST EL",23
"MID-CITY PSES MAG",8
"MIDDLE COLLEGE HS",40
"MIDDLETON ST EL",60
"MIDDLETON ST PC",25
"MIKES EEC",4
"MILES AVE EEC",8
"MILES AVE EL",58
"MILLER CTC",17
"MILLER EL",62
"MILLIKAN MS AC & PAM",102
"MIRAMONTE EEC",6
"MIRAMONTE EL",86
"MISSION HS",5
"MONETA HS",2
"MONLUX EL",53
"MONROE SH",145
"MONTARA AVE EL",55
"MONTE VISTA EEC",9
"MONTE VISTA ST EL",23
"MONTEREY HS",2
"MOORE M/S/T ACAD",52
"MORNINGSIDE EL",48
"MOSK EL",50
"MOUNT GLEASON MS",38
"MOUNTAIN VIEW EL",37
"MT LUKENS HS",4
"MT WASHINGTON EL",16
"MUIR MS",80
"MULHOLLAND MS",101
"MULTNOMAH ST EL",30
"MURCHISON EEC",10
"MURCHISON ST EL",41
"NAPA ST EL",34
"NARBONNE SH",144
"NARBONNE SH HARTS LA",27
"NAVA COLLEGE PREP",83
"NAVA LEARNING ACADEMY",96
"NESTLE AVE CHARTER",28
"NEVADA AVE EL",35
"NEVIN AVE EL",62
"NEW ACAD CANOGA PARK",61
"NEWCASTLE EL",42
"NEWMARK HS",6
"NIGHTINGALE MS",73
"NIMITZ MS",140
"NO HOLLYWD SH",204
"NOBEL CMS",115
"NOBLE AVE EEC",12
"NOBLE AVE EL",105
"NORMANDIE AVE EEC",5
"NORMANDIE AVE EL",104
"NORMONT EEC",10
"NORMONT EL",22
"NORTH VALLEY OCC CTR",27
"NORTHRIDGE ACAD SH",58
"NORTHRIDGE EEC",5
"NORTHRIDGE MS",70
"NORWOOD ST EL",40
"NUEVA VISTA EL",70
"OBAMA EL",54
"OBAMA GLBL PREP ACAD",58
"OCHOA LC",111
"ODYSSEY HS",7
"OLIVE VISTA MS",72
"OLYMPIC PC",19
"O'MELVENY EL",48
"OPEN CHARTER MAG",12
"ORCHARD ACADEMIES 2B",33
"ORCHARD ACADEMIES 2C",27
"ORTHOPAEDIC HSP SH MG",91
"OSCEOLA ST EL",35
"OVERLAND AVE EL",13
"OWENSMOUTH HS",5
"OXNARD ST EL",31
"PACIFIC BLVD SCHOOL",45
"PACOIMA EEC",4
"PACOIMA MS",68
"PALISADES CEL",18
"PALMS EL",12
"PALMS MS",94
"PANORAMA CITY EL",61
"PANORAMA SH",176
"PARK AVE EL",31
"PARK WESTERN EEC",6
"PARK WSTN PL EL",53
"PARKS LC",71
"PARKS/HUERTA EEC",9
"PARMELEE AVE EL",106
"PARTHENIA AC ART TEC",44
"PASEO DEL REY EL MAG",7
"PATTON HS",1
"PEARL SH JRNLS/CMM MG",20
"PEARY MS",100
"PEREZ SP ED CTR",36
"PHOENIX HS",4
"PINEWOOD AVE EEC",9
"PINEWOOD AVE EL",15
"PIO PICO MS",38
"PLAINVIEW ACADEMC CA",31
"PLASENCIA EL",32
"PLAYA DEL REY EL",12
"PLAYA VISTA EL",12
"PLUMMER EL",71
"POINDEXTER LAMOTTE EL",49
"POLITI EL",80
"POLYTECHNIC SH",178
"POMELO COMMUNITY CS",15
"PORTER MS",67
"PORTER RANCH SCHOOL",58
"PORTOLA CM",92
"PRESIDENT AVE EL",30
"PRIMARY ACADEMY",32
"PT FERMIN EL MR/S MG",32
"PUEBLO DE LA HS",2
"PURCHE AVE EL",24
"QUEEN ANNE PL EL",34
"RAMONA EL",33
"RAMONA HS",12
"RAMONA INFANT",2
"RANCHITO AVE EL",50
"RANCHO DOMNGZ PREP",66
"RAYMOND AVE EL",45
"REED MS",81
"REGIONAL SH IDTE MAG",0
"RESEDA CHARTER HS",129
"RESEDA EL",52
"REVERE CMS",80
"RFK AMBSDR GLBL EDU",43
"RFK AMBSDR GLBL LDSH",70
"RFK LA SH ARTS",48
"RFK NEW OPEN WLD",115
"RFK SCH VIS ARTS/HUM",44
"RFK UCLA COMM SCH",117
"RICHLAND AVE EL",14
"RIDE EL SMART ACAD",50
"RILEY HS CYESIS",4
"RIO VISTA EL",20
"RIORDAN PC",9
"RITTER EL",61
"RIVERA LC COM & TECH",43
"RIVERA LC GD STEAM AC",58
"RIVERA LC PERF ARTS",46
"RIVERA LC PUB SRV",50
"RIVERSIDE DR CS",25
"ROBERTI EEC",5
"ROCKDALE VAPA MAG",20
"RODIA HS",11
"ROGERS HS",14
"ROMER MS",84
"ROOSEVELT INFANT",2
"ROOSEVELT SH",151
"ROOSEVELT SH STM MAG",41
"ROSCOE EL",47
"ROSCOMARE RD EL",16
"ROSEMONT AVE EEC",8
"ROSEMONT AVE EL",20
"ROSEWOOD UP/UD MAG",19
"ROWAN AVE EL",70
"ROYBAL LC",106
"ROYBAL-ALLARD EL",54
"RUSSELL EL",114
"SALVIN SP ED CTR",5
"SAN ANTONIO EL",57
"SAN ANTONIO HS",4
"SAN FERNANDO EEC",9
"SAN FERNANDO EL",56
"SAN FERNANDO MS",68
"SAN FERNANDO MS IAM",33
"SAN FERNANDO SH",176
"SAN GABRIEL AVE EL",54
"SAN JOSE ST EL",85
"SAN MIGUEL EL",79
"SAN PASCUAL STEAM MG",13
"SAN PEDRO SH",197
"SAN PEDRO ST EL",47
"SANTANA ART AC",41
"SANTEE EC",209
"SATICOY EL",67
"SATURN ST EL",20
"SCIENCE AC STEM MAG",18
"SECONDARY CDS",7
"SELMA AVE EL",0
"SENDAK EL",41
"SEPULVEDA MS",110
"SERRANIA AVE CES",19
"SHARP AVE EL",44
"SHENANDOAH ST EEC",2
"SHENANDOAH ST EL",41
"SHERIDAN ST EL",64
"SHERMAN OAKS EL CS",34
"SHIRLEY AVE EL",42
"SHORT AVE EL",20
"SIERRA PARK EL",29
"SIERRA VISTA EL",29
"SLAWSON OCC CTR",35
"SOCES MAG",137
"SOLANO AVE EL",10
"SOLIS LA",28
"SOTO ST EL",31
"SOTOMAYOR ART/SCI MAG",37
"SOUTH EAST SH",161
"SOUTH GATE MS",143
"SOUTH GATE SH",196
"SOUTH PARK EL",160
"SOUTH SHORES EL PA MG",20
"SOUTHEAST MS",117
"STAGG ST EL",32
"STANFORD AVE EL",27
"STANFORD AVE PC",17
"STATE ST EEC",6
"STATE ST EL",52
"STERRY EL",11
"STEVENSON CCP",92
"STONEHURST STEAM MAG",34
"STONER AVE EL",30
"STONEY POINT HS",9
"STRATHERN ST EL",46
"SUN VALLEY MAG ET",140
"SUNLAND EL",14
"SUNNY BRAE AVE EL",36
"SUNRISE EL",50
"SUPERIOR ST EL",35
"SUTTER MS",51
"SYLMAR ACAD BH/E MAG",15
"SYLMAR CHS",124
"SYLMAR EL",49
"SYLMAR LDSHP ACAD",84
"SYLVAN PARK EEC",10
"SYLVAN PARK EL",93
"TAFT CHS",136
"TAPER AVE EL",53
"TARZANA EL",29
"TELFAIR AVE EEC",5
"TELFAIR AVE EL",46
"THOREAU HS",5
"TOLAND WAY EL",25
"TOLUCA LAKE EEC",3
"TOLUCA LAKE EL",41
"TOPANGA EL CS",13
"TOPEKA DR CAS",33
"TORRES ELA PA MAG",39
"TORRES ENG & TECH",32
"TORRES HS SJLA MAG",20
"TORRES HUM/ART/TECH",32
"TORRES RENAISSANCE",48
"TOWNE AVE EL",35
"TRINITY EEC",2
"TRINITY ST EL",29
"TULSA ST EL",25
"TWEEDY EL",49
"UNION AVE EL",142
"UNIVERSITY HS CHARTER",93
"UTAH ST EL",35
"VALERIO ST EL",90
"VALLEY ACAD ARTS/SCI",58
"VALLEY VIEW EL",7
"VAN DEENE AVE EL",27
"VAN GOGH CHTR",26
"VAN NESS AVE EL",16
"VAN NUYS EL",82
"VAN NUYS MS",95
"VAN NUYS SH",178
"VANALDEN AVE EEC",5
"VANALDEN AVE EL",50
"VAUGHN EEC",7
"VENA AVE EL",44
"VENICE SH",160
"VENICE SKILLS CENTER",9
"VERDGO HLS SH",83
"VERMONT AVE EL",48
"VERNON CITY EL",24
"VICTORIA AVE EL",69
"VICTORY BLVD EL",46
"VIEW PARK CONTN HS",1
"VINE ST EEC",8
"VINE ST EL",20
"VINEDALE COLLEGE PRP",16
"VINTAGE EL M/S/T MAG",67
"VIRGIL MS",81
"VIRGINIA RD EL",16
"VISTA DEL VALLE ACAD",34
"VISTA MS",91
"VLADOVIC HARBOR TPA",44
"VOCES MAG",35
"WADSWORTH AVE EEC",6
"WADSWORTH AVE EL",102
"WALGROVE AVE EL",11
"WALNUT PARK EL",86
"WALNUT PARK MS SJ/SL",46
"WALNUT PARK MS STEM",38
"WARNER AVE EL",21
"WASHINGTON PC",26
"WASHINGTON PREP SH",57
"WATERS EMP PREP CTR",22
"WEBSTER MS",33
"WEEMES EL",35
"WEIGAND AVE EL",55
"WELBY WAY CEL",32
"WESM HLTH/SPORTS MED",30
"WEST ADAMS PREP SH",104
"WEST ATHENS EL",74
"WEST HOLLYWOOD EL",11
"WEST VALLEY OCC CTR",37
"WEST VERNON AVE EL",103
"WESTERN AV TECH MAG",29
"WESTMINSTER AVE EEC",4
"WESTMINSTER MTES MAG",39
"WESTPORT HTS EL",13
"WESTSIDE GLBL AWR MAG",24
"WESTWOOD CEL",22
"WHITE EL",37
"WHITE MS",105
"WHITE POINT EL",21
"WHITMAN HS",1
"WIDNEY CPTC",35
"WILBUR CEA",26
"WILLENBERG SP ED CTR",14
"WILLOW EL",54
"WILMINGTON EEC",14
"WILMINGTON PARK EL",63
"WILMINGTON STEAM MAG",151
"WILSHIRE CREST EL",11
"WILSHIRE PARK EL",25
"WILSON SH",122
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",5
"WILTON PL EL",44
"WINDSOR HILLS EL MAG",40
"WINNETKA AVE EL",59
"WISDOM EL",92
"WONDERLAND AVE EL",17
"WOODCREST EL",88
"WOODEN HS",7
"WOODLAKE ECC",28
"WOODLAND HILLS ACAD",35
"WOODLAND HILLS CES",18
"WOODLAWN AVE EL",62
"WRIGHT ENG DES MAG",42
"YES ACADEMY",37
"YORKDALE EL",16
"YOUNG HS",5
"YTH OPP UNLTD ALT HS",5
"District Wide",42428
