"School name","Cases among staff and students"
"Unassigned",335
"102ND ST EEC",3
"107TH ST EL",3
"109TH ST EL",2
"10TH ST EL",1
"112TH ST EEC",1
"112TH ST EL",1
"116TH ST EL",1
"118TH ST EL",2
"122ND ST EL",3
"135TH ST EL",2
"153RD ST EL",5
"156TH ST EL",3
"15TH ST EL",5
"186TH ST EL",8
"1ST ST EL",8
"20TH ST EL",8
"232ND PL EL",2
"24TH ST EEC",0
"24TH ST EL",1
"28TH ST EEC",1
"28TH ST EL",5
"2ND ST EL",0
"32ND ST USC PA MAG",11
"36TH ST EEC",2
"37TH ST EEC",1
"3RD ST EL",18
"42ND ST EL",1
"49TH ST EL",4
"4TH ST EEC",1
"4TH ST EL",3
"4TH ST PC",1
"52ND ST EL",2
"54TH ST EL",3
"59TH ST EL",2
"61ST ST EL",9
"66TH ST EEC",1
"66TH ST EL",1
"6TH AVE EL",5
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",6
"7TH ST EL AI MAG",0
"92ND ST EL",3
"93RD ST EL",14
"95TH ST EEC",0
"95TH ST EL",1
"96TH ST EL",2
"97TH ST EEC",0
"99TH ST EL",12
"9TH ST EL",7
"ACAD ENRICH SCI MAG",7
"ADAMS MS",4
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",2
"ALEXANDER SCS",4
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",5
"ALLESANDRO EL",1
"ALTA CALIFORNIA EL",1
"ALTA LOMA EL",4
"AMANECER PC",0
"AMBLER AVE EL",3
"AMESTOY EL",9
"ANATOLA AVE EL",0
"ANDASOL AVE EL",3
"ANGELES MESA EL",4
"ANGELOU COMMUNITY SH",10
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",2
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",4
"APPERSON ST EL",0
"ARAGON AVE EL",0
"ARLETA SH",17
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",7
"ARMSTRONG MS",13
"ARROYO SECO MUS/S MAG",2
"ASCOT AVE EL",4
"ATWATER AVE EL",4
"AUDUBON MS",3
"AURORA EL",1
"AVALON GARDENS EL",1
"BACA ARTS ACAD",9
"BAKEWELL PC",3
"BALA",0
"BALBOA EL G/HG/HA MAG",3
"BALDWIN HILLS EL",7
"BANCROFT MS",4
"BANDINI ST EL",1
"BANNEKER CTC",10
"BANNING SH",25
"BARRETT EL",1
"BARTON HILL EL",0
"BASSETT ST EL",0
"BEACHY AVE EL",1
"BECKFORD CES",10
"BEETHOVEN ST EL",1
"BELL SH",23
"BELLINGHAM EL",7
"BELMONT SH",1
"BELVEDERE EL",4
"BELVEDERE MS",5
"BERENDO MS",7
"BERNSTEIN SH",8
"BERNSTEIN SH STEM",5
"BERTRAND AVE EL",6
"BETHUNE MS",3
"BLYTHE ST EL",1
"BONITA ST EL",2
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",9
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",4
"BRAINARD EL",0
"BRAVO SH MEDICAL MAG",24
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",4
"BRIDGE ST EL",2
"BRIDGES SCHOOL",7
"BRIGHT EL",2
"BROAD AVE EL",4
"BROADACRES AV EL",9
"BROADOUS EEC",0
"BROADOUS EL",0
"BROADWAY EL",6
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",2
"BRYSON AVE EL",8
"BUCHANAN ST EL",2
"BUDLONG AVE EL",6
"BURBANK BLVD EL",5
"BURBANK MS A/T/C MAG",6
"BURKE HS",2
"BURROUGHS MS",17
"BURTON ST EL",4
"BUSHNELL WAY EL",1
"BYRD MS",6
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",5
"CAHUENGA EL",4
"CALABASH CA",4
"CALAHAN ST EL",8
"CALVERT CES",5
"CAMELLIA AVE EL",4
"CANFIELD AVE EL",5
"CANOGA PARK EEC",0
"CANOGA PARK EL",3
"CANOGA PRK SH",11
"CANTARA ST EL",1
"CANTERBURY AVE EL",4
"CANYON CEL",5
"CAPISTRANO AVE EL",2
"CARDENAS EL",1
"CARLSON HOSPITAL",1
"CARNEGIE MS",7
"CAROLDALE LC",7
"CARPENTER COMM CHTR",7
"CARSON ACAD ED & EMP",4
"CARSON ACAD MED ARTS",4
"CARSON SH",6
"CARSON ST EL",5
"CARSON-GORE ACADEMY",3
"CARTHAY EL ES MAG",1
"CARVER MS",1
"CASTELAR ST EEC",0
"CASTELAR ST EL",10
"CASTLE HTS EL",3
"CASTLEBAY LN CHTR",17
"CASTRO MS",2
"CATSKILL AVE EL",5
"CDS AGGELER",0
"CDS ALONZO",1
"CDS JOHNSON",1
"CDS JOHNSTON",2
"CDS LONDON",0
"CDS TRI-C",1
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",5
"CHANDLER EL",4
"CHAPMAN EL",3
"CHARNOCK ROAD EL",11
"CHASE ST EEC",0
"CHASE ST EL",9
"CHATSWORTH CHS",17
"CHATSWORTH UP/CD MAG",16
"CHAVEZ EL",4
"CHAVEZ LA ARTES MAG",0
"CHAVEZ LA ASE",2
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",5
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",11
"CIMARRON AVE EL",3
"CITY OF ANGELS",3
"CITY TERRACE EL",3
"CLEVELAND CHS",43
"CLEVELAND EEC",3
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",2
"CLINTON MS",0
"CLOVER AVE EL",6
"COCHRAN MS",6
"COEUR D ALENE AVE EL",3
"COHASSET ST EL",0
"COLDWATER CYN EL",2
"COLFAX CEL",6
"COLISEUM ST EL",3
"COLLINS EEC",1
"COLUMBUS AVE EL",1
"COLUMBUS MS",1
"COMMONWLTH AVE EL",3
"COMMUNITY EL MAG CS",11
"COMPTON AVE EL",5
"CONTRERAS LC ALC",2
"CONTRERAS LC BUS TR",8
"CONTRERAS LC GLBL ST",3
"CONTRERAS LC SOC JUS",1
"CORONA AVE EL",1
"CORTINES SCH OF VAPA",26
"COUGHLIN EL",2
"COWAN AVE EL",10
"CRENSHAW ARTS TECH",3
"CRENSHAW MAG STEMM",11
"CRESCENT HTS BL EEC",2
"CRESCENT HTS BL EL MG",5
