"School name","Cases among staff and students"
"Unassigned",256
"102ND ST EEC",1
"107TH ST EL",10
"109TH ST EL",5
"10TH ST EL",2
"112TH ST EEC",0
"112TH ST EL",15
"116TH ST EL",5
"118TH ST EL",4
"122ND ST EL",14
"135TH ST EL",8
"153RD ST EL",3
"156TH ST EL",2
"15TH ST EL",7
"186TH ST EL",7
"1ST ST EL",13
"20TH ST EL",11
"232ND PL EL",4
"24TH ST EEC",2
"24TH ST EL",24
"28TH ST EEC",3
"28TH ST EL",2
"2ND ST EL",7
"32ND ST USC PA MAG",14
"36TH ST EEC",1
"37TH ST EEC",0
"3RD ST EL",7
"42ND ST EL",2
"49TH ST EL",10
"4TH ST EEC",1
"4TH ST EL",3
"4TH ST PC",3
"52ND ST EL",10
"54TH ST EL",1
"59TH ST EL",5
"61ST ST EL",18
"66TH ST EEC",3
"66TH ST EL",14
"6TH AVE EL",5
"74TH ST EL",4
"75TH ST EEC",0
"75TH ST EL",14
"7TH ST EL AI MAG",3
"92ND ST EL",22
"93RD ST EL",11
"95TH ST EEC",4
"95TH ST EL",21
"96TH ST EL",6
"97TH ST EEC",4
"99TH ST EL",15
"9TH ST EL",4
"ACAD ENRICH SCI MAG",3
"ADAMS MS",6
"ADDAMS HS",2
"AGGELER HS",1
"ALBION ST EEC",1
"ALBION ST EL",4
"ALDAMA EL",11
"ALEXANDER SCS",14
"ALEXANDRIA AVE EEC",4
"ALEXANDRIA AVE EL",20
"ALLESANDRO EL",3
"ALTA CALIFORNIA EL",6
"ALTA LOMA EL",9
"AMANECER PC",0
"AMBLER AVE EL",5
"AMESTOY EL",12
"ANATOLA AVE EL",3
"ANDASOL AVE EL",6
"ANGELES MESA EL",4
"ANGELOU COMMUNITY SH",17
"ANGEL'S GATE HS",1
"ANN ST EL",1
"ANNALEE AVE EL",2
"ANNANDALE EL",1
"ANTON EEC",2
"ANTON EL",13
"APPERSON ST EL",7
"ARAGON AVE EL",4
"ARLETA SH",21
"ARLINGTON HTS EL",3
"ARMINTA ST EEC",1
"ARMINTA ST EL",10
"ARROYO SECO MUS/S MAG",3
"ASCOT AVE EL",8
"ATWATER AVE EL",5
"AUDUBON MS",5
"AURORA EL",5
"AVALON GARDENS EL",0
"BACA ARTS ACAD",8
"BAKEWELL PC",4
"BALA",0
"BALBOA EL G/HG/HA MAG",1
"BALDWIN HILLS EL",5
"BANCROFT MS",10
"BANDINI ST EL",6
"BANNEKER CTC",6
"BANNING SH",41
"BARRETT EL",10
"BARTON HILL EL",2
"BASSETT ST EL",12
"BEACHY AVE EL",4
"BECKFORD CES",6
"BEETHOVEN ST EL",6
"BELL SH",37
"BELLINGHAM EL",2
"BELMONT SH",10
"BELVEDERE EL",15
"BELVEDERE MS",6
"BERENDO MS",7
"BERNSTEIN SH",5
"BERNSTEIN SH STEM",3
"BERTRAND AVE EL",10
"BETHUNE MS",18
"BLYTHE ST EL",8
"BONITA ST EL",3
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",9
"BRADLEY EEC",1
"BRADLEY GLBL AWR MAG",4
"BRAINARD EL",3
"BRAVO SH MEDICAL MAG",24
"BREED ST EL",6
"BRENTWOOD EL SCI MAG",2
"BRIDGE ST EL",5
"BRIDGES SCHOOL",12
"BRIGHT EL",8
"BROAD AVE EL",9
"BROADACRES AV EL",3
"BROADOUS EEC",0
"BROADOUS EL",2
"BROADWAY EL",0
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",2
"BROOKLYN AVE EL",2
"BRYSON AVE EL",8
"BUCHANAN ST EL",5
"BUDLONG AVE EL",10
"BURBANK BLVD EL",5
"BURBANK MS A/T/C MAG",9
"BURKE HS",1
"BURROUGHS MS",15
"BURTON ST EL",3
"BUSHNELL WAY EL",4
"BYRD MS",18
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",14
"CAHUENGA EL",4
"CALABASH CA",4
"CALAHAN ST EL",10
"CALVERT CES",4
"CAMELLIA AVE EL",12
"CANFIELD AVE EL",5
"CANOGA PARK EEC",0
"CANOGA PARK EL",5
"CANOGA PRK SH",20
"CANTARA ST EL",5
"CANTERBURY AVE EL",7
"CANYON CEL",3
"CAPISTRANO AVE EL",6
"CARDENAS EL",7
"CARLSON HOSPITAL",2
"CARNEGIE MS",10
"CAROLDALE LC",8
"CARPENTER COMM CHTR",29
"CARSON ACAD ED & EMP",2
"CARSON ACAD MED ARTS",6
"CARSON SH",11
"CARSON ST EL",12
"CARSON-GORE ACADEMY",9
"CARTHAY EL ES MAG",5
"CARVER MS",11
"CASTELAR ST EEC",0
"CASTELAR ST EL",16
"CASTLE HTS EL",2
"CASTLEBAY LN CHTR",4
"CASTRO MS",5
"CATSKILL AVE EL",4
"CDS AGGELER",0
"CDS ALONZO",1
"CDS JOHNSON",1
"CDS JOHNSTON",2
"CDS LONDON",0
"CDS TRI-C",4
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",2
"CHANDLER EL",5
