"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","6.001560405705483"
"Bell/Cudahy/Maywood Community of Schools","4.0419827272604794"
"Boyle Heights Community of Schools","7.8368063446784166"
"Canoga Park/Chatsworth Community of Schools","12.404981289153223"
"Carson Community of Schools","8.1286861333646439"
"Cleveland Community of Schools","9.0404469596976877"
"Downtown Community of Schools","0.81922894172005312"
"Eagle Rock/Highland Park Community of Schools","10.484927916120578"
"East Los Angeles Community of Schools","4.0921553382166387"
"Fairfax Community of Schools","42.730021044535363"
"Fremont Community of Schools","2.9367281911222705"
"Gardena Community of Schools","14.471618928877559"
"Glassell Park/Los Feliz Community of Schools","7.8000078000077995"
"H.E.E.T. (C/D) Community of Schools","3.7908224189237854"
"H.E.E.T. (W) Community of Schools","3.9704597792424363"
"Hamilton Community of Schools","8.2528678715853765"
"Harbor City/Lomita Community of Schools","8.8300220750551883"
"Historic Central Avenue Community of Schools","11.502185415228894"
"Hollywood Community of Schools","6.5863136402555487"
"Huntington Park/Vernon Community of Schools","12.424385963549957"
"Kennedy/NAHS/VAAS Community of Schools","8.5004498154694019"
"Kreatwn/PcoUnion Community of Schools","6.4905562406698252"
"LA Mid-City Community of Schools","7.603502680234695"
"Lincoln Heights/El Sereno Community of Schools","9.18452245885874"
"MacArthur Park Community of Schools","3.8971667597656503"
"Manual Arts/Vermont Square Community of Schools","6.83526999316473"
"Monroe Community of Schools","13.653391587804109"
"North Hollywood/Valley Village Community of Schools","9.6792146930479053"
"Panorama City Community of Schools","2.8449097452383323"
"Reseda Community of Schools","10.743157951279779"
"Rivera Community of Schools","5.3132139631262953"
"San Fernando Valley/Sylmar Community of Schools","6.184827381467783"
"San Pedro Community of Schools","11.168768686209148"
"South Gate Community of Schools","7.9555468520513068"
"South Mid-City Community of Schools","5.7807645061059327"
"Sun Valley Community of Schools","3.7393242293252764"
"Sunland/Tujunga Community of Schools","4.9810719266786219"
"Taft Community of Schools","12.110159711635728"
"Van Nuys/Valley Glen Community of Schools","9.3903877643247426"
"Venice Community of Schools","17.299981682372337"
"West LA Community of Schools","18.855753485833372"
"Westchester Community of Schools","17.540782318891424"
"Wilmington Community of Schools",9.0315879789564
"District Wide","9.0917142181147153"
