"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","10.093057994711236"
"Bell/Cudahy/Maywood Community of Schools","10.221604383023958"
"Boyle Heights Community of Schools","4.7743711755297564"
"Canoga Park/Chatsworth Community of Schools","10.453471597917668"
"Carson Community of Schools","16.386875933141546"
"Cleveland Community of Schools","7.3297661804588428"
"Downtown Community of Schools","8.29166770312513"
"Eagle Rock/Highland Park Community of Schools","20.415771627403291"
"East Los Angeles Community of Schools","8.9751732898842889"
"Fairfax Community of Schools","20.554984583761559"
"Fremont Community of Schools","3.7105751391465676"
"Gardena Community of Schools","15.75795776867318"
"Glassell Park/Los Feliz Community of Schools","21.673382131281585"
"H.E.E.T. (C/D) Community of Schools","19.118996635056593"
"H.E.E.T. (W) Community of Schools","21.999560008799822"
"Hamilton Community of Schools","14.283333730092604"
"Harbor City/Lomita Community of Schools","5.1020408163265305"
"Historic Central Avenue Community of Schools","6.7934782608695645"
"Hollywood Community of Schools","5.70515746234596"
"Huntington Park/Vernon Community of Schools","3.9201235622946835"
"Kennedy/NAHS/VAAS Community of Schools","9.3131881908773728"
"Kreatwn/PcoUnion Community of Schools","4.6939982538326488"
"LA Mid-City Community of Schools","3.8571814289571469"
"Lincoln Heights/El Sereno Community of Schools","6.5671380412416269"
"MacArthur Park Community of Schools","5.2521008403361344"
"Manual Arts/Vermont Square Community of Schools","5.913369142068694"
"Monroe Community of Schools","8.6580086580086579"
"North Hollywood/Valley Village Community of Schools","21.988045018486247"
"Panorama City Community of Schools","2.8936022454353423"
"Reseda Community of Schools","14.525383106979447"
"Rivera Community of Schools","4.6040868944666551"
"San Fernando Valley/Sylmar Community of Schools","11.856918199745389"
"San Pedro Community of Schools","17.463130964750668"
"South Gate Community of Schools","10.489230028814532"
"South Mid-City Community of Schools","7.3012952497773105"
"Sun Valley Community of Schools","18.124287300160852"
"Sunland/Tujunga Community of Schools","2.5164196381388559"
"Taft Community of Schools","30.193236714975846"
"Van Nuys/Valley Glen Community of Schools","23.841312225824908"
"Venice Community of Schools","24.635851322637269"
"West LA Community of Schools","31.918925928142521"
"Westchester Community of Schools","7.6028282521097852"
"Wilmington Community of Schools","3.4138237101436082"
"District Wide","12.159122673864635"
