"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","3.6536353671903545"
"Bell/Cudahy/Maywood Community of Schools","10.704682983961865"
"Boyle Heights Community of Schools","2.2546897546897546"
"Canoga Park/Chatsworth Community of Schools","9.3689102083645643"
"Carson Community of Schools","5.721151095600435"
"Cleveland Community of Schools","27.273854291499649"
"Downtown Community of Schools","5.2896059243586349"
"Eagle Rock/Highland Park Community of Schools","7.5466002565844095"
"East Los Angeles Community of Schools","11.437721605856114"
"Fairfax Community of Schools","6.9338510608792125"
"Fremont Community of Schools","5.9767305955479992"
"Gardena Community of Schools","6.0049240377109232"
"Glassell Park/Los Feliz Community of Schools","7.21136511141559"
"H.E.E.T. (C/D) Community of Schools","6.7809252572513525"
"H.E.E.T. (W) Community of Schools",0
"Hamilton Community of Schools","4.3185351528761444"
"Harbor City/Lomita Community of Schools","2.31666492916797"
"Historic Central Avenue Community of Schools","9.7483161999291035"
"Hollywood Community of Schools","3.6077313683223147"
"Huntington Park/Vernon Community of Schools","4.36849730973374"
"Kennedy/NAHS/VAAS Community of Schools","8.9401457243753075"
"Kreatwn/PcoUnion Community of Schools",6.103515625
"LA Mid-City Community of Schools","8.3437630371297455"
"Lincoln Heights/El Sereno Community of Schools","6.21185532588946"
"MacArthur Park Community of Schools","2.4709356197724266"
"Manual Arts/Vermont Square Community of Schools","7.1375040148460087"
"Monroe Community of Schools","6.4209064714711106"
"North Hollywood/Valley Village Community of Schools","22.892589447254732"
"Panorama City Community of Schools","13.2742188122229"
"Reseda Community of Schools","3.2893654813986379"
"Rivera Community of Schools","4.8555474629764506"
"San Fernando Valley/Sylmar Community of Schools","10.736464990647974"
"San Pedro Community of Schools","9.6411096917255179"
"SO Los Angeles Community of Schools","3.9923745645816489"
"South Gate Community of Schools","8.8713925313964133"
"South Mid-City Community of Schools","1.2836476130572636"
"Sun Valley Community of Schools","5.5066837373862532"
"Sunland/Tujunga Community of Schools","2.2335388189046723"
"Taft Community of Schools","8.3504624871531341"
"Van Nuys/Valley Glen Community of Schools","10.336198455010337"
"Venice Community of Schools","14.879983632018005"
"West LA Community of Schools","14.074595355383533"
"Westchester Community of Schools","13.434841021047918"
"Wilmington Community of Schools","5.2424639580602888"
"District Wide","8.08393991892079"
