"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","10.198254058905116"
"Bell/Cudahy/Maywood Community of Schools","15.919342000530644"
"Boyle Heights Community of Schools","11.558800581792964"
"Canoga Park/Chatsworth Community of Schools","7.4435776811766816"
"Carson Community of Schools","10.508416286134622"
"Cleveland Community of Schools","10.642208935585613"
"Downtown Community of Schools","9.134737376300432"
"Eagle Rock/Highland Park Community of Schools","9.4122568500313744"
"East Los Angeles Community of Schools","9.5492742551566074"
"Fairfax Community of Schools","14.704801117564886"
"Fremont Community of Schools","8.5950258241457718"
"Gardena Community of Schools","18.792356209111944"
"Glassell Park/Los Feliz Community of Schools","6.2556039785641309"
"H.E.E.T. (C/D) Community of Schools","9.2464170134073047"
"H.E.E.T. (W) Community of Schools","10.539851177301376"
"Hamilton Community of Schools","7.905763301446755"
"Harbor City/Lomita Community of Schools","19.798059790140567"
"Historic Central Avenue Community of Schools","4.0303891340708944"
"Hollywood Community of Schools","8.0301935276640162"
"Huntington Park/Vernon Community of Schools","17.990023714122167"
"Kennedy/NAHS/VAAS Community of Schools","11.24859392575928"
"Kreatwn/PcoUnion Community of Schools","6.1334014822386909"
"LA Mid-City Community of Schools","1.4450449408976618"
"Lincoln Heights/El Sereno Community of Schools","7.2424407025167481"
"MacArthur Park Community of Schools","5.9804141436794493"
"Manual Arts/Vermont Square Community of Schools","5.3847396478380265"
"Monroe Community of Schools","16.133947618450065"
"North Hollywood/Valley Village Community of Schools","10.133508980822333"
"Panorama City Community of Schools","12.207403790398876"
"Reseda Community of Schools","8.7684258727019415"
"Rivera Community of Schools","14.375159723996934"
"San Fernando Valley/Sylmar Community of Schools","17.568402902039885"
"San Pedro Community of Schools","12.462373219318595"
"South Gate Community of Schools","9.5973895100532651"
"South Mid-City Community of Schools","18.423274737084515"
"Sun Valley Community of Schools","6.218615425275563"
"Sunland/Tujunga Community of Schools","5.0802682381629749"
"Taft Community of Schools","12.840752014865059"
"Van Nuys/Valley Glen Community of Schools","18.049305724119474"
"Venice Community of Schools","5.94148822397034"
"West LA Community of Schools","20.827692499947933"
"Westchester Community of Schools","5.2880674757409905"
"Wilmington Community of Schools","14.391250119927085"
"District Wide","11.197407693589685"
