"School name","Cases among staff and students"
"Unassigned",1500
"102ND ST EEC",4
"107TH ST EL",23
"109TH ST EL",6
"10TH ST EL",17
"112TH ST EEC",2
"112TH ST EL",5
"116TH ST EL",16
"118TH ST EL",8
"122ND ST EL",19
"135TH ST EL",15
"153RD ST EL",20
"156TH ST EL",12
"15TH ST EL",9
"186TH ST EL",22
"1ST ST EL",8
"20TH ST EL",18
"232ND PL EL",13
"24TH ST EEC",5
"24TH ST EL",29
"28TH ST EEC",10
"28TH ST EL",10
"2ND ST EL",4
"32ND ST USC PA MAG",25
"36TH ST EEC",2
"37TH ST EEC",5
"3RD ST EL",13
"42ND ST EL",5
"49TH ST EL",12
"4TH ST EEC",2
"4TH ST EL",7
"4TH ST PC",5
"52ND ST EL",14
"54TH ST EL",5
"59TH ST EL",7
"61ST ST EL",19
"66TH ST EEC",6
"66TH ST EL",20
"6TH AVE EL",7
"74TH ST EL",4
"75TH ST EEC",11
"75TH ST EL",24
"7TH ST EL AI MAG",6
"92ND ST EL",15
"93RD ST EL",29
"95TH ST EEC",9
"95TH ST EL",15
"96TH ST EL",7
"97TH ST EEC",5
"99TH ST EL",13
"9TH ST EL",7
"ACAD ENRICH SCI MAG",7
"ADAMS MS",14
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",7
"ALBION ST EL",5
"ALDAMA EL",9
"ALEXANDER SCS",20
"ALEXANDRIA AVE EEC",5
"ALEXANDRIA AVE EL",6
"ALLESANDRO EL",13
"ALTA CALIFORNIA EL",16
"ALTA LOMA EL",4
"AMANECER PC",1
"AMBLER AVE EL",18
"AMESTOY EL",17
"ANATOLA AVE EL",14
"ANDASOL AVE EL",23
"ANGELES MESA EL",5
"ANGELOU COMMUNITY SH",41
"ANGEL'S GATE HS",1
"ANN ST EL",0
"ANNALEE AVE EL",4
"ANNANDALE EL",9
"ANTON EEC",9
"ANTON EL",14
"APPERSON ST EL",15
"ARAGON AVE EL",2
"ARLETA SH",38
"ARLINGTON HTS EL",6
"ARMINTA ST EEC",4
"ARMINTA ST EL",9
"ARROYO SECO MUS/S MAG",12
"ASCOT AVE EL",16
"ATWATER AVE EL",14
"AUDUBON MS",16
"AURORA EL",16
"AVALON GARDENS EL",1
"BACA ARTS ACAD",11
"BAKEWELL PC",4
"BALA",4
"BALBOA EL G/HG/HA MAG",19
"BALDWIN HILLS EL",12
"BANCROFT MS",8
"BANDINI ST EL",13
"BANNEKER CTC",7
"BANNING SH",132
"BARRETT EL",23
"BARTON HILL EL",8
"BASSETT ST EL",9
"BEACHY AVE EL",20
"BECKFORD CES",21
"BEETHOVEN ST EL",16
"BELL SH",119
"BELLINGHAM EL",19
"BELMONT SH",13
"BELVEDERE EL",8
"BELVEDERE MS",16
"BERENDO MS",13
"BERNSTEIN SH",11
"BERNSTEIN SH STEM",14
"BERTRAND AVE EL",25
"BETHUNE MS",24
"BLYTHE ST EL",12
"BONITA ST EL",10
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",2
"BRADDOCK DR EL",20
"BRADLEY EEC",8
"BRADLEY GLBL AWR MAG",7
"BRAINARD EL",6
"BRAVO SH MEDICAL MAG",54
"BREED ST EL",9
"BRENTWOOD EL SCI MAG",13
"BRIDGE ST EL",7
"BRIDGES SCHOOL",44
"BRIGHT EL",12
"BROAD AVE EL",18
"BROADACRES AV EL",7
"BROADOUS EEC",4
"BROADOUS EL",11
"BROADWAY EL",15
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",7
"BROOKLYN AVE EL",17
"BRYSON AVE EL",30
"BUCHANAN ST EL",10
"BUDLONG AVE EL",10
"BURBANK BLVD EL",9
"BURBANK MS A/T/C MAG",29
"BURKE HS",1
"BURROUGHS MS",41
"BURTON ST EL",8
"BUSHNELL WAY EL",5
"BYRD MS",39
"CABRILLO AVE EEC",17
"CABRILLO AVE EL",5
"CAHUENGA EL",12
"CALABASH CA",7
"CALAHAN ST EL",16
"CALVERT CES",12
"CAMELLIA AVE EL",14
"CANFIELD AVE EL",5
"CANOGA PARK EEC",11
"CANOGA PARK EL",11
"CANOGA PRK SH",38
"CANTARA ST EL",12
"CANTERBURY AVE EL",27
"CANYON CEL",8
"CAPISTRANO AVE EL",13
"CARDENAS EL",18
"CARLSON HOSPITAL",9
"CARNEGIE MS",31
"CAROLDALE LC",23
"CARPENTER COMM CHTR",18
"CARSON ACAD ED & EMP",24
"CARSON ACAD MED ARTS",23
"CARSON SH",53
"CARSON ST EL",28
"CARSON-GORE ACADEMY",13
"CARTHAY EL ES MAG",11
"CARVER MS",18
"CASTELAR ST EEC",3
"CASTELAR ST EL",16
"CASTLE HTS EL",26
"CASTLEBAY LN CHTR",11
"CASTRO MS",4
"CATSKILL AVE EL",21
"CDS AGGELER",1
"CDS ALONZO",1
"CDS JOHNSON",1
"CDS JOHNSTON",4
"CDS LONDON",0
"CDS TRI-C",5
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",4
"CENTURY PARK EL",6
"CHANDLER EL",11
"CHAPMAN EL",16
"CHARNOCK ROAD EL",10
"CHASE ST EEC",9
"CHASE ST EL",21
"CHATSWORTH CHS",80
"CHATSWORTH UP/CD MAG",14
"CHAVEZ EL",6
"CHAVEZ LA ARTES MAG",13
"CHAVEZ LA ASE",12
"CHAVEZ LA SJ HUM AC",13
"CHAVEZ LA TECH PREP",12
"CHEREMOYA AVE EL",8
"CHEVIOT HILLS HS",0
"CIENEGA EL",5
"CIMARRON AVE EL",10
"CITY OF ANGELS",73
"CITY TERRACE EL",13
"CLEVELAND CHS",127
"CLEVELAND EEC",8
"CLEVELAND INFANT CTR",1
"CLIFFORD ST M/T MAG",3
"CLINTON MS",25
"CLOVER AVE EL",15
"COCHRAN MS",11
"COEUR D ALENE AVE EL",12
"COHASSET ST EL",18
"COLDWATER CYN EL",21
"COLFAX CEL",27
"COLISEUM ST EL",5
"COLLINS EEC",6
"COLUMBUS AVE EL",12
"COLUMBUS MS",14
"COMMONWLTH AVE EL",11
"COMMUNITY EL MAG CS",13
