"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","8.1772835064191671"
"Bell/Cudahy/Maywood Community of Schools","6.14373262475617"
"Boyle Heights Community of Schools","6.8733246271221384"
"Canoga Park/Chatsworth Community of Schools","8.2481029363246456"
"Carson Community of Schools","13.458950201884253"
"Cleveland Community of Schools","9.7274372093928143"
"Downtown Community of Schools","3.1137127911321456"
"Eagle Rock/Highland Park Community of Schools","10.611881062037057"
"East Los Angeles Community of Schools","3.2282276223296504"
"Fairfax Community of Schools","9.941346058256288"
"Fremont Community of Schools","18.109095490047871"
"Gardena Community of Schools","14.151277152763038"
"Glassell Park/Los Feliz Community of Schools","3.1436325722249583"
"H.E.E.T. (C/D) Community of Schools","14.146605993445405"
"H.E.E.T. (W) Community of Schools","2.1179709837975218"
"Hamilton Community of Schools","13.352382732698649"
"Harbor City/Lomita Community of Schools","10.023053021950487"
"Historic Central Avenue Community of Schools","3.0416708912095709"
"Hollywood Community of Schools","11.165075643387484"
"Huntington Park/Vernon Community of Schools","6.5636178661678315"
"Kennedy/NAHS/VAAS Community of Schools","4.5162698621784978"
"Kreatwn/PcoUnion Community of Schools","4.1365902086909765"
"LA Mid-City Community of Schools","8.7822014051522252"
"Lincoln Heights/El Sereno Community of Schools","8.2398855404990368"
"MacArthur Park Community of Schools","4.56266824839166"
"Manual Arts/Vermont Square Community of Schools","8.6915898004193686"
"Monroe Community of Schools","11.712555859881792"
"North Hollywood/Valley Village Community of Schools","5.9520266650794591"
"Panorama City Community of Schools","12.302014454866983"
"Reseda Community of Schools","9.8156618700798983"
"Rivera Community of Schools","3.2169598121295473"
"San Fernando Valley/Sylmar Community of Schools","5.2273573748211266"
"San Pedro Community of Schools","10.687082232240012"
"South Gate Community of Schools","4.1647289108539782"
"South Mid-City Community of Schools","4.6207162110127067"
"Sun Valley Community of Schools","11.692988883865235"
"Sunland/Tujunga Community of Schools","10.196798205363516"
"Taft Community of Schools","15.953203935123637"
"Van Nuys/Valley Glen Community of Schools","8.1403649388220263"
"Venice Community of Schools","14.478764478764479"
"West LA Community of Schools","5.2340127081828554"
"Westchester Community of Schools","5.3205639797818574"
"Wilmington Community of Schools","12.090144114517845"
"District Wide","8.3703862431028018"
