"School name","Cases among staff and students"
"BERTRAND AVE EL",10
"BETHUNE MS",37
"BLYTHE ST EL",9
"BONITA ST EL",5
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",17
"BRADLEY EEC",8
"BRADLEY GLBL AWR MAG",6
"BRAINARD EL",4
"BRAVO SH MEDICAL MAG",34
"BREED ST EL",5
"BRENTWOOD EL SCI MAG",9
"BRIDGE ST EL",9
"BRIDGES SCHOOL",29
"BRIGHT EL",17
"BROAD AVE EL",15
"BROADACRES AV EL",6
"BROADOUS EEC",2
"BROADOUS EL",15
"BROADWAY EL",4
"BROCKTON AVE EL",10
"BROOKLYN AVE EEC",5
"BROOKLYN AVE EL",10
"BRYSON AVE EL",24
"BUCHANAN ST EL",3
"BUDLONG AVE EL",32
"BURBANK BLVD EL",6
"BURBANK MS A/T/C MAG",31
"BURKE HS",1
"BURROUGHS MS",29
"BURTON ST EL",7
"BUSHNELL WAY EL",4
"BYRD MS",35
"CABRILLO AVE EEC",4
"CABRILLO AVE EL",4
"CAHUENGA EL",15
"CALABASH CA",13
"CALAHAN ST EL",15
"CALVERT CES",9
"CAMELLIA AVE EL",26
"CANFIELD AVE EL",9
"CANOGA PARK EEC",5
"CANOGA PARK EL",13
"CANOGA PRK SH",23
"CANTARA ST EL",5
"CANTERBURY AVE EL",16
"CANYON CEL",4
"CAPISTRANO AVE EL",13
"CARDENAS EL",11
"CARLSON HOSPITAL",2
"CARNEGIE MS",14
"CAROLDALE LC",27
"CARPENTER COMM CHTR",15
"CARSON ACAD ED & EMP",4
"CARSON ACAD MED ARTS",7
"CARSON SH",30
"CARSON ST EL",22
"CARSON-GORE ACADEMY",14
"CARTHAY EL ES MAG",9
"CARVER MS",20
"CASTELAR ST EEC",9
"CASTELAR ST EL",13
"CASTLE HTS EL",4
"CASTLEBAY LN CHTR",3
"CASTRO MS",8
"CATSKILL AVE EL",4
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",2
"CDS LONDON",0
"CDS TRI-C",2
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",7
"CENTURY PARK EL",11
"CHANDLER EL",10
"CHAPMAN EL",8
"CHARNOCK ROAD EL",9
"CHASE ST EEC",3
"CHASE ST EL",20
"CHATSWORTH CHS",45
"CHATSWORTH UP/CD MAG",9
"CHAVEZ EL",2
"CHAVEZ LA ARTES MAG",7
"CHAVEZ LA ASE",12
"CHAVEZ LA SJ HUM AC",15
"CHAVEZ LA TECH PREP",8
"CHEREMOYA AVE EL",6
"CHEVIOT HILLS HS",0
"CIENEGA EL",4
"CIMARRON AVE EL",11
"CITY OF ANGELS",42
"CITY TERRACE EL",13
"CLEVELAND CHS",50
"CLEVELAND EEC",2
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",1
"CLINTON MS",10
"CLOVER AVE EL",7
"COCHRAN MS",10
"COEUR D ALENE AVE EL",5
"COHASSET ST EL",21
"COLDWATER CYN EL",19
"COLFAX CEL",8
"COLISEUM ST EL",3
"COLLINS EEC",1
"COLUMBUS AVE EL",6
"COLUMBUS MS",14
"COMMONWLTH AVE EL",19
"COMMUNITY EL MAG CS",2
"COMPTON AVE EL",19
"CONTRERAS LC ALC",17
"CONTRERAS LC BUS TR",11
"CONTRERAS LC GLBL ST",8
"CONTRERAS LC SOC JUS",13
"CORONA AVE EL",28
"CORTINES SCH OF VAPA",29
"COUGHLIN EL",17
"COWAN AVE EL",8
"CRENSHAW ARTS TECH",2
"CRENSHAW MAG STEMM",5
"CRESCENT HTS BL EEC",2
"CRESCENT HTS BL EL MG",7
"CRESTWOOD ST STEAM MG",5
"CRUZ EEC",2
"CURTISS MS",5
"DACOTAH EEC",4
"DAHLIA HTS EL",3
"DANA MS",32
"DANUBE AVE EL",8
"DARBY AVE EL",12
"DAYTON EEC",3
"DAYTON HEIGHTS EL",6
"DBM",18
"DE LA TORRE JR EL",29
"DEARBORN EL CA",13
"DEL AMO EL",4
"DEL OLMO EL",41
"DELEVAN DRIVE EL",11
"DENA EL",10
"DENKER AVE EL",21
"DIXIE CYN CC",7
"DODSON MS",22
"DOLORES ST EEC",4
"DOLORES ST EL",8
"DOMINGUEZ EL",12
"DORRIS PLACE EL",5
"DORSEY SH",9
"DREW MS",30
"DREW MS UP PBLC SRVC",8
"DYER ST EL",21
"DYMALLY SH",26
"EAGLE ROCK EL",8
"EAGLE ROCK HS",41
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",3
"EAST VALLEY SH",17
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",25
"EDISON MS",28
"EINSTEIN HS",0
"EL DORADO AVE EL",7
"EL ORO WAY CES",10
"EL SERENO EEC",4
"EL SERENO EL",9
"EL SERENO MS",26
"ELA OCC CTR",13
"ELEMENTARY CDS",0
"ELIZABETH LC",54
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",7
"EMELITA ST EL",5
"EMERSON CC",8
"ENADIA WAY",6
"ENCINO CEL",18
"ERWIN EL",19
"ESCALANTE EEC",2
"ESCALANTE EL",22
"ESCUTIA PC",13
"ESHELMAN AVE EL",14
"ESPERANZA EL",31
"ESTRELLA EEC",4
"ESTRELLA EL",19
"EUCLID AVE EL",24
"EVANS CAS",12
"EVERGREEN AVE EEC",10
"EVERGREEN AVE EL",31
"EVERGREEN HS",0
"FAIR AVE EEC",2
"FAIR AVE EL",15
"FAIRBURN AVE EL",6
"FAIRFAX SH",41
"FARMDALE EL",13
"FERNANGELES EL",22
"FIGUEROA ST EL",16
"FISHBURN AVE EL",12
"FLEMING MS",19
"FLETCHER DR EL",15
"FLORENCE AVE EL",19
"FLOURNOY EL",10
"FORD BLVD EL",29
"FOSHAY LC",41
"FRANKLIN AVE EL",2
"FRANKLIN HS",46
"FREMONT SH",45
"FRIEDMAN OCC CTR",4
"FRIES AVE EL",11
"FROST MS",24
"FULLBRIGHT AVE EL",11
"FULTON COLLEGE PREP",34
"GAGE MS",46
"GAL KING SCH FOR STEM",10
"GARCETTI LA",27
"GARDEN GROVE EL",12
"GARDENA EEC",1
"GARDENA EL",24
"GARDENA SH",32
"GARDNER ST EL",11
"GARFIELD SH",52
"GARVANZA EL T/L MAG",11
"GARZA PC",0
"GATES ST EEC",1
"GATES ST EL",15
"GAULT ST EL",9
"GERMAIN ACAD AA",17
"GLASSELL PARK EEC",1
"GLASSELL PK STEAM MAG",5
"GLEDHILL ST EEC",3
"GLEDHILL ST EL",2
"GLEN ALTA EL",5
"GLENFELIZ BLVD EEC",2
"GLENFELIZ BLVD EL",5
"GLENWOOD EL",3
"GOMPERS MS",23
"GOMPERS MS UP MED MAG",7
"GRAHAM EEC",5
"GRAHAM EL",17
"GRANADA EL",16
"GRAND VW BL EL",14
"GRANT EEC",7
"GRANT EL",16
"GRANT SH",44
"GRAPE ST EL",21
"GRATTS EEC",8
"GRATTS LA FOR YS",15
"GREY HS",3
"GRIDLEY ST EL",25
"GRIFFIN AVE EL",15
"GRIFFITH JOYNER EL",13
"GRIFFITH MS STEAM MG",11
"GULF AVE EL",24
"HADDON AVE EEC",0
"HADDON AVE EL",27
"HALE CA",36
"HALLDALE EL",17
"HAMASAKI MED/SCI MAG",25
"HAMILTON SH",52
"HAMLIN CA",4
"HANCOCK PARK EL",8
"HARBOR CITY EL",10
"HARBOR OCC CTR",12
"HARDING ST EL",11
"HARMONY EL",24
"HARRISON ST EL",7
"HART ST EL",31
"HARTE PREP MS",11
"HARVARD EL",5
"HASKELL EL STEAM MAG",15
"HAWAIIAN AVE EEC",1
"HAWAIIAN AVE EL",19
"HAWKINS SH C/DAGS",43
"HAYNES CES",8
"HAZELTINE AVE EL",38
"HELIOTROPE AVE EL",25
"HENRY MS",22
"HERRICK AVE EL",19
"HESBY OAKS LEAD CHTR",1
"HIGHLAND PARK HS",1
"HILLCREST DR EL",12
"HILLSIDE EL",2
"HOBART BLVD EEC",3
"HOBART BLVD EL",26
"HOLLENBECK MS",19
"HOLLYWOOD EL",6
"HOLLYWOOD SH",37
"HOLMES AVE EEC",0
"HOLMES AVE EL",6
"HOLMES MS",22
"HOOPER AVE EEC",3
"HOOPER AVE EL",21
"HOOPER AVE PC",3
"HOOVER ST EL",41
"HOPE HS",3
"HOPE ST EL",15
"HUBBARD ST EL",31
"HUERTA EL",12
"HUGHES EL",19
"HUMPHREYS AVE EL",13
"HUNTINGTON DR EL",5
"HUNTNGTN PK EL",13
"HUNTNGTN PK SH",50
"HYDE PARK EEC",3
"INDEPENDENCE EL",22
"INDEPENDENCE HS",1
"INTERNATIONAL ST LC",22
"IRVING MS MME MAG",15
"ISAACS AVALON HS",0
"IVANHOE EL",4
"JEFFERSON SH",15
"JOHNSON STEM ACADEMY",1
"JONES EL",13
"JONES PC",5
"JORDAN SH",29
"JUSTICE ST ACAD CHTR",14
"KAHLO HS",2
"KENNEDY EL",10
"KENNEDY SH",46
"KENTER CANYON EC",5
"KENTWOOD EEC",1
"KENTWOOD EL",6
"KESTER AVE EL",13
"KIM ACADEMY",25
"KIM EL",13
"KING JR EL",15
"KING MS MAG FLM/MDIA",43
"KING-DREW SH MD/S MG",28
"KINGSLEY EL",13
"KITTRIDGE ST EL",14
"KNOLLWOOD PREP ACAD",9
"KNOX EL",35
"KORENSTEIN EL",20
"LA SALLE AVE EL",10
"LACES MAG",13
"LAFAYETTE PARK PC",8
"LAKE BALBOA CP K-12",11
"LAKE ST PRIMARY",5
"LANAI RD EL",5
"LANE EL",5
"LANGDON AVE EL",22
"LANKERSHIM EL",15
"LASSEN EL",10
"LATONA AVE EL",10
"LAUREL CACT MAG",11
"LAUREL EEC",0
"LAWRENCE MS",21
"LAWSON ACAD A/M/S EL",33
"LE CONTE MS",15
"LEAPWOOD EL",5
"LEE EL MED HLTH MAG",14
"LEGACY SH STEAM",14
"LEGACY SH VAPA",13
"LEICHMAN CPTC",12
"LELAND ST EL",10
"LEMAY ST EEC",5
"LEMAY ST EL",8
"LEWIS HS",1
"LEXINGTON AVE PC",4
"LIBERTY BLVD EL",26
"LIECHTY MS",14
"LIGGETT ST EL",12
"LILLIAN ST EL",13
"LIMERICK AVE EL",32
"LINCOLN SH",22
"LIZARRAGA EL",13
"LOCKE EEC",4
"LOCKE INFANT",0
"LOCKHURST DR CEL",7
"LOCKWOOD AVE EL",11
"LOGAN ACADEMY",7
"LOGAN ST EEC",5
"LOKRANTZ SP ED CTR",2
"LOMA VISTA EL",27
"LOMITA EL M/S/T MAG",11
"LONDON HS",4
"LORENA ST EL",11
"LORETO ST EL",19
"LORNE ST EL",3
"LOS ANGELES ACAD MS",27
"LOS ANGELES EL",10
"LOS ANGELES SH",31
"LOS ANGELES TECH CTR",8
"LOS FELIZ STEMM MAG",14
"LOWMAN SP ED & CTC",6
"LOYOLA VILLG EL F/PAM",4
"MACARTHUR PK EL VAPA",4
"MACES MAG",33
"MACK EL",17
"MACLAY MS",8
"MADISON EL",17
"MADISON MS",37
"MAGNOLIA AVE EL",30
"MAGNOLIA SCI ACAD #2",11
"MAGNOLIA SCI ACAD #4",1
"MAGNOLIA SCI ACAD #6",2
"MAGNOLIA SCI-BELL@SR",11
"MAIN ST EL",41
"MALABAR ST EL",17
"MANCHESTER AVE EL",26
"MANHATTAN PLACE EL",15
"MANN UCLA COMM SCH",13
"MANUAL ARTS SH",36
"MAPLE PC",14
"MAR VISTA EL",5
"MARIANNA AVE EL",17
"MARINA DEL REY MS",7
"MARINA EEC",1
"MARIPOSA-NABI PC",9
"MARK TWAIN MS",7
"MARKHAM MS",21
"MARLTON SCHOOL",5
"MARQUEZ CHARTER",8
"MARQUEZ SH HPIAM",20
"MARQUEZ SH LIBRA",16
"MARQUEZ SH SOC JUS",29
"MARSHALL SH",31
"MARVIN EEC",2
"MARVIN EL",13
"MAYALL ST AC A/T MAG",10
"MAYBERRY ST EL",11
"MAYWOOD ACADEMY SH",32
"MAYWOOD EL",7
"MCALISTER HS CYESIS",3
"MCAULIFFE EEC",6
"MCBRIDE SP ED CTR",6
"MCKINLEY AVE EL",20
"MELROSE AVE EL M/S MG",13
"MELVIN AVE EL",12
"MENDEZ SH",40
"MENLO AVE EL",27
"MERIDIAN EEC",5
"METROPOLITAN HS",3
"MEYLER ST EL",15
"MICHELTORENA ST EL",8
"MID-CITY PSES MAG",2
"MIDDLE COLLEGE HS",6
"MIDDLETON ST EL",30
"MIDDLETON ST PC",8
"MIKES EEC",5
"MILES AVE EEC",6
"MILES AVE EL",53
"MILLER CTC",2
"MILLER EL",45
"MILLIKAN MS AC & PAM",41
"MIRAMONTE EEC",4
"MIRAMONTE EL",17
"MISSION HS",1
"MONETA HS",0
"MONLUX EL",22
"MONROE SH",54
"MONTARA AVE EL",28
"MONTE VISTA EEC",7
"MONTE VISTA ST EL",14
"MONTEREY HS",1
"MOORE M/S/T ACAD",24
"MORNINGSIDE EL",15
"MOSK EL",8
"MOUNT GLEASON MS",29
"MOUNTAIN VIEW EL",15
"MT LUKENS HS",2
"MT WASHINGTON EL",8
"MUIR MS",33
"MULHOLLAND MS",31
"MULTNOMAH ST EL",7
"MURCHISON EEC",3
"MURCHISON ST EL",21
"NAPA ST EL",18
"NARBONNE SH",25
"NARBONNE SH HARTS LA",4
"NAVA COLLEGE PREP",33
"NAVA LEARNING ACADEMY",20
"NESTLE AVE CHARTER",10
"NEVADA AVE EL",12
"NEVIN AVE EL",33
"NEW ACAD CANOGA PARK",16
"NEWCASTLE EL",8
"NEWMARK HS",1
"NIGHTINGALE MS",26
"NIMITZ MS",30
"NO HOLLYWD SH",50
"NOBEL CMS",33
"NOBLE AVE EEC",4
"NOBLE AVE EL",14
"NORMANDIE AVE EEC",8
"NORMANDIE AVE EL",17
"NORMONT EEC",5
"NORMONT EL",8
"NORTH VALLEY OCC CTR",24
"NORTHRIDGE ACAD SH",27
"NORTHRIDGE EEC",2
"NORTHRIDGE MS",3
"NORWOOD ST EL",20
"NUEVA VISTA EL",31
"OBAMA EL",14
"OBAMA GLBL PREP ACAD",19
"OCHOA LC",41
"ODYSSEY HS",1
"OLIVE VISTA MS",28
"OLYMPIC PC",10
"O'MELVENY EL",18
"OPEN CHARTER MAG",4
"ORCHARD ACADEMIES 2B",7
"ORCHARD ACADEMIES 2C",5
"ORTHOPAEDIC HSP SH MG",22
"OSCEOLA ST EL",6
"OVERLAND AVE EL",6
"OWENSMOUTH HS",1
"OXNARD ST EL",10
"PACIFIC BLVD SCHOOL",20
"PACOIMA EEC",1
"PACOIMA MS",27
"PALISADES CEL",2
"PALMS EL",10
"PALMS MS",31
"PANORAMA CITY EL",12
"PANORAMA SH",23
"PARK AVE EL",18
"PARK WESTERN EEC",2
"PARK WSTN PL EL",13
"PARKS LC",17
"PARKS/HUERTA EEC",8
"PARMELEE AVE EL",12
"PARTHENIA AC ART TEC",8
"PASEO DEL REY EL MAG",8
"PATTON HS",0
"PEARL SH JRNLS/CMM MG",0
"PEARY MS",21
"PEREZ SP ED CTR",8
"PHOENIX HS",3
"PINEWOOD AVE EEC",3
"PINEWOOD AVE EL",5
"PIO PICO MS",8
"PLAINVIEW ACADEMC CA",4
"PLASENCIA EL",14
"PLAYA DEL REY EL",5
"PLAYA VISTA EL",6
"PLUMMER EL",27
"POINDEXTER LAMOTTE EL",24
"POLITI EL",32
"POLYTECHNIC SH",49
"POMELO COMMUNITY CS",8
"PORTER MS",21
"PORTER RANCH SCHOOL",20
"PORTOLA CM",27
"PRESIDENT AVE EL",14
"PRIMARY ACADEMY",6
"PT FERMIN EL MR/S MG",8
"PUEBLO DE LA HS",3
"PURCHE AVE EL",7
"QUEEN ANNE PL EL",10
"RAMONA EL",18
"RAMONA HS",0
"RAMONA INFANT",1
"RANCHITO AVE EL",19
"RANCHO DOMNGZ PREP",16
"RAYMOND AVE EL",15
"REED MS",25
"REGIONAL SH IDTE MAG",0
"RESEDA CHARTER HS",47
"RESEDA EL",12
"REVERE CMS",23
"RFK AMBSDR GLBL EDU",10
"RFK AMBSDR GLBL LDSH",13
"RFK LA SH ARTS",9
"RFK NEW OPEN WLD",33
"RFK SCH VIS ARTS/HUM",9
"RFK UCLA COMM SCH",35
"RICHLAND AVE EL",4
"RIDE EL SMART ACAD",19
"RILEY HS CYESIS",0
"RIO VISTA EL",8
"RIORDAN PC",3
"RITTER EL",11
"RIVERA LC COM & TECH",27
"RIVERA LC GD STEAM AC",16
"RIVERA LC PERF ARTS",21
"RIVERA LC PUB SRV",18
"RIVERSIDE DR CS",3
"ROBERTI EEC",6
"ROCKDALE VAPA MAG",2
"RODIA HS",2
"ROGERS HS",2
"ROMER MS",30
"ROOSEVELT INFANT",0
"ROOSEVELT SH",56
"ROOSEVELT SH STM MAG",14
"ROSCOE EL",12
"ROSCOMARE RD EL",1
"ROSEMONT AVE EEC",5
"ROSEMONT AVE EL",4
"ROSEWOOD UP/UD MAG",5
"ROWAN AVE EL",24
"ROYBAL LC",29
"ROYBAL-ALLARD EL",25
"RUSSELL EL",30
"SALVIN SP ED CTR",7
"SAN ANTONIO EL",18
"SAN ANTONIO HS",3
"SAN FERNANDO EEC",3
"SAN FERNANDO EL",23
"SAN FERNANDO MS",22
"SAN FERNANDO MS IAM",8
"SAN FERNANDO SH",40
"SAN GABRIEL AVE EL",28
"SAN JOSE ST EL",9
"SAN MIGUEL EL",28
"SAN PASCUAL STEAM MG",6
"SAN PEDRO SH",65
"SAN PEDRO ST EL",17
"SANTANA ART AC",12
"SANTEE EC",45
"SATICOY EL",25
"SATURN ST EL",23
"SCIENCE AC STEM MAG",5
"SECONDARY CDS",2
"SELMA AVE EL",0
"SENDAK EL",11
"SEPULVEDA MS",38
"SERRANIA AVE CES",19
"SHARP AVE EL",22
"SHENANDOAH ST EEC",1
"SHENANDOAH ST EL",9
"SHERIDAN ST EL",25
"SHERMAN OAKS EL CS",17
"SHIRLEY AVE EL",23
"SHORT AVE EL",4
"SIERRA PARK EL",7
"SIERRA VISTA EL",8
"SLAWSON OCC CTR",7
"SOCES MAG",43
"SOLANO AVE EL",2
"SOLIS LA",9
"SOTO ST EL",9
"SOTOMAYOR ART/SCI MAG",18
"SOUTH EAST SH",41
"SOUTH GATE MS",53
"SOUTH GATE SH",58
"SOUTH PARK EL",35
"SOUTH SHORES EL PA MG",2
"SOUTHEAST MS",28
"STAGG ST EL",18
"STANFORD AVE EL",17
"STANFORD AVE PC",11
"STATE ST EEC",2
"STATE ST EL",14
"STERRY EL",6
"STEVENSON CCP",21
"STONEHURST STEAM MAG",11
"STONER AVE EL",17
"STONEY POINT HS",4
"STRATHERN ST EL",25
"SUN VALLEY MAG ET",42
"SUNLAND EL",22
"SUNNY BRAE AVE EL",17
"SUNRISE EL",15
"SUPERIOR ST EL",10
"SUTTER MS",26
"SYLMAR ACAD BH/E MAG",3
"SYLMAR CHS",35
"SYLMAR EL",19
"SYLMAR LDSHP ACAD",20
"SYLVAN PARK EEC",7
"SYLVAN PARK EL",6
"TAFT CHS",46
"TAPER AVE EL",11
"TARZANA EL",11
"TELFAIR AVE EEC",2
"TELFAIR AVE EL",20
"THOREAU HS",0
"TOLAND WAY EL",7
"TOLUCA LAKE EEC",3
"TOLUCA LAKE EL",13
"TOPANGA EL CS",5
"TOPEKA DR CAS",9
"TORRES ELA PA MAG",9
"TORRES ENG & TECH",12
"TORRES HS SJLA MAG",6
"TORRES HUM/ART/TECH",14
"TORRES RENAISSANCE",13
"TOWNE AVE EL",4
"TRINITY EEC",1
"TRINITY ST EL",16
"TULSA ST EL",9
"TWEEDY EL",11
"UNION AVE EL",30
"UNIVERSITY HS CHARTER",18
"UTAH ST EL",9
"VALERIO ST EL",25
"VALLEY ACAD ARTS/SCI",20
"VALLEY VIEW EL",1
"VAN DEENE AVE EL",17
"VAN GOGH CHTR",10
"VAN NESS AVE EL",8
"VAN NUYS EL",31
"VAN NUYS MS",31
"VAN NUYS SH",62
"VANALDEN AVE EEC",1
"VANALDEN AVE EL",17
"VAUGHN EEC",7
"VENA AVE EL",16
"VENICE SH",38
"VENICE SKILLS CENTER",10
"VERDGO HLS SH",17
"VERMONT AVE EL",13
"VERNON CITY EL",11
"VICTORIA AVE EL",19
"VICTORY BLVD EL",14
"VIEW PARK CONTN HS",1
"VINE ST EEC",4
"VINE ST EL",11
"VINEDALE COLLEGE PRP",3
"VINTAGE EL M/S/T MAG",18
"VIRGIL MS",21
"VIRGINIA RD EL",7
"VISTA DEL VALLE ACAD",23
"VISTA MS",44
"VLADOVIC HARBOR TPA",2
"VOCES MAG",11
"WADSWORTH AVE EEC",4
"WADSWORTH AVE EL",43
"WALGROVE AVE EL",5
"WALNUT PARK EL",15
"WALNUT PARK MS SJ/SL",13
"WALNUT PARK MS STEM",23
"WARNER AVE EL",7
"WASHINGTON PC",8
"WASHINGTON PREP SH",15
"WATERS EMP PREP CTR",10
"WEBSTER MS",4
"WEEMES EL",35
"WEIGAND AVE EL",12
"WELBY WAY CEL",8
"WESM HLTH/SPORTS MED",14
"WEST ADAMS PREP SH",47
"WEST ATHENS EL",23
"WEST HOLLYWOOD EL",5
"WEST VALLEY OCC CTR",19
"WEST VERNON AVE EL",28
"WESTERN AV TECH MAG",16
"WESTMINSTER AVE EEC",0
"WESTMINSTER MTES MAG",3
"WESTPORT HTS EL",7
"WESTSIDE GLBL AWR MAG",3
"WESTWOOD CEL",7
"WHITE EL",9
"WHITE MS",28
"WHITE POINT EL",7
"WHITMAN HS",2
"WIDNEY CPTC",7
"WILBUR CEA",14
"WILLENBERG SP ED CTR",6
"WILLOW EL",15
"WILMINGTON EEC",3
"WILMINGTON PARK EL",11
"WILMINGTON STEAM MAG",59
"WILSHIRE CREST EL",5
"WILSHIRE PARK EL",19
"WILSON SH",38
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",3
"WILTON PL EL",11
"WINDSOR HILLS EL MAG",9
"WINNETKA AVE EL",11
"WISDOM EL",27
"WONDERLAND AVE EL",3
"WOODCREST EL",31
"WOODEN HS",2
"WOODLAKE ECC",11
"WOODLAND HILLS ACAD",12
"WOODLAND HILLS CES",9
"WOODLAWN AVE EL",24
"WRIGHT ENG DES MAG",11
"YES ACADEMY",26
"YORKDALE EL",12
"YOUNG HS",1
"YTH OPP UNLTD ALT HS",0
"District Wide",13363
