"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","5.4727548023423385"
"Bell/Cudahy/Maywood Community of Schools","12.592079581942958"
"Boyle Heights Community of Schools","10.523546435148646"
"Canoga Park/Chatsworth Community of Schools","8.1175926966642944"
"Carson Community of Schools","9.7931203329660921"
"Cleveland Community of Schools","19.816041085258519"
"Downtown Community of Schools","7.5493918964827387"
"Eagle Rock/Highland Park Community of Schools","13.43194620505545"
"East Los Angeles Community of Schools","10.180901900647124"
"Fairfax Community of Schools","2.972474882587242"
"Fremont Community of Schools","6.6214202946532037"
"Gardena Community of Schools","7.9920079920079923"
"Glassell Park/Los Feliz Community of Schools","17.12159032540033"
"H.E.E.T. (C/D) Community of Schools","5.0736525224509128"
"H.E.E.T. (W) Community of Schools",0
"Hamilton Community of Schools","10.80205238995409"
"Harbor City/Lomita Community of Schools","3.4688096201653464"
"Historic Central Avenue Community of Schools","12.38543472875898"
"Hollywood Community of Schools","4.504545085991766"
"Huntington Park/Vernon Community of Schools","6.563785407975729"
"Kennedy/NAHS/VAAS Community of Schools","20.446500453656729"
"Kreatwn/PcoUnion Community of Schools","7.8349438495690782"
"LA Mid-City Community of Schools","1.1899803653239722"
"Lincoln Heights/El Sereno Community of Schools","6.730485475094615"
"MacArthur Park Community of Schools","4.9401622843310395"
"Manual Arts/Vermont Square Community of Schools","8.90519529093273"
"Monroe Community of Schools","4.8170330287898011"
"North Hollywood/Valley Village Community of Schools","11.051921929223493"
"Panorama City Community of Schools","21.207221058770511"
"Reseda Community of Schools","7.4027768638547089"
"Rivera Community of Schools","6.9418894434687237"
"San Fernando Valley/Sylmar Community of Schools","4.514545300640501"
"San Pedro Community of Schools","12.841091492776886"
"SO Los Angeles Community of Schools","4.9880287310454907"
"South Gate Community of Schools","7.76910228023152"
"South Mid-City Community of Schools","5.1189516387043934"
"Sun Valley Community of Schools","10.998528946753371"
"Sunland/Tujunga Community of Schools","11.171187273783458"
"Taft Community of Schools","5.7803096961483869"
"Van Nuys/Valley Glen Community of Schools",7.6057195010648
"Venice Community of Schools","12.119178133273669"
"West LA Community of Schools","18.446781036709094"
"Westchester Community of Schools","2.2352862284015469"
"Wilmington Community of Schools","5.2374667420861885"
"District Wide","9.04540794789845"
