"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","3.6503677745532861"
"Bell/Cudahy/Maywood Community of Schools","11.34136890322662"
"Boyle Heights Community of Schools","7.5235487074543324"
"Canoga Park/Chatsworth Community of Schools","7.5010313918163751"
"Carson Community of Schools","8.1698011470400811"
"Cleveland Community of Schools","21.489734519125864"
"Downtown Community of Schools","7.5573794031181754"
"Eagle Rock/Highland Park Community of Schools","10.071592234802386"
"East Los Angeles Community of Schools","11.451984374403542"
"Fairfax Community of Schools","3.9632998434496565"
"Fremont Community of Schools","7.2960747118050486"
"Gardena Community of Schools","4.0010402704703223"
"Glassell Park/Los Feliz Community of Schools","16.230692239023995"
"H.E.E.T. (C/D) Community of Schools","6.78334011667345"
"H.E.E.T. (W) Community of Schools",0
"Hamilton Community of Schools","6.4836827317916583"
"Harbor City/Lomita Community of Schools","1.158332464583985"
"Historic Central Avenue Community of Schools","10.6285926857568"
"Hollywood Community of Schools","7.205454529078513"
"Huntington Park/Vernon Community of Schools","3.6476647650174359"
"Kennedy/NAHS/VAAS Community of Schools","16.612038616600536"
"Kreatwn/PcoUnion Community of Schools","13.077365695454308"
"LA Mid-City Community of Schools","8.3402835696413682"
"Lincoln Heights/El Sereno Community of Schools","5.69771055630374"
"MacArthur Park Community of Schools","4.9346163335800641"
"Manual Arts/Vermont Square Community of Schools","6.238303181534623"
"Monroe Community of Schools","3.2097319071424559"
"North Hollywood/Valley Village Community of Schools","14.748066159824793"
"Panorama City Community of Schools","23.855910301777268"
"Reseda Community of Schools","9.8737801767406648"
"Rivera Community of Schools","4.86073980459826"
"San Fernando Valley/Sylmar Community of Schools","3.3884521550555706"
"San Pedro Community of Schools","10.437491469357933"
"SO Los Angeles Community of Schools","4.9873321762722682"
"South Gate Community of Schools","9.43684254350662"
"South Mid-City Community of Schools","5.1226227828648261"
"Sun Valley Community of Schools","9.63623223319682"
"Sunland/Tujunga Community of Schools","4.4656812396731125"
"Taft Community of Schools","10.270103728047653"
"Van Nuys/Valley Glen Community of Schools","9.7851081526259414"
"Venice Community of Schools","7.4618512853038839"
"West LA Community of Schools","17.577009271872392"
"Westchester Community of Schools","4.47617555560529"
"Wilmington Community of Schools","1.0479543930248156"
"District Wide","8.6640214326230183"
