"School name","Cases among staff and students"
"Unassigned",2632
"102ND ST EEC",12
"107TH ST EL",186
"109TH ST EL",96
"10TH ST EL",106
"112TH ST EEC",8
"112TH ST EL",85
"116TH ST EL",106
"118TH ST EL",126
"122ND ST EL",96
"135TH ST EL",103
"153RD ST EL",78
"156TH ST EL",69
"15TH ST EL",89
"186TH ST EL",86
"1ST ST EL",80
"20TH ST EL",107
"232ND PL EL",80
"24TH ST EEC",9
"24TH ST EL",59
"28TH ST EEC",5
"28TH ST EL",140
"2ND ST EL",59
"32ND ST USC PA MAG",138
"36TH ST EEC",10
"37TH ST EEC",8
"3RD ST EL",54
"42ND ST EL",36
"49TH ST EL",114
"4TH ST EEC",7
"4TH ST EL",43
"4TH ST PC",24
"52ND ST EL",139
"54TH ST EL",50
"59TH ST EL",50
"61ST ST EL",149
"66TH ST EEC",9
"66TH ST EL",199
"6TH AVE EL",75
"74TH ST EL",65
"75TH ST EEC",8
"75TH ST EL",205
"7TH ST EL AI MAG",39
"92ND ST EL",166
"93RD ST EL",226
"95TH ST EEC",6
"95TH ST EL",184
"96TH ST EL",138
"97TH ST EEC",7
"99TH ST EL",124
"9TH ST EL",62
"ACAD ENRICH SCI MAG",24
"ADAMS MS",167
"ADDAMS HS",14
"AGGELER HS",10
"ALBION ST EEC",6
"ALBION ST EL",33
"ALDAMA EL",49
"ALEXANDER SCS",111
"ALEXANDRIA AVE EEC",7
"ALEXANDRIA AVE EL",92
"ALLESANDRO EL",48
"ALTA CALIFORNIA EL",150
"ALTA LOMA EL",73
"AMANECER PC",23
"AMBLER AVE EL",68
"AMESTOY EL",138
"ANATOLA AVE EL",55
"ANDASOL AVE EL",66
"ANGELES MESA EL",53
"ANGELOU COMMUNITY SH",207
"ANGEL'S GATE HS",11
"ANN ST EL",18
"ANNALEE AVE EL",40
"ANNANDALE EL",22
"ANTON EEC",18
"ANTON EL",84
"APPERSON ST EL",61
"ARAGON AVE EL",39
"ARLETA SH",150
"ARLINGTON HTS EL",75
"ARMINTA ST EEC",6
"ARMINTA ST EL",82
"ARROYO SECO MUS/S MAG",46
"ASCOT AVE EL",183
"ATWATER AVE EL",34
"AUDUBON MS",65
"AURORA EL",89
"AVALON GARDENS EL",43
"BACA ARTS ACAD",124
"BAKEWELL PC",33
"BALA",13
"BALBOA EL G/HG/HA MAG",68
"BALDWIN HILLS EL",59
"BANCROFT MS",51
"BANDINI ST EL",53
"BANNEKER CTC",25
"BANNING SH",361
"BARRETT EL",111
"BARTON HILL EL",81
"BASSETT ST EL",96
"BEACHY AVE EL",88
"BECKFORD CES",44
"BEETHOVEN ST EL",37
"BELL SH",278
"BELLINGHAM EL",100
"BELMONT SH",91
"BELVEDERE EL",89
"BELVEDERE MS",106
"BERENDO MS",115
"BERNSTEIN SH",127
"BERNSTEIN SH STEM",103
"BERTRAND AVE EL",86
"BETHUNE MS",136
"BLYTHE ST EL",70
"BONITA ST EL",80
"BOYLE HEIGHTS HS",5
"BOYLE HTS STEM MAG",23
"BRADDOCK DR EL",61
"BRADLEY EEC",8
"BRADLEY GLBL AWR MAG",32
"BRAINARD EL",21
"BRAVO SH MEDICAL MAG",269
"BREED ST EL",72
"BRENTWOOD EL SCI MAG",51
"BRIDGE ST EL",37
"BRIDGES SCHOOL",206
"BRIGHT EL",82
"BROAD AVE EL",92
"BROADACRES AV EL",58
"BROADOUS EEC",7
"BROADOUS EL",72
"BROADWAY EL",48
"BROCKTON AVE EL",50
"BROOKLYN AVE EEC",6
"BROOKLYN AVE EL",86
"BRYSON AVE EL",122
"BUCHANAN ST EL",48
"BUDLONG AVE EL",165
"BURBANK BLVD EL",67
"BURBANK MS A/T/C MAG",117
"BURKE HS",18
"BURROUGHS MS",211
"BURTON ST EL",54
"BUSHNELL WAY EL",35
"BYRD MS",123
"CABRILLO AVE EEC",10
"CABRILLO AVE EL",69
"CAHUENGA EL",61
"CALABASH CA",32
"CALAHAN ST EL",66
"CALVERT CES",53
"CAMELLIA AVE EL",86
"CANFIELD AVE EL",34
"CANOGA PARK EEC",10
"CANOGA PARK EL",78
"CANOGA PRK SH",191
"CANTARA ST EL",62
"CANTERBURY AVE EL",108
"CANYON CEL",28
"CAPISTRANO AVE EL",70
"CARDENAS EL",103
"CARLSON HOSPITAL",16
"CARNEGIE MS",80
"CAROLDALE LC",133
"CARPENTER COMM CHTR",59
"CARSON ACAD ED & EMP",93
"CARSON ACAD MED ARTS",66
"CARSON SH",220
"CARSON ST EL",122
"CARSON-GORE ACADEMY",78
"CARTHAY EL ES MAG",39
"CARVER MS",127
"CASTELAR ST EEC",9
"CASTELAR ST EL",80
"CASTLE HTS EL",36
"CASTLEBAY LN CHTR",72
"CASTRO MS",47
"CATSKILL AVE EL",89
"CDS AGGELER",2
"CDS ALONZO",8
"CDS JOHNSON",3
"CDS JOHNSTON",10
"CDS LONDON",1
"CDS TRI-C",19
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",33
"CENTURY PARK EL",48
"CHANDLER EL",51
"CHAPMAN EL",61
"CHARNOCK ROAD EL",49
"CHASE ST EEC",17
"CHASE ST EL",55
"CHATSWORTH CHS",254
"CHATSWORTH UP/CD MAG",59
"CHAVEZ EL",33
"CHAVEZ LA ARTES MAG",29
"CHAVEZ LA ASE",48
"CHAVEZ LA SJ HUM AC",47
"CHAVEZ LA TECH PREP",42
"CHEREMOYA AVE EL",28
"CHEVIOT HILLS HS",5
"CIENEGA EL",82
"CIMARRON AVE EL",48
"CITY OF ANGELS",372
"CITY TERRACE EL",49
"CLEVELAND CHS",287
"CLEVELAND EEC",20
"CLEVELAND INFANT CTR",1
"CLIFFORD ST M/T MAG",20
"CLINTON MS",75
"CLOVER AVE EL",39
"COCHRAN MS",93
"COEUR D ALENE AVE EL",29
"COHASSET ST EL",108
"COLDWATER CYN EL",121
"COLFAX CEL",63
"COLISEUM ST EL",31
"COLLINS EEC",4
"COLUMBUS AVE EL",82
"COLUMBUS MS",82
"COMMONWLTH AVE EL",100
"COMMUNITY EL MAG CS",34
"COMPTON AVE EL",71
"CONTRERAS LC ALC",82
"CONTRERAS LC BUS TR",80
"CONTRERAS LC GLBL ST",66
"CONTRERAS LC SOC JUS",97
"CORONA AVE EL",113
"CORTINES SCH OF VAPA",145
"COUGHLIN EL",107
"COWAN AVE EL",48
"CRENSHAW ARTS TECH",27
"CRENSHAW MAG STEMM",69
"CRESCENT HTS BL EEC",6
"CRESCENT HTS BL EL MG",43
"CRESTWOOD ST STEAM MG",69
"CRUZ EEC",8
"CURTISS MS",63
"DACOTAH EEC",9
"DAHLIA HTS EL",32
"DANA MS",214
"DANUBE AVE EL",42
"DARBY AVE EL",56
"DAYTON EEC",10
"DAYTON HEIGHTS EL",65
"DBM",141
"DE LA TORRE JR EL",151
"DEARBORN EL CA",46
"DEL AMO EL",59
"DEL OLMO EL",127
"DELEVAN DRIVE EL",65
"DENA EL",74
"DENKER AVE EL",98
"DIXIE CYN CC",56
"DODSON MS",145
"DOLORES ST EEC",8
"DOLORES ST EL",110
"DOMINGUEZ EL",88
"DORRIS PLACE EL",35
"DORSEY SH",108
"DREW MS",110
"DREW MS UP PBLC SRVC",47
"DYER ST EL",99
"DYMALLY SH",106
"EAGLE ROCK EL",71
"EAGLE ROCK HS",246
"EAGLE TREE CONTN HS",6
"EARHART HS",7
"EARLY COLLEGE ACAD",28
"EAST VALLEY SH",74
"EASTMAN AVE EEC",5
"EASTMAN AVE EL",98
"EDISON MS",113
"EINSTEIN HS",6
"EL DORADO AVE EL",77
"EL ORO WAY CES",52
"EL SERENO EEC",7
"EL SERENO EL",51
"EL SERENO MS",156
"ELA OCC CTR",49
"ELEMENTARY CDS",1
"ELIZABETH LC",205
"ELLINGTON HS",2
"ELYSIAN HTS ARTS MAG",44
"EMELITA ST EL",38
"EMERSON CC",48
"ENADIA WAY",39
"ENCINO CEL",72
"ERWIN EL",113
"ESCALANTE EEC",7
"ESCALANTE EL",89
"ESCUTIA PC",38
"ESHELMAN AVE EL",72
"ESPERANZA EL",200
"ESTRELLA EEC",12
"ESTRELLA EL",105
"EUCLID AVE EL",135
"EVANS CAS",46
"EVERGREEN AVE EEC",6
