"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","13.319126265316996"
"Bell/Cudahy/Maywood Community of Schools","14.210142166013215"
"Boyle Heights Community of Schools","14.686898513531272"
"Canoga Park/Chatsworth Community of Schools","5.7645009223201473"
"Carson Community of Schools","15.246226558926665"
"Cleveland Community of Schools","9.4317782331707054"
"Downtown Community of Schools","10.878433505575197"
"Eagle Rock/Highland Park Community of Schools","14.490282986703034"
"East Los Angeles Community of Schools","15.761372815572235"
"Fairfax Community of Schools","16.266113618803626"
"Fremont Community of Schools","14.835327860745723"
"Gardena Community of Schools","11.688698091554384"
"Glassell Park/Los Feliz Community of Schools","20.446666728626262"
"H.E.E.T. (C/D) Community of Schools","10.829347531811209"
"H.E.E.T. (W) Community of Schools","11.210343410186466"
"Hamilton Community of Schools","10.036801605888257"
"Harbor City/Lomita Community of Schools","15.390261516059144"
"Historic Central Avenue Community of Schools","11.788389343296034"
"Hollywood Community of Schools","9.287293125545629"
"Huntington Park/Vernon Community of Schools","16.570133088296213"
"Kennedy/NAHS/VAAS Community of Schools","20.856960358739716"
"Kreatwn/PcoUnion Community of Schools","8.9604931855449319"
"LA Mid-City Community of Schools","4.92865768008083"
"Lincoln Heights/El Sereno Community of Schools","14.465732287514466"
"MacArthur Park Community of Schools","14.140453265801955"
"Manual Arts/Vermont Square Community of Schools","16.79684219366759"
"Monroe Community of Schools","14.208819497843603"
"North Hollywood/Valley Village Community of Schools","16.103059581320451"
"Panorama City Community of Schools","29.792939073439594"
"Reseda Community of Schools","22.827382713753074"
"Rivera Community of Schools","13.671228539768885"
"San Fernando Valley/Sylmar Community of Schools","23.915490821701265"
"San Pedro Community of Schools","14.088475626937166"
"SO Los Angeles Community of Schools","12.53499352358668"
"South Gate Community of Schools","15.430423079340951"
"South Mid-City Community of Schools","4.019615724736715"
"Sun Valley Community of Schools","40.377136623479657"
"Sunland/Tujunga Community of Schools","30.075187969924809"
"Taft Community of Schools","19.87070792708775"
"Van Nuys/Valley Glen Community of Schools","19.069305709013612"
"Venice Community of Schools","17.224385902797049"
"West LA Community of Schools","16.092550043360482"
"Westchester Community of Schools","9.3830635702556879"
"Wilmington Community of Schools","21.474204112310087"
"District Wide","15.829134881817122"
