"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","8.0245551387244962"
"Bell/Cudahy/Maywood Community of Schools","4.6897716081226841"
"Boyle Heights Community of Schools",8.9351712709875
"Canoga Park/Chatsworth Community of Schools","4.2487501593281305"
"Carson Community of Schools","9.86706374123177"
"Cleveland Community of Schools","6.2758880381573992"
"Downtown Community of Schools","5.8146296080939646"
"Eagle Rock/Highland Park Community of Schools","10.770155898006623"
"East Los Angeles Community of Schools","8.9544014327042287"
"Fairfax Community of Schools","8.5511196622307732"
"Fremont Community of Schools","6.5534139645970013"
"Gardena Community of Schools","8.8882963357998346"
"Glassell Park/Los Feliz Community of Schools","5.9158179111246962"
"H.E.E.T. (C/D) Community of Schools","9.4795715233671434"
"H.E.E.T. (W) Community of Schools","22.666742222474078"
"Hamilton Community of Schools","8.4796065462562531"
"Harbor City/Lomita Community of Schools","8.8983804947499561"
"Historic Central Avenue Community of Schools","13.389569525339761"
"Hollywood Community of Schools","6.7344602330123235"
"Huntington Park/Vernon Community of Schools","10.188966133444106"
"Kennedy/NAHS/VAAS Community of Schools","2.9283005607695571"
"Kreatwn/PcoUnion Community of Schools","4.6709764209110265"
"LA Mid-City Community of Schools","14.685905202481917"
"Lincoln Heights/El Sereno Community of Schools","6.5837841396640071"
"MacArthur Park Community of Schools","9.10912734560029"
"Manual Arts/Vermont Square Community of Schools","7.8379887720810837"
"Monroe Community of Schools","14.399213972319629"
"North Hollywood/Valley Village Community of Schools","13.786168418321008"
"Panorama City Community of Schools","5.8237726399161378"
"Reseda Community of Schools","8.2028472994403838"
"Rivera Community of Schools","8.43901278894029"
"San Fernando Valley/Sylmar Community of Schools","5.5413942147844395"
"San Pedro Community of Schools","10.446591799425438"
"SO Los Angeles Community of Schools","9.9068753715078266"
"South Gate Community of Schools","5.4956797850578578"
"South Mid-City Community of Schools","13.30003398897575"
"Sun Valley Community of Schools","8.1395865090053423"
"Sunland/Tujunga Community of Schools","4.9637645190112183"
"Taft Community of Schools","3.6716650266562882"
"Van Nuys/Valley Glen Community of Schools","5.9284202538549549"
"Venice Community of Schools","12.577297977151243"
"West LA Community of Schools","3.91630848761957"
"Westchester Community of Schools","2.6154731390908617"
"Wilmington Community of Schools","6.8544010967041755"
"District Wide","8.015096296412219"
