"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","9.3627698818418441"
"Bell/Cudahy/Maywood Community of Schools","10.800371024510488"
"Boyle Heights Community of Schools","9.87054401882996"
"Canoga Park/Chatsworth Community of Schools","6.945540647198106"
"Carson Community of Schools","5.7830210501966226"
"Cleveland Community of Schools","7.5315698302049423"
"Downtown Community of Schools","6.8872631546726248"
"Eagle Rock/Highland Park Community of Schools","16.03050858897776"
"East Los Angeles Community of Schools","5.77745252859839"
"Fairfax Community of Schools","7.9769466242559011"
"Fremont Community of Schools","6.0882388754346328"
"Gardena Community of Schools","9.14968891057704"
"Glassell Park/Los Feliz Community of Schools","4.5466945530599254"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools","1.7908630168878383"
"Hamilton Community of Schools","10.895976116020353"
"Harbor City/Lomita Community of Schools","5.85480093676815"
"Historic Central Avenue Community of Schools","5.3695599645609047"
"Hollywood Community of Schools","4.55132989859637"
"Huntington Park/Vernon Community of Schools","5.8788947677836569"
"Kennedy/NAHS/VAAS Community of Schools","8.9984702600557913"
"Kreatwn/PcoUnion Community of Schools","13.245500944845734"
"LA Mid-City Community of Schools","9.63623223319682"
"Lincoln Heights/El Sereno Community of Schools","6.2798949164250653"
"MacArthur Park Community of Schools","1.2530229177891665"
"Manual Arts/Vermont Square Community of Schools",3.6173233615786
"Monroe Community of Schools","10.570566663685225"
"North Hollywood/Valley Village Community of Schools","9.7309031026610278"
"Panorama City Community of Schools","6.7037608098143053"
"Reseda Community of Schools","6.6398857939643445"
"Rivera Community of Schools","6.3270227140115427"
"San Fernando Valley/Sylmar Community of Schools","12.564894826118989"
"San Pedro Community of Schools","9.7137676466778924"
"SO Los Angeles Community of Schools","5.0629835149256754"
"South Gate Community of Schools","7.8280950330737014"
"South Mid-City Community of Schools","1.3041550379509115"
"Sun Valley Community of Schools","7.6576607934728882"
"Sunland/Tujunga Community of Schools","31.675641431738992"
"Taft Community of Schools","10.983544066624887"
"Van Nuys/Valley Glen Community of Schools","9.3561329451455428"
"Venice Community of Schools","13.116474291710388"
"West LA Community of Schools","10.60754726988252"
"Westchester Community of Schools","2.2603978300180834"
"Wilmington Community of Schools","4.2353140485366989"
"District Wide","8.0362385476268354"
