"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","103.70754472387866"
"Bell/Cudahy/Maywood Community of Schools","79.667710744927149"
"Boyle Heights Community of Schools","107.01210926499577"
"Canoga Park/Chatsworth Community of Schools","166.54239862863832"
"Carson Community of Schools","168.440117726964"
"Cleveland Community of Schools","120.71156289707751"
"Downtown Community of Schools","111.90928764801238"
"Eagle Rock/Highland Park Community of Schools","133.16888316888316"
"East Los Angeles Community of Schools","97.5441023867174"
"Fairfax Community of Schools","208.7953697192622"
"Fremont Community of Schools","96.9917850897174"
"Gardena Community of Schools","173.75420462899021"
"Glassell Park/Los Feliz Community of Schools","140.017624596103"
"H.E.E.T. (C/D) Community of Schools","94.619911814242187"
"H.E.E.T. (W) Community of Schools","110.1776614791351"
"Hamilton Community of Schools","129.25565345254896"
"Harbor City/Lomita Community of Schools","132.01655284470283"
"Historic Central Avenue Community of Schools","105.63515537971037"
"Hollywood Community of Schools","103.8510642352179"
"Huntington Park/Vernon Community of Schools","106.29251700680273"
"Kennedy/NAHS/VAAS Community of Schools","152.00605169633045"
"Kreatwn/PcoUnion Community of Schools","81.020674241013225"
"LA Mid-City Community of Schools","161.18921823229158"
"Lincoln Heights/El Sereno Community of Schools","98.9239274997527"
"MacArthur Park Community of Schools","85.862593830902725"
"Manual Arts/Vermont Square Community of Schools","107.28671887953651"
"Monroe Community of Schools","122.51752086224919"
"North Hollywood/Valley Village Community of Schools","140.71822582460882"
"Panorama City Community of Schools","76.263382065154829"
"Reseda Community of Schools","97.414897263362974"
"Rivera Community of Schools","77.75160648539871"
"San Fernando Valley/Sylmar Community of Schools","123.5788433020267"
"San Pedro Community of Schools","183.04960644334616"
"SO Los Angeles Community of Schools","104.322879311469"
"South Gate Community of Schools","115.46850275841423"
"South Mid-City Community of Schools","119.7086608494988"
"Sun Valley Community of Schools","116.77083723193233"
"Sunland/Tujunga Community of Schools","109.46907498631637"
"Taft Community of Schools","170.45331952445682"
"Van Nuys/Valley Glen Community of Schools","89.877010406811721"
"Venice Community of Schools","122.60661667041299"
"West LA Community of Schools","168.39352576420944"
"Westchester Community of Schools","176.4290755116443"
"Wilmington Community of Schools","117.97937629748954"
"District Wide","121.96659040148059"
