"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","6.1312078479460448"
"Bell/Cudahy/Maywood Community of Schools","8.4092073175393143"
"Boyle Heights Community of Schools","9.75533616888438"
"Canoga Park/Chatsworth Community of Schools","6.7290222730637241"
"Carson Community of Schools","13.422818791946309"
"Cleveland Community of Schools","16.506296666699033"
"Downtown Community of Schools","5.14763414734588"
"Eagle Rock/Highland Park Community of Schools","4.22029964127453"
"East Los Angeles Community of Schools","0.80301935276640168"
"Fairfax Community of Schools","2.4726463497558262"
"Fremont Community of Schools","12.572685840012571"
"Gardena Community of Schools","8.2419846699085149"
"Glassell Park/Los Feliz Community of Schools","13.592496941688188"
"H.E.E.T. (C/D) Community of Schools","16.371971185330715"
"H.E.E.T. (W) Community of Schools","2.114522540810285"
"Hamilton Community of Schools","6.6445182724252492"
"Harbor City/Lomita Community of Schools","17.110347482640126"
"Historic Central Avenue Community of Schools","2.0233289831760195"
"Hollywood Community of Schools","1.3744193078424367"
"Huntington Park/Vernon Community of Schools","3.2789841707039158"
"Kennedy/NAHS/VAAS Community of Schools","7.5187969924812021"
"Kreatwn/PcoUnion Community of Schools","3.0874679675198373"
"LA Mid-City Community of Schools","11.660617721223783"
"Lincoln Heights/El Sereno Community of Schools","6.6572478937207356"
"MacArthur Park Community of Schools","7.5585789871504163"
"Manual Arts/Vermont Square Community of Schools","3.2487221692800832"
"Monroe Community of Schools","5.396605535118411"
"North Hollywood/Valley Village Community of Schools","5.09203859765257"
"Panorama City Community of Schools","18.415358408913033"
"Reseda Community of Schools","6.8540095956134337"
"Rivera Community of Schools","4.0092372826993392"
"San Fernando Valley/Sylmar Community of Schools","6.5270317017929758"
"San Pedro Community of Schools","8.7031360300161484"
"South Gate Community of Schools","4.1443905673670685"
"South Mid-City Community of Schools","10.767739851405191"
"Sun Valley Community of Schools","3.114900907214889"
"Sunland/Tujunga Community of Schools","5.0938542648294831"
"Taft Community of Schools","19.715938819925231"
"Van Nuys/Valley Glen Community of Schools","5.0015629884338848"
"Venice Community of Schools","5.999376064889252"
"West LA Community of Schools","4.18047093005027"
"Westchester Community of Schools","13.281623545662223"
"Wilmington Community of Schools","12.064618094514218"
"District Wide","7.482588089006577"
