"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","32.587885453582629"
"Bell/Cudahy/Maywood Community of Schools","14.122928946801157"
"Boyle Heights Community of Schools","15.820281601012498"
"Canoga Park/Chatsworth Community of Schools","6.6253441498211156"
"Carson Community of Schools","31.228707699295935"
"Cleveland Community of Schools","11.518415066086906"
"Downtown Community of Schools","6.8568294020844762"
"Eagle Rock/Highland Park Community of Schools","13.278584707156137"
"East Los Angeles Community of Schools","14.790941715904934"
"Fairfax Community of Schools","7.197437712174465"
"Fremont Community of Schools","23.1998824539289"
"Gardena Community of Schools","16.351892731583682"
"Glassell Park/Los Feliz Community of Schools","16.529608661514938"
"H.E.E.T. (C/D) Community of Schools","22.44769686630152"
"H.E.E.T. (W) Community of Schools","16.7598935746758"
"Hamilton Community of Schools","14.173613884987565"
"Harbor City/Lomita Community of Schools","37.484381507705123"
"Historic Central Avenue Community of Schools","14.014434867913952"
"Hollywood Community of Schools","16.3365838946416"
"Huntington Park/Vernon Community of Schools","12.1739412729073"
"Kennedy/NAHS/VAAS Community of Schools","23.087120365819146"
"Kreatwn/PcoUnion Community of Schools","14.112334180073384"
"LA Mid-City Community of Schools","7.0861678004535147"
"Lincoln Heights/El Sereno Community of Schools","11.701139140310426"
"MacArthur Park Community of Schools","20.464545175483472"
"Manual Arts/Vermont Square Community of Schools","20.173063651324522"
"Monroe Community of Schools","22.238035936666073"
"North Hollywood/Valley Village Community of Schools","15.104726100966703"
"Panorama City Community of Schools","13.593934084524061"
"Reseda Community of Schools","9.6290875476639837"
"Rivera Community of Schools","22.921639608593242"
"San Fernando Valley/Sylmar Community of Schools","14.230731912416314"
"San Pedro Community of Schools","19.731649565903712"
"South Gate Community of Schools","13.446643717728055"
"South Mid-City Community of Schools","15.199185323666653"
"Sun Valley Community of Schools","12.379301807378065"
"Sunland/Tujunga Community of Schools","27.886931169983519"
"Taft Community of Schools","22.466524877931882"
"Van Nuys/Valley Glen Community of Schools","21.016584557755429"
"Venice Community of Schools","16.229814168627769"
"West LA Community of Schools","9.299249860511253"
"Westchester Community of Schools","31.460556327504388"
"Wilmington Community of Schools","26.120820668693007"
"District Wide","16.806640417848978"
