"School name","Cases among staff and students"
"Unassigned",1791
"102ND ST EEC",8
"107TH ST EL",118
"109TH ST EL",47
"10TH ST EL",70
"112TH ST EEC",7
"112TH ST EL",56
"116TH ST EL",58
"118TH ST EL",89
"122ND ST EL",87
"135TH ST EL",70
"153RD ST EL",53
"156TH ST EL",44
"15TH ST EL",49
"186TH ST EL",101
"1ST ST EL",57
"20TH ST EL",82
"232ND PL EL",59
"24TH ST EEC",8
"24TH ST EL",15
"28TH ST EEC",7
"28TH ST EL",86
"2ND ST EL",43
"32ND ST USC PA MAG",97
"36TH ST EEC",9
"37TH ST EEC",4
"3RD ST EL",21
"42ND ST EL",31
"49TH ST EL",100
"4TH ST EEC",4
"4TH ST EL",25
"4TH ST PC",15
"52ND ST EL",104
"54TH ST EL",32
"59TH ST EL",29
"61ST ST EL",96
"66TH ST EEC",7
"66TH ST EL",143
"6TH AVE EL",46
"74TH ST EL",48
"75TH ST EEC",6
"75TH ST EL",122
"7TH ST EL AI MAG",33
"92ND ST EL",103
"93RD ST EL",170
"95TH ST EEC",5
"95TH ST EL",131
"96TH ST EL",94
"97TH ST EEC",4
"99TH ST EL",89
"9TH ST EL",36
"ACAD ENRICH SCI MAG",36
"ADAMS MS",104
"ADDAMS HS",11
"AGGELER HS",8
"ALBION ST EEC",5
"ALBION ST EL",20
"ALDAMA EL",29
"ALEXANDER SCS",74
"ALEXANDRIA AVE EEC",10
"ALEXANDRIA AVE EL",43
"ALLESANDRO EL",30
"ALTA CALIFORNIA EL",109
"ALTA LOMA EL",44
"AMANECER PC",14
"AMBLER AVE EL",68
"AMESTOY EL",83
"ANATOLA AVE EL",31
"ANDASOL AVE EL",26
"ANGELES MESA EL",29
"ANGELOU COMMUNITY SH",111
"ANGEL'S GATE HS",6
"ANN ST EL",13
"ANNALEE AVE EL",20
"ANNANDALE EL",9
"ANTON EEC",11
"ANTON EL",55
"APPERSON ST EL",35
"ARAGON AVE EL",16
"ARLETA SH",114
"ARLINGTON HTS EL",43
"ARMINTA ST EEC",7
"ARMINTA ST EL",51
"ARROYO SECO MUS/S MAG",29
"ASCOT AVE EL",117
"ATWATER AVE EL",20
"AUDUBON MS",54
"AURORA EL",55
"AVALON GARDENS EL",27
"BACA ARTS ACAD",86
"BAKEWELL PC",22
"BALA",13
"BALBOA EL G/HG/HA MAG",50
"BALDWIN HILLS EL",36
"BANCROFT MS",44
"BANDINI ST EL",36
"BANNEKER CTC",26
"BANNING SH",328
"BARRETT EL",66
"BARTON HILL EL",65
"BASSETT ST EL",81
"BEACHY AVE EL",46
"BECKFORD CES",48
"BEETHOVEN ST EL",21
"BELL SH",244
"BELLINGHAM EL",68
"BELMONT SH",82
"BELVEDERE EL",69
"BELVEDERE MS",78
"BERENDO MS",86
"BERNSTEIN SH",84
"BERNSTEIN SH STEM",64
"BERTRAND AVE EL",47
"BETHUNE MS",113
"BLYTHE ST EL",48
"BONITA ST EL",52
"BOYLE HEIGHTS HS",4
"BOYLE HTS STEM MAG",16
"BRADDOCK DR EL",34
"BRADLEY EEC",8
"BRADLEY GLBL AWR MAG",29
"BRAINARD EL",15
"BRAVO SH MEDICAL MAG",179
"BREED ST EL",50
"BRENTWOOD EL SCI MAG",32
"BRIDGE ST EL",24
"BRIDGES SCHOOL",151
"BRIGHT EL",60
"BROAD AVE EL",61
"BROADACRES AV EL",37
"BROADOUS EEC",7
"BROADOUS EL",56
"BROADWAY EL",28
"BROCKTON AVE EL",29
"BROOKLYN AVE EEC",4
"BROOKLYN AVE EL",49
"BRYSON AVE EL",68
"BUCHANAN ST EL",34
"BUDLONG AVE EL",112
"BURBANK BLVD EL",55
