"School name","Cases among staff and students"
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",1
"CRESTWOOD ST STEAM MG",1
"CRUZ EEC",0
"CURTISS MS",3
"DACOTAH EEC",0
"DAHLIA HTS EL",3
"DANA MS",8
"DANUBE AVE EL",2
"DARBY AVE EL",4
"DAYTON EEC",0
"DAYTON HEIGHTS EL",0
"DBM",13
"DE LA TORRE JR EL",9
"DEARBORN EL CA",5
"DEL AMO EL",7
"DEL OLMO EL",1
"DELEVAN DRIVE EL",6
"DENA EL",1
"DENKER AVE EL",5
"DIXIE CYN CC",2
"DODSON MS",27
"DOLORES ST EEC",1
"DOLORES ST EL",5
"DOMINGUEZ EL",5
"DORRIS PLACE EL",0
"DORSEY SH",10
"DREW MS",2
"DREW MS UP PBLC SRVC",0
"DYER ST EL",2
"DYMALLY SH",3
"EAGLE ROCK EL",3
"EAGLE ROCK HS",23
"EAGLE TREE CONTN HS",1
"EARHART HS",1
"EARLY COLLEGE ACAD",2
"EAST VALLEY SH",6
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",2
"EDISON MS",1
"EINSTEIN HS",0
"EL DORADO AVE EL",4
"EL ORO WAY CES",4
"EL SERENO EEC",0
"EL SERENO EL",2
"EL SERENO MS",4
"ELA OCC CTR",2
"ELEMENTARY CDS",0
"ELIZABETH LC",5
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",5
"EMELITA ST EL",3
"EMERSON CC",2
"ENADIA WAY",1
"ENCINO CEL",2
"ERWIN EL",9
"ESCALANTE EEC",0
"ESCALANTE EL",2
"ESCUTIA PC",3
"ESHELMAN AVE EL",0
"ESPERANZA EL",4
"ESTRELLA EEC",0
"ESTRELLA EL",3
"EUCLID AVE EL",7
"EVANS CAS",4
"EVERGREEN AVE EEC",1
"EVERGREEN AVE EL",2
"EVERGREEN HS",1
"FAIR AVE EEC",0
"FAIR AVE EL",4
"FAIRBURN AVE EL",4
"FAIRFAX SH",5
"FARMDALE EL",4
"FERNANGELES EL",2
"FIGUEROA ST EL",1
"FISHBURN AVE EL",3
"FLEMING MS",7
"FLETCHER DR EL",3
"FLORENCE AVE EL",0
"FLOURNOY EL",2
"FORD BLVD EL",0
"FOSHAY LC",7
"FRANKLIN AVE EL",18
"FRANKLIN HS",9
"FREMONT SH",11
"FRIEDMAN OCC CTR",2
"FRIES AVE EL",3
"FROST MS",13
"FULLBRIGHT AVE EL",3
"FULTON COLLEGE PREP",4
"GAGE MS",5
"GAL KING SCH FOR STEM",11
"GARCETTI LA",2
"GARDEN GROVE EL",2
"GARDENA EEC",1
"GARDENA EL",5
"GARDENA SH",9
"GARDNER ST EL",3
"GARFIELD SH",18
"GARVANZA EL T/L MAG",2
"GARZA PC",0
"GATES ST EEC",0
"GATES ST EL",5
"GAULT ST EL",1
"GERMAIN ACAD AA",10
"GLASSELL PARK EEC",1
"GLASSELL PK STEAM MAG",0
"GLEDHILL ST EEC",0
"GLEDHILL ST EL",1
"GLEN ALTA EL",0
"GLENFELIZ BLVD EEC",0
"GLENFELIZ BLVD EL",2
"GLENWOOD EL",1
"GOMPERS MS",2
"GOMPERS MS UP MED MAG",1
"GRAHAM EEC",0
"GRAHAM EL",8
"GRANADA EL",4
"GRAND VW BL EL",6
"GRANT EEC",3
"GRANT EL",4
"GRANT SH",10
"GRAPE ST EL",3
"GRATTS EEC",1
"GRATTS LA FOR YS",2
"GREY HS",2
"GRIDLEY ST EL",3
"GRIFFIN AVE EL",1
"GRIFFITH JOYNER EL",4
"GRIFFITH MS STEAM MG",2
"GULF AVE EL",2
"HADDON AVE EEC",0
"HADDON AVE EL",3
"HALE CA",26
"HALLDALE EL",8
"HAMASAKI MED/SCI MAG",2
"HAMILTON SH",19
"HAMLIN CA",9
"HANCOCK PARK EL",5
"HARBOR CITY EL",6
"HARBOR OCC CTR",0
"HARDING ST EL",2
"HARMONY EL",3
"HARRISON ST EL",0
"HART ST EL",2
"HARTE PREP MS",2
"HARVARD EL",1
"HASKELL EL STEAM MAG",5
"HAWAIIAN AVE EEC",0
"HAWAIIAN AVE EL",1
"HAWKINS SH C/DAGS",2
"HAYNES CES",6
"HAZELTINE AVE EL",5
"HELIOTROPE AVE EL",1
"HENRY MS",11
"HERRICK AVE EL",1
"HESBY OAKS LEAD CHTR",5
"HIGHLAND PARK HS",0
"HILLCREST DR EL",2
"HILLSIDE EL",0
"HOBART BLVD EEC",0
"HOBART BLVD EL",4
"HOLLENBECK MS",1
"HOLLYWOOD EL",3
"HOLLYWOOD SH",6
"HOLMES AVE EEC",0
"HOLMES AVE EL",0
"HOLMES MS",9
"HOOPER AVE EEC",1
"HOOPER AVE EL",2
"HOOPER AVE PC",0
"HOOVER ST EL",11
"HOPE HS",3
"HOPE ST EL",3
"HUBBARD ST EL",3
"HUERTA EL",2
"HUGHES EL",5
"HUMPHREYS AVE EL",3
"HUNTINGTON DR EL",1
"HUNTNGTN PK EL",1
"HUNTNGTN PK SH",5
"HYDE PARK EEC",1
"INDEPENDENCE EL",1
"INDEPENDENCE HS",1
"INTERNATIONAL ST LC",0
"IOVINE YOUNG CTR MAG",0
"IRVING MS MME MAG",1
"ISAACS AVALON HS",0
"IVANHOE EL",4
"JEFFERSON SH",2
"JOHNSON STEM ACADEMY",1
"JONES EL",2
"JONES PC",0
"JORDAN SH",2
"JUSTICE ST ACAD CHTR",3
"KAHLO HS",2
"KENNEDY EL",5
"KENNEDY SH",23
"KENTER CANYON EC",5
"KENTWOOD EEC",0
"KENTWOOD EL",13
"KESTER AVE EL",6
"KIM ACADEMY",1
"KIM EL",8
"KING JR EL",1
"KING MS MAG FLM/MDIA",7
"KING-DREW SH MD/S MG",6
"KINGSLEY EL",5
"KITTRIDGE ST EL",0
"KNOLLWOOD PREP ACAD",1
"KNOX EL",3
"KORENSTEIN EL",5
"LA SALLE AVE EL",0
"LACES MAG",12
"LAFAYETTE PARK PC",1
"LAKE BALBOA CP K-12",3
"LAKE ST PRIMARY",1
"LANAI RD EL",6
"LANE EL",1
"LANGDON AVE EL",0
"LANKERSHIM EL",2
"LASSEN EL",7
"LATONA AVE EL",0
"LAUREL CACT MAG",2
"LAUREL EEC",1
"LAWRENCE MS",10
"LAWSON ACAD A/M/S EL",1
"LE CONTE MS",3
"LEAPWOOD EL",0
"LEE EL MED HLTH MAG",4
"LEGACY SH STEAM",3
"LEGACY SH VAPA",2
"LEICHMAN CPTC",5
"LELAND ST EL",4
"LEMAY ST EEC",3
"LEMAY ST EL",3
"LEWIS HS",0
"LEXINGTON AVE PC",0
"LIBERTY BLVD EL",0
"LIECHTY MS",8
"LIGGETT ST EL",0
"LILLIAN ST EL",1
"LIMERICK AVE EL",6
"LINCOLN SH",3
"LIZARRAGA EL",2
"LOCKE EEC",2
"LOCKE INFANT",0
"LOCKHURST DR CEL",4
"LOCKWOOD AVE EL",4
"LOGAN ACADEMY",2
"LOGAN ST EEC",1
"LOKRANTZ SP ED CTR",3
"LOMA VISTA EL",5
"LOMITA EL M/S/T MAG",12
"LONDON HS",0
"LORENA ST EL",4
"LORETO ST EL",7
"LORNE ST EL",2
"LOS ANGELES ACAD MS",0
"LOS ANGELES EL",2
"LOS ANGELES SH",1
"LOS ANGELES TECH CTR",5
"LOS FELIZ STEMM MAG",4
"LOWMAN SP ED & CTC",0
"LOYOLA VILLG EL F/PAM",1
"MACARTHUR PK EL VAPA",0
"MACES MAG",3
"MACK EL",7
"MACLAY MS",7
"MADISON EL",0
"MADISON MS",11
"MAGNOLIA AVE EL",1
"MAGNOLIA SCI ACAD #2",1
"MAGNOLIA SCI ACAD #4",1
"MAGNOLIA SCI ACAD #6",3
"MAGNOLIA SCI-BELL@SR",8
"MAIN ST EL",3
"MALABAR ST EL",0
"MANCHESTER AVE EL",1
"MANHATTAN PLACE EL",5
"MANN UCLA COMM SCH",2
"MANUAL ARTS SH",9
"MAPLE PC",0
"MAR VISTA EL",1
"MARIANNA AVE EL",0
"MARINA DEL REY MS",8
"MARINA EEC",0
"MARIPOSA-NABI PC",1
"MARK TWAIN MS",12
"MARKHAM MS",3
"MARLTON SCHOOL",2
"MARQUEZ CHARTER",5
"MARQUEZ SH HPIAM",5
"MARQUEZ SH LIBRA",2
"MARQUEZ SH SOC JUS",2
"MARSHALL SH",19
"MARVIN EEC",0
"MARVIN EL",6
"MAYALL ST AC A/T MAG",3
"MAYBERRY ST EL",1
"MAYWOOD ACADEMY SH",5
"MAYWOOD EL",4
"MCALISTER HS CYESIS",0
"MCAULIFFE EEC",1
"MCBRIDE SP ED CTR",0
"MCKINLEY AVE EL",3
"MELROSE AVE EL M/S MG",16
"MELVIN AVE EL",3
"MENDEZ SH",1
"MENLO AVE EL",2
"MERIDIAN EEC",2
"METROPOLITAN HS",1
"MEYLER ST EL",0
"MICHELTORENA ST EL",6
"MID-CITY PSES MAG",4
"MIDDLE COLLEGE HS",3
"MIDDLETON ST EL",5
"MIDDLETON ST PC",4
"MIKES EEC",0
"MILES AVE EEC",1
"MILES AVE EL",5
"MILLER CTC",2
"MILLER EL",3
"MIRAMONTE EEC",1
"MIRAMONTE EL",6
"MISSION HS",0
"MONETA HS",2
"MONLUX EL",6
"MONROE SH",13
"MONTARA AVE EL",0
"MONTE VISTA EEC",1
"MONTE VISTA ST EL",0
"MONTEREY HS",0
"MOORE M/S/T ACAD",0
"MORNINGSIDE EL",1
"MOSK EL",9
"MOUNT GLEASON MS",3
"MOUNTAIN VIEW EL",1
"MT LUKENS HS",1
"MT WASHINGTON EL",3
"MUIR MS",2
"MULHOLLAND MS",3
"MULTNOMAH ST EL",1
"MURCHISON EEC",1
"MURCHISON ST EL",1
"NAPA ST EL",6
"NARBONNE SH",11
"NARBONNE SH HARTS LA",1
"NAVA COLLEGE PREP",3
"NAVA LEARNING ACADEMY",1
"NESTLE AVE CHARTER",5
"NEVADA AVE EL",7
"NEVIN AVE EL",1
"NEW ACAD CANOGA PARK",0
"NEWCASTLE EL",3
"NEWMARK HS",0
"NIGHTINGALE MS",10
"NIMITZ MS",8
"NO HOLLYWD SH",20
"NOBEL CMS",20
"NOBLE AVE EEC",0
"NOBLE AVE EL",1
"NORMANDIE AVE EEC",0
"NORMANDIE AVE EL",5
"NORMONT EEC",0
"NORMONT EL",1
"NORTH VALLEY OCC CTR",9
"NORTHRIDGE ACAD SH",8
"NORTHRIDGE EEC",0
"NORTHRIDGE MS",6
"NORWOOD ST EL",4
"NUEVA VISTA EL",2
"OBAMA EL",2
"OBAMA GLBL PREP ACAD",2
"OCHOA LC",5
"ODYSSEY HS",0
"OLIVE VISTA MS",9
"OLYMPIC PC",1
"O'MELVENY EL",1
"OPEN CHARTER MAG",3
"ORCHARD ACADEMIES 2B",1
"ORCHARD ACADEMIES 2C",3
"ORTHOPAEDIC HSP SH MG",4
"OSCEOLA ST EL",5
"OVERLAND AVE EL",8
"OWENSMOUTH HS",0
"OXNARD ST EL",1
"PACIFIC BLVD SCHOOL",0
"PACOIMA EEC",0
"PACOIMA MS",11
"PALISADES CEL",4
"PALMS EL",4
"PALMS MS",4
"PANORAMA CITY EL",2
"PANORAMA SH",10
"PARK AVE EL",0
"PARK WESTERN EEC",0
"PARK WSTN PL EL",12
"PARKS LC",3
"PARKS/HUERTA EEC",0
"PARMELEE AVE EL",3
"PARTHENIA AC ART TEC",3
"PASEO DEL REY EL MAG",5
"PATTON HS",0
"PEARL SH JRNLS/CMM MG",1
"PEARY MS",14
"PEREZ SP ED CTR",9
"PHOENIX HS",0
"PINEWOOD AVE EEC",0
"PINEWOOD AVE EL",0
"PIO PICO MS",6
"PLAINVIEW ACADEMC CA",0
"PLASENCIA EL",5
"PLAYA DEL REY EL",7
"PLAYA VISTA EL",6
"PLUMMER EL",6
"POINDEXTER LAMOTTE EL",7
"POLITI EL",4
"POLYTECHNIC SH",18
"POMELO COMMUNITY CS",5
"PORTER MS",3
"PORTER RANCH SCHOOL",17
"PORTOLA CM",20
"PRESIDENT AVE EL",9
"PRIMARY ACADEMY",2
"PT FERMIN EL MR/S MG",5
"PUEBLO DE LA HS",0
"PURCHE AVE EL",1
"QUEEN ANNE PL EL",4
"RAMONA EL",2
"RAMONA HS",1
"RAMONA INFANT",1
"RANCHITO AVE EL",2
"RANCHO DOMNGZ PREP",3
"RAYMOND AVE EL",8
"REED MS",16
"RESEDA CHARTER HS",14
"RESEDA EL",5
"REVERE CMS",27
"RFK AMBSDR GLBL EDU",2
"RFK AMBSDR GLBL LDSH",2
"RFK LA SH ARTS",0
"RFK NEW OPEN WLD",9
"RFK SCH VIS ARTS/HUM",0
"RFK UCLA COMM SCH",7
"RICHLAND AVE EL",3
"RIDE EL SMART ACAD",1
"RILEY HS CYESIS",0
"RIO VISTA EL",2
"RIORDAN PC",0
"RITTER EL",3
"RIVERA LC COM & TECH",0
"RIVERA LC GD STEAM AC",1
"RIVERA LC PERF ARTS",2
"RIVERA LC PUB SRV",2
"RIVERSIDE DR CS",5
"ROBERTI EEC",0
"ROCKDALE VAPA MAG",3
"RODIA HS",0
"ROGERS HS",2
"ROMER MS",3
"ROOSEVELT INFANT",0
"ROOSEVELT SH",4
"ROOSEVELT SH STM MAG",5
"ROSCOE EL",3
"ROSCOMARE RD EL",4
"ROSEMONT AVE EEC",1
"ROSEMONT AVE EL",1
"ROSEWOOD UP/UD MAG",3
"ROWAN AVE EL",2
"ROYBAL LC",2
"ROYBAL-ALLARD EL",4
"RUSSELL EL",3
"SALVIN SP ED CTR",1
"SAN ANTONIO EL",1
"SAN ANTONIO HS",0
"SAN FERNANDO EEC",0
"SAN FERNANDO EL",3
"SAN FERNANDO MS",3
"SAN FERNANDO MS IAM",1
"SAN FERNANDO SH",27
"SAN GABRIEL AVE EL",1
"SAN JOSE ST EL",2
"SAN MIGUEL EL",9
"SAN PASCUAL STEAM MG",0
"SAN PEDRO SH",25
"SAN PEDRO ST EL",1
"SANTANA ART AC",3
"SANTEE EC",23
"SATICOY EL",4
"SATURN ST EL",0
"SCIENCE AC STEM MAG",4
"SECONDARY CDS",0
"SELMA AVE EL",0
"SENDAK EL",2
"SEPULVEDA MS",8
"SERRANIA AVE CES",4
"SHARP AVE EL",0
"SHENANDOAH ST EEC",2
"SHENANDOAH ST EL",4
"SHERIDAN ST EL",1
"SHERMAN OAKS EL CS",1
"SHIRLEY AVE EL",6
"SHORT AVE EL",7
"SIERRA PARK EL",4
"SIERRA VISTA EL",0
"SLAWSON OCC CTR",2
"SOCES MAG",52
"SOLANO AVE EL",0
"SOLIS LA",0
"SOTO ST EL",1
"SOTOMAYOR ART/SCI MAG",4
"SOUTH EAST SH",4
"SOUTH GATE MS",3
"SOUTH GATE SH",12
"SOUTH PARK EL",5
"SOUTH SHORES EL PA MG",2
"SOUTHEAST MS",4
"STAGG ST EL",2
"STANFORD AVE EL",0
"STANFORD AVE PC",0
"STATE ST EEC",0
"STATE ST EL",0
"STERRY EL",2
"STEVENSON CCP",3
"STONEHURST STEAM MAG",10
"STONER AVE EL",0
"STONEY POINT HS",2
"STRATHERN ST EL",1
"SUN VALLEY MAG ET",4
"SUNLAND EL",6
"SUNNY BRAE AVE EL",2
"SUNRISE EL",1
"SUPERIOR ST EL",7
"SUTTER MS",3
"SYLMAR ACAD BH/E MAG",0
"SYLMAR CHS",7
"SYLMAR EL",7
"SYLMAR LDSHP ACAD",7
"SYLVAN PARK EEC",0
"SYLVAN PARK EL",3
"TAFT CHS",32
"TAPER AVE EL",2
"TARZANA EL",0
"TELFAIR AVE EEC",0
"TELFAIR AVE EL",6
"THOREAU HS",1
"TOLAND WAY EL",4
"TOLUCA LAKE EEC",2
"TOLUCA LAKE EL",4
"TOPANGA EL CS",2
"TOPEKA DR CAS",5
"TORRES ELA PA MAG",2
"TORRES ENG & TECH",1
"TORRES HS SJLA MAG",0
"TORRES HUM/ART/TECH",4
"TORRES RENAISSANCE",1
"TOWNE AVE EL",1
"TRINITY EEC",0
"TRINITY ST EL",0
"TULSA ST EL",3
"TWEEDY EL",2
"UNION AVE EL",2
"UNIVERSITY HS CHARTER",14
"UTAH ST EL",0
"VALERIO ST EL",8
"VALLEY ACAD ARTS/SCI",10
"VALLEY VIEW EL",8
"VAN DEENE AVE EL",11
"VAN GOGH CHTR",9
"VAN NESS AVE EL",0
"VAN NUYS EL",2
"VAN NUYS MS",6
"VAN NUYS SH",10
"VANALDEN AVE EEC",1
"VANALDEN AVE EL",2
"VAUGHN EEC",2
"VENA AVE EL",3
"VENICE SH",9
"VENICE SKILLS CENTER",4
"VERDGO HLS SH",13
"VERMONT AVE EL",3
"VERNON CITY EL",0
"VICTORIA AVE EL",4
"VICTORY BLVD EL",2
"VIEW PARK CONTN HS",0
"VINE ST EEC",0
"VINE ST EL",1
"VINEDALE COLLEGE PRP",2
"VINTAGE EL M/S/T MAG",16
"VIRGIL MS",17
"VIRGINIA RD EL",0
"VISTA DEL VALLE ACAD",7
"VISTA MS",6
"VLADOVIC HARBOR TPA",4
"VOCES MAG",1
"WADSWORTH AVE EEC",1
"WADSWORTH AVE EL",10
"WALGROVE AVE EL",12
"WALNUT PARK EL",2
"WALNUT PARK MS SJ/SL",1
"WALNUT PARK MS STEM",3
"WARNER AVE EL",10
"WASHINGTON PC",2
"WASHINGTON PREP SH",2
"WATERS EMP PREP CTR",6
"WEBSTER MS",0
"WEEMES EL",2
"WEIGAND AVE EL",0
"WELBY WAY CEL",18
"WESM HLTH/SPORTS MED",5
"WEST ADAMS PREP SH",4
"WEST ATHENS EL",0
"WEST HOLLYWOOD EL",5
"WEST VALLEY OCC CTR",10
"WEST VERNON AVE EL",4
"WESTERN AV TECH MAG",8
"WESTMINSTER AVE EEC",1
"WESTMINSTER MTES MAG",5
"WESTPORT HTS EL",0
"WESTSIDE GLBL AWR MAG",1
"WESTWOOD CEL",12
"WHITE EL",0
"WHITE MS",6
"WHITE POINT EL",6
"WHITMAN HS",0
"WIDNEY CPTC",3
"WILBUR CEA",3
"WILLENBERG SP ED CTR",1
"WILLOW EL",2
"WILMINGTON EEC",2
"WILMINGTON PARK EL",4
"WILMINGTON STEAM MAG",5
"WILSHIRE CREST EL",2
"WILSHIRE PARK EL",0
"WILSON SH",9
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",0
"WILTON PL EL",1
"WINDSOR HILLS EL MAG",0
"WINNETKA AVE EL",0
"WISDOM EL",2
"WONDERLAND AVE EL",7
"WOODCREST EL",1
"WOODEN HS",1
"WOODLAKE ECC",9
"WOODLAND HILLS ACAD",0
"WOODLAND HILLS CES",1
"WOODLAWN AVE EL",0
"WRIGHT ENG DES MAG",3
"YES ACADEMY",5
"YORKDALE EL",3
"YOUNG HS",0
"YTH OPP UNLTD ALT HS",1
"District Wide",3561
