"School name","Cases among staff and students"
"Unassigned",128
"102ND ST EEC",0
"107TH ST EL",0
"109TH ST EL",1
"10TH ST EL",2
"112TH ST EEC",0
"112TH ST EL",1
"116TH ST EL",0
"118TH ST EL",0
"122ND ST EL",2
"135TH ST EL",3
"153RD ST EL",1
"156TH ST EL",1
"15TH ST EL",1
"186TH ST EL",3
"1ST ST EL",1
"20TH ST EL",6
"232ND PL EL",1
"24TH ST EEC",0
"24TH ST EL",3
"28TH ST EEC",0
"28TH ST EL",0
"2ND ST EL",0
"32ND ST USC PA MAG",9
"36TH ST EEC",1
"37TH ST EEC",0
"3RD ST EL",5
"42ND ST EL",8
"49TH ST EL",0
"4TH ST EEC",0
"4TH ST EL",3
"4TH ST PC",0
"52ND ST EL",3
"54TH ST EL",1
"59TH ST EL",2
"61ST ST EL",0
"66TH ST EEC",0
"66TH ST EL",0
"6TH AVE EL",2
"74TH ST EL",5
"75TH ST EEC",0
"75TH ST EL",8
"7TH ST EL AI MAG",1
"92ND ST EL",3
"93RD ST EL",3
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",0
"9TH ST EL",0
"ACAD ENRICH SCI MAG",0
"ADAMS MS",2
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",1
"ALEXANDER SCS",2
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",1
"ALLESANDRO EL",2
"ALTA CALIFORNIA EL",1
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",1
"AMESTOY EL",1
"ANATOLA AVE EL",1
"ANDASOL AVE EL",5
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",1
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",2
"ANTON EEC",1
"ANTON EL",0
"APPERSON ST EL",2
"ARAGON AVE EL",0
"ARLETA SH",4
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",2
"ARMINTA ST EL",2
"ARMSTRONG MS",20
"ARROYO SECO MUS/S MAG",3
"ASCOT AVE EL",0
"ATWATER AVE EL",1
"AUDUBON MS",0
"AURORA EL",0
"AVALON GARDENS EL",1
"BACA ARTS ACAD",0
"BAKEWELL PC",1
"BALA",0
"BALBOA EL G/HG/HA MAG",2
"BALDWIN HILLS EL",1
"BANCROFT MS",1
"BANDINI ST EL",0
"BANNEKER CTC",2
"BANNING SH",11
"BARRETT EL",0
"BARTON HILL EL",0
"BASSETT ST EL",1
"BEACHY AVE EL",0
"BECKFORD CES",6
"BEETHOVEN ST EL",6
"BELL SH",9
"BELLINGHAM EL",1
"BELMONT SH",0
"BELVEDERE EL",5
"BELVEDERE MS",2
"BERENDO MS",2
"BERNSTEIN SH",1
"BERNSTEIN SH STEM",0
"BERTRAND AVE EL",3
"BETHUNE MS",2
"BLYTHE ST EL",1
"BONITA ST EL",0
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",4
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",0
"BRAINARD EL",2
"BRAVO SH MEDICAL MAG",9
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",1
"BRIDGE ST EL",0
"BRIDGES SCHOOL",2
"BRIGHT EL",1
"BROAD AVE EL",2
"BROADACRES AV EL",0
"BROADOUS EEC",0
"BROADOUS EL",0
"BROADWAY EL",16
"BROCKTON AVE EL",0
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",1
"BRYSON AVE EL",0
"BUCHANAN ST EL",2
"BUDLONG AVE EL",0
"BURBANK BLVD EL",2
"BURBANK MS A/T/C MAG",2
"BURKE HS",0
"BURROUGHS MS",8
"BURTON ST EL",0
"BUSHNELL WAY EL",1
"BYRD MS",1
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",1
"CAHUENGA EL",0
"CALABASH CA",2
"CALAHAN ST EL",3
"CALVERT CES",4
"CAMELLIA AVE EL",2
"CANFIELD AVE EL",4
"CANOGA PARK EEC",0
"CANOGA PARK EL",7
"CANOGA PRK SH",6
"CANTARA ST EL",2
"CANTERBURY AVE EL",3
"CANYON CEL",1
"CAPISTRANO AVE EL",3
"CARDENAS EL",0
"CARLSON HOSPITAL",0
"CARNEGIE MS",2
"CAROLDALE LC",3
"CARPENTER COMM CHTR",5
"CARSON ACAD ED & EMP",0
"CARSON ACAD MED ARTS",2
"CARSON SH",5
"CARSON ST EL",2
"CARSON-GORE ACADEMY",3
"CARTHAY EL ES MAG",5
"CARVER MS",1
"CASTELAR ST EEC",0
"CASTELAR ST EL",1
"CASTLE HTS EL",5
"CASTLEBAY LN CHTR",6
"CASTRO MS",2
"CATSKILL AVE EL",6
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",1
"CHANDLER EL",1
"CHAPMAN EL",1
"CHARNOCK ROAD EL",6
"CHASE ST EEC",0
"CHASE ST EL",5
"CHATSWORTH CHS",10
"CHATSWORTH UP/CD MAG",5
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",1
"CHAVEZ LA ASE",2
"CHAVEZ LA SJ HUM AC",3
"CHAVEZ LA TECH PREP",3
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",1
"CIMARRON AVE EL",0
"CITY OF ANGELS",1
"CITY TERRACE EL",2
"CLEVELAND CHS",10
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",1
"CLINTON MS",0
"CLOVER AVE EL",0
"COCHRAN MS",3
"COEUR D ALENE AVE EL",3
"COHASSET ST EL",1
"COLDWATER CYN EL",3
"COLFAX CEL",11
"COLISEUM ST EL",0
"COLLINS EEC",1
"COLUMBUS AVE EL",1
"COLUMBUS MS",2
"COMMONWLTH AVE EL",4
"COMMUNITY EL MAG CS",14
"COMPTON AVE EL",0
"CONTRERAS LC ALC",0
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",1
"CONTRERAS LC SOC JUS",0
"CORONA AVE EL",1
"CORTINES SCH OF VAPA",4
"COUGHLIN EL",1
"COWAN AVE EL",3
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",0
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",0
"CRESTWOOD ST STEAM MG",1
"CRUZ EEC",0
"CURTISS MS",4
"DACOTAH EEC",0
"DAHLIA HTS EL",5
"DANA MS",5
"DANUBE AVE EL",5
"DARBY AVE EL",3
"DAYTON EEC",0
"DAYTON HEIGHTS EL",1
"DBM",2
"DE LA TORRE JR EL",0
"DEARBORN EL CA",3
"DEL AMO EL",0
"DEL OLMO EL",0
"DELEVAN DRIVE EL",2
"DENA EL",0
"DENKER AVE EL",0
"DIXIE CYN CC",1
"DODSON MS",2
"DOLORES ST EEC",0
"DOLORES ST EL",1
"DOMINGUEZ EL",1
"DORRIS PLACE EL",0
"DORSEY SH",0
"DREW MS",1
"DREW MS UP PBLC SRVC",0
"DYER ST EL",2
"DYMALLY SH",2
"EAGLE ROCK EL",12
"EAGLE ROCK HS",10
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",0
"EAST VALLEY SH",4
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",0
"EDISON MS",3
"EINSTEIN HS",0
"EL DORADO AVE EL",0
"EL ORO WAY CES",7
"EL SERENO EEC",0
"EL SERENO EL",0
"EL SERENO MS",0
"ELA OCC CTR",1
"ELEMENTARY CDS",0
"ELIZABETH LC",0
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",0
"EMELITA ST EL",2
"EMERSON CC",2
"ENADIA WAY",0
"ENCINO CEL",4
"ERWIN EL",3
