"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","63.837851856285042"
"Bell/Cudahy/Maywood Community of Schools","64.678208890190021"
"Boyle Heights Community of Schools","50.66426480522405"
"Canoga Park/Chatsworth Community of Schools","112.20606888476925"
"Carson Community of Schools","85.141842686859164"
"Cleveland Community of Schools","82.6131164209456"
"Downtown Community of Schools","65.1938899296071"
"Eagle Rock/Highland Park Community of Schools","98.3803024747118"
"East Los Angeles Community of Schools","103.20846725036019"
"Fairfax Community of Schools","100.67985969774391"
"Fremont Community of Schools","42.663685112580637"
"Gardena Community of Schools","103.64080104309451"
"Glassell Park/Los Feliz Community of Schools","77.447943217913021"
"H.E.E.T. (C/D) Community of Schools","83.586626139817639"
"H.E.E.T. (W) Community of Schools","49.308692136249775"
"Hamilton Community of Schools","68.812509639683455"
"Harbor City/Lomita Community of Schools","83.84678904910119"
"Historic Central Avenue Community of Schools","52.913616116525404"
"Hollywood Community of Schools","80.101461851678792"
"Huntington Park/Vernon Community of Schools","63.0472302563658"
"Kennedy/NAHS/VAAS Community of Schools","122.05131865386674"
"Kreatwn/PcoUnion Community of Schools","93.303600585946612"
"LA Mid-City Community of Schools","79.393535829534386"
"Lincoln Heights/El Sereno Community of Schools","44.550044550044554"
"MacArthur Park Community of Schools","37.748128864301982"
"Manual Arts/Vermont Square Community of Schools","73.135056070209657"
"Monroe Community of Schools","95.969289827255267"
"North Hollywood/Valley Village Community of Schools","95.098402669202628"
"Panorama City Community of Schools","54.762144946751015"
"Reseda Community of Schools","113.68660392850377"
"Rivera Community of Schools","56.456227350753387"
"San Fernando Valley/Sylmar Community of Schools","78.526909378709931"
"San Pedro Community of Schools","116.03762061805301"
"South Gate Community of Schools","66.638543978382216"
"South Mid-City Community of Schools","89.5022519921469"
"Sun Valley Community of Schools","93.723523104722929"
"Sunland/Tujunga Community of Schools","127.03948187819155"
"Taft Community of Schools","162.52561935924635"
"Van Nuys/Valley Glen Community of Schools","73.970187055809021"
"Venice Community of Schools","108.325753937028"
"West LA Community of Schools","128.86086990999564"
"Westchester Community of Schools","174.27763184481714"
"Wilmington Community of Schools","79.447048542146646"
"District Wide",84.64267667381
