"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","4.0049661580359643"
"Bell/Cudahy/Maywood Community of Schools","4.0417921306307223"
"Boyle Heights Community of Schools","7.0504183248206056"
"Canoga Park/Chatsworth Community of Schools","11.721470286072826"
"Carson Community of Schools","9.03244454079052"
"Cleveland Community of Schools","11.75630092513045"
"Downtown Community of Schools","3.2791723369021661"
"Eagle Rock/Highland Park Community of Schools","5.2408612481984544"
"East Los Angeles Community of Schools","6.138233007324958"
"Fairfax Community of Schools","43.80809915589272"
"Fremont Community of Schools","4.406904149834741"
"Gardena Community of Schools","10.0203747620161"
"Glassell Park/Los Feliz Community of Schools","4.8756704046806432"
"H.E.E.T. (C/D) Community of Schools","3.7913254473764026"
"H.E.E.T. (W) Community of Schools","7.9431272091822551"
"Hamilton Community of Schools","9.4334060491716283"
"Harbor City/Lomita Community of Schools","10.103051121438673"
"Historic Central Avenue Community of Schools","10.546500479386385"
"Hollywood Community of Schools","6.5863136402555487"
"Huntington Park/Vernon Community of Schools","10.876067214095384"
"Kennedy/NAHS/VAAS Community of Schools","9.2074509526170409"
"Kreatwn/PcoUnion Community of Schools","8.3471679913931425"
"LA Mid-City Community of Schools","12.670256572695596"
"Lincoln Heights/El Sereno Community of Schools","9.7262598208206814"
"MacArthur Park Community of Schools","3.8989394884591388"
"Manual Arts/Vermont Square Community of Schools","7.8154765975322631"
"Monroe Community of Schools","12.800054613566351"
"North Hollywood/Valley Village Community of Schools","11.298158400180769"
"Panorama City Community of Schools","8.53898044573478"
"Reseda Community of Schools","11.639880019698257"
"Rivera Community of Schools","7.5931297362146726"
"San Fernando Valley/Sylmar Community of Schools","4.3316295590401106"
"San Pedro Community of Schools","10.307772919762579"
"South Gate Community of Schools","8.5686131699584429"
"South Mid-City Community of Schools","5.78251944372163"
"Sun Valley Community of Schools","2.9927127444672226"
"Sunland/Tujunga Community of Schools","2.4931438544003988"
"Taft Community of Schools","12.111971615238286"
"Van Nuys/Valley Glen Community of Schools","8.8063828663014956"
"Venice Community of Schools","18.321543081072829"
"West LA Community of Schools","29.784656930393258"
"Westchester Community of Schools","15.04551267584443"
"Wilmington Community of Schools","6.7736909842173008"
"District Wide",9.5004151082277
