"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","6.0007200864103689"
"Bell/Cudahy/Maywood Community of Schools","4.04122044857547"
"Boyle Heights Community of Schools","9.4072639756665435"
"Canoga Park/Chatsworth Community of Schools","13.781318045257848"
"Carson Community of Schools","7.223215414341694"
"Cleveland Community of Schools","6.3259109311740884"
"Downtown Community of Schools","3.2769157668802125"
"Eagle Rock/Highland Park Community of Schools","8.74118233232227"
"East Los Angeles Community of Schools","4.0919599806313895"
"Fairfax Community of Schools","30.967686820579633"
"Fremont Community of Schools","2.9361246091284117"
"Gardena Community of Schools","12.241400416207615"
"Glassell Park/Los Feliz Community of Schools","7.7989432431905481"
"H.E.E.T. (C/D) Community of Schools","5.6839712012125805"
"H.E.E.T. (W) Community of Schools","1.9835759907962074"
"Hamilton Community of Schools","5.8958787807322679"
"Harbor City/Lomita Community of Schools","6.30771559771913"
"Historic Central Avenue Community of Schools","10.540133955520634"
"Hollywood Community of Schools","5.6431816258006267"
"Huntington Park/Vernon Community of Schools","11.64469700498393"
"Kennedy/NAHS/VAAS Community of Schools","10.622401937526112"
"Kreatwn/PcoUnion Community of Schools","6.4871878040869282"
"LA Mid-City Community of Schools",8.8660342228921
"Lincoln Heights/El Sereno Community of Schools","7.5640104383344049"
"MacArthur Park Community of Schools","5.1919732094182391"
"Manual Arts/Vermont Square Community of Schools","4.8813347521746353"
"Monroe Community of Schools","11.94600406164138"
"North Hollywood/Valley Village Community of Schools","5.6442964384489471"
"Panorama City Community of Schools","4.2660902704701229"
"Reseda Community of Schools","9.84789478867313"
"Rivera Community of Schools","4.5522484313710612"
"San Fernando Valley/Sylmar Community of Schools","8.65313892614546"
"San Pedro Community of Schools","10.30963263342383"
"South Gate Community of Schools","7.3432671419392346"
"South Mid-City Community of Schools","4.329879052045146"
"Sun Valley Community of Schools","3.7379544418112629"
"Sunland/Tujunga Community of Schools","4.9767337696269944"
"Taft Community of Schools","9.25932520886901"
"Van Nuys/Valley Glen Community of Schools","8.2172644726570532"
"Venice Community of Schools","10.175010175010174"
"West LA Community of Schools","19.849540483137815"
"Westchester Community of Schools","17.543859649122805"
"Wilmington Community of Schools","7.9007663743383105"
"District Wide","8.2557097001594677"
