"School name","Cases among staff and students"
"Unassigned",287
"102ND ST EEC",1
"107TH ST EL",11
"109TH ST EL",3
"10TH ST EL",6
"112TH ST EEC",0
"112TH ST EL",2
"116TH ST EL",0
"118TH ST EL",2
"122ND ST EL",18
"135TH ST EL",8
"153RD ST EL",4
"156TH ST EL",4
"15TH ST EL",10
"186TH ST EL",7
"1ST ST EL",5
"20TH ST EL",4
"232ND PL EL",3
"24TH ST EEC",2
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",0
"32ND ST USC PA MAG",8
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",15
"42ND ST EL",3
"49TH ST EL",2
"4TH ST EEC",1
"4TH ST EL",2
"4TH ST PC",3
"52ND ST EL",3
"54TH ST EL",10
"59TH ST EL",1
"61ST ST EL",4
"66TH ST EEC",2
"66TH ST EL",5
"6TH AVE EL",3
"74TH ST EL",1
"75TH ST EEC",1
"75TH ST EL",8
"7TH ST EL AI MAG",4
"92ND ST EL",2
"93RD ST EL",5
"95TH ST EEC",2
"95TH ST EL",9
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",4
"ACAD ENRICH SCI MAG",3
"ADAMS MS",6
"ADDAMS HS",2
"AGGELER HS",0
"ALBION ST EEC",1
"ALBION ST EL",2
"ALDAMA EL",1
"ALEXANDER SCS",8
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",1
"ALTA CALIFORNIA EL",1
"ALTA LOMA EL",3
"AMANECER PC",2
"AMBLER AVE EL",8
"AMESTOY EL",11
"ANATOLA AVE EL",2
"ANDASOL AVE EL",3
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",7
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",9
"ANNANDALE EL",1
"ANTON EEC",0
"ANTON EL",0
"APPERSON ST EL",4
"ARAGON AVE EL",3
"ARLETA SH",10
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",0
"ARMINTA ST EL",0
"ARMSTRONG MS",2
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",2
"ATWATER AVE EL",0
"AUDUBON MS",7
"AUGUSTUS F HAWKINS SH - COMMUNITY HEALTH ADVOCATES SCHOOL",0
"AUGUSTUS F HAWKINS SH - RESPONSIBLE INDIGENOUS SOC ENTRPRENR",0
"AURORA EL",6
"AVALON GARDENS EL",1
"BACA ARTS ACAD",1
"BAKEWELL PC",2
"BALA",0
"BALBOA EL G/HG/HA MAG",17
"BALDWIN HILLS EL",3
"BANCROFT MS",6
"BANDINI ST EL",1
"BANNEKER CTC",4
"BANNING SH",23
"BARRETT EL",3
"BARTON HILL EL",6
"BASSETT ST EL",10
"BEACHY AVE EL",2
"BECKFORD CES",2
"BEETHOVEN ST EL",5
"BELL SH",4
"BELLINGHAM EL",0
"BELMONT SH",9
"BELVEDERE EL",9
"BELVEDERE MS",3
"BERENDO MS",1
"BERNSTEIN SH",8
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",1
"BETHUNE MS",8
"BLYTHE ST EL",2
"BONITA ST EL",3
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",4
"BRADDOCK DR EL",6
"BRADLEY EEC",2
"BRADLEY GLBL AWR MAG",3
"BRAINARD EL",2
"BRAVO SH MEDICAL MAG",8
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",6
"BRIDGE ST EL",1
"BRIDGES SCHOOL",19
"BRIGHT EL",4
"BROAD AVE EL",5
"BROADACRES AV EL",5
"BROADOUS EEC",0
"BROADOUS EL",3
"BROADWAY EL",8
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",1
"BROOKLYN AVE EL",1
"BRYSON AVE EL",3
"BUCHANAN ST EL",0
"BUDLONG AVE EL",5
"BURBANK BLVD EL",4
"BURBANK MS A/T/C MAG",1
"BURKE HS",0
"BURROUGHS MS",10
"BURTON ST EL",7
"BUSHNELL WAY EL",1
"BYRD MS",10
"CABRILLO AVE EEC",4
"CABRILLO AVE EL",1
"CAHUENGA EL",4
"CALABASH CA",3
"CALAHAN ST EL",6
"CALVERT CES",2
"CAMELLIA AVE EL",5
"CANFIELD AVE EL",2
"CANOGA PARK EEC",1
"CANOGA PARK EL",2
"CANOGA PRK SH",7
"CANTARA ST EL",3
"CANTERBURY AVE EL",12
"CANYON CEL",3
"CAPISTRANO AVE EL",2
"CARDENAS EL",4
"CARLSON HOSPITAL",1
"CARNEGIE MS",2
"CAROLDALE LC",9
"CARPENTER COMM CHTR",5
"CARSON ACAD ED & EMP",4
"CARSON ACAD MED ARTS",2
"CARSON SH",17
"CARSON ST EL",5
"CARSON-GORE ACADEMY",4
"CARTHAY EL ES MAG",3
"CARVER MS",2
"CASTELAR ST EEC",3
"CASTELAR ST EL",9
"CASTLE HTS EL",2
"CASTLEBAY LN CHTR",4
"CASTRO MS",2
"CATSKILL AVE EL",7
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",2
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",4
"CHANDLER EL",2
"CHAPMAN EL",1
"CHARNOCK ROAD EL",2
"CHASE ST EEC",3
"CHASE ST EL",5
"CHATSWORTH CHS",9
"CHATSWORTH UP/CD MAG",4
"CHAVEZ EL",1
"CHAVEZ LA ARTES MAG",3
"CHAVEZ LA ASE",0
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",1
"CHEREMOYA AVE EL",2
"CHEVIOT HILLS HS",0
"CIENEGA EL",10
"CIMARRON AVE EL",4
"CITY OF ANGELS",10
"CITY TERRACE EL",4
"CLEVELAND CHS",16
"CLEVELAND EEC",1
"CLEVELAND INFANT CTR",1
"CLIFFORD ST M/T MAG",0
"CLINTON MS",9
"CLOVER AVE EL",0
